id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
260010,Need a more predicable way to search menu,RESOLVED DUPLICATE of bug 261360,None,SWTBot,SWTBot,2.0.0-dev,P3 normal,2.0.0,Ketan Padegaonkar,,,,,,,2009-01-05 19:06 EST by Ketan Patel,2015-10-05 18:55 EDT,2 users
260011,[formatter] Formatting of html in javadoc comments doesn't work with style attributes,VERIFIED FIXED,None,JDT,Core,3.4.1,P3 normal,3.5 M6,Frederic Fusier,,,,,,,2009-01-05 19:19 EST by Brett Mising name,2009-03-09 12:20 EDT,1 user
260012,[Query] Cannot properly compose queries,RESOLVED FIXED,None,Equinox,p2,unspecified,P3 normal,3.5 M5,P2 Inbox,,,,,,260105 260809,2009-01-05 19:35 EST by Ian Bull,2009-01-19 16:05 EST,2 users
260013,BIRT 2.3.1 Translation for 6 languages in group 1,RESOLVED FIXED,None,Babel,Server,unspecified,P3 normal,---,Babel server inbox,,,,,,,2009-01-05 20:02 EST by Yasuo Doshiro,2009-03-16 16:55 EDT,1 user
260014,[Automation][Regression]Script beforeFactory does not work,CLOSED FIXED,None,BIRT,Report Engine,2.3.1,P3 normal,2.3.2,JingwenShen,,,,,,,2009-01-05 21:29 EST by Wen Lin,2009-01-12 22:16 EST,2 users
260015,ColumnViewerToolTipSupport will cause a NullPointerException,RESOLVED DUPLICATE of bug 255229,None,Platform,UI,3.4.1,P3 normal,---,Platform-UI-Inbox,,,,,,,2009-01-05 22:09 EST by Dollyn Sun,2009-01-08 15:52 EST,1 user
260016,Mylyn's project does not contain the org.eclipse.mylyn.commons.soap project,RESOLVED FIXED,None,Mylyn,Doc,unspecified,P3 normal,3.1,Steffen Pingel,,,,,,,2009-01-05 22:16 EST by Jingwen 'Owen' Ou,2009-01-06 15:37 EST,1 user
260017,A small typo in ContextRetrieveAction_CAN_NOT_RETRIEVE_CONTEXT_FOR_LOCAL_TASKS,RESOLVED FIXED,None,Mylyn,Doc,unspecified,P3 minor,3.1,Steffen Pingel,,,,,,,2009-01-05 22:30 EST by Denis Sakharov,2009-01-06 00:27 EST,0 users
260018,[Wizards] [JFace] Method to finsish&close wizard programmatically,RESOLVED WONTFIX,None,Platform,UI,3.4.1,P3 enhancement,---,Boris Bokowski,,,,helpwanted,,,2009-01-05 22:38 EST by Mathias Schaeffner,2012-06-13 11:42 EDT,6 users
260019,ValidatorMessage message string too easily deleted,RESOLVED FIXED,None,WTP Common Tools,wst.validation,3.1,P3 minor,3.1 M5,wst.validation,Chuck Bridgham,,,,,,2009-01-05 23:29 EST by Nitin Dahyabhai,2009-01-14 12:46 EST,1 user
260020,chmod action cannot be found and cause plugin loading issue,RESOLVED DUPLICATE of bug 258983,None,Equinox,p2,3.5,P3 blocker,---,P2 Inbox,,,,,,,2009-01-06 00:08 EST by Cheng-Yee Lin,2009-01-06 14:26 EST,7 users
260021,Install Hudson on build.eclipse.org for Dash projects,RESOLVED FIXED,None,z_Archived,Dash Athena,unspecified,P3 major,---,Eclipse Webmaster,,http://build.eclipse.org/hudson/,,,264633,251945,2009-01-06 00:51 EST by Nick Boldt,2012-01-30 11:32 EST,2 users
260022,[metadata] ProvidedCapabilities don't consider version in .equals(),RESOLVED FIXED,None,Equinox,p2,unspecified,P3 normal,3.5 M5,John Arthorne,,,,,,,2009-01-06 01:10 EST by Ian Bull,2009-01-06 09:27 EST,0 users
260023,Renaming a File results in renaming another file...,RESOLVED WORKSFORME,None,Platform,IDE,3.3,P3 normal with 1 vote,---,Platform-UI-Inbox,,,,,,,2009-01-06 01:13 EST by Amith,2009-10-01 09:36 EDT,0 users
260024,Make use of EMF enhancements concerning memory footprint,NEW,None,BIRT,Chart,unspecified,P5 enhancement,Future,Yi Wang,,,,,,,2009-01-06 01:42 EST by Erdal Karaca,2009-08-05 08:21 EDT,3 users
260025,Add new API to get all selector styles of an element.,VERIFIED FIXED,None,BIRT,Report,2.3.0,P3 normal,2.5.0 M5,Xuelan Li,Maggie Shen,,Non-Auto,plan,,234305,2009-01-06 01:50 EST by Jun Ouyang,2009-04-01 03:56 EDT,2 users
260026,Changes in the plugins and plugin management data in the POM Source are not reflected in the Build-Plugin/Plugin Management tab,CLOSED FIXED,None,z_Archived,IAM,unspecified,P3 normal,---,Project Inbox,,,,,,,2009-01-06 02:10 EST by Korina Cordero,2012-01-05 13:10 EST,1 user
260027,[Subversive] - Bug report ID-PRAJD,RESOLVED WONTFIX,None,Subversive,Core,unspecified,P3 normal,---,Igor Burilo,,,,,,,2009-01-06 02:58 EST by Torkild Resheim,2009-05-07 06:29 EDT,1 user
260028,frequent hangs while building after big import,VERIFIED WORKSFORME,None,JDT,Core,3.5,P3 normal,3.5 M5,Kent Johnson,,,,,,,2009-01-06 03:48 EST by David Williams,2009-01-27 05:21 EST,2 users
260029,not able to expand the property window column at start up of Editor,RESOLVED INVALID,None,GEF,GEF-Legacy GEF,unspecified,P3 enhancement,---,gef-inbox,,,,,,,2009-01-06 04:04 EST by joseph,2009-01-06 10:22 EST,1 user
260030,Hitting a breakpoint highlights it in breakpoints view,RESOLVED WORKSFORME,None,JDT,Debug,3.4,P3 enhancement,---,JDT-Debug-Inbox,,,,,,,2009-01-06 04:05 EST by James Shaw,2010-05-03 10:07 EDT,2 users
260031,Wrong type for class constants in stackmap frames,VERIFIED FIXED,None,JDT,Core,3.4.1,P3 normal,3.5 M7,Olivier Thomann,,,,,,,2009-01-06 04:30 EST by ulf.brosziewski,2009-04-29 05:52 EDT,4 users
260032,Expression controlled activities are inconsistent when persisted and reloaded,RESOLVED FIXED,None,RAP,Workbench,1.2,P3 critical,1.2 M5,Project Inbox,,,,,,,2009-01-06 04:30 EST by Vasko Tchoumatchenko,2009-05-12 11:08 EDT,0 users
260033,Audit rule on Query not firing when expected,RESOLVED FIXED,None,Tigerstripe,Core,0.4.4,P3 normal,0.5M0,Eric Dillon,,,,,,,2009-01-06 04:59 EST by Richard Craddock,2009-01-06 13:29 EST,0 users
260034,Refactor Lucene Bundle to incorporate split packages,RESOLVED FIXED,None,Orbit,bundles,unspecified,P3 normal,---,Gunnar Wagenknecht,,,,,,,2009-01-06 05:00 EST by Gunnar Wagenknecht,2009-01-22 01:03 EST,4 users
260035,code completion after `throw new` cause an error,CLOSED FIXED,None,PDT,Code Assist,2.0.0,P1 normal,2.0.1 M1,PHP UI,Sylvia Tancheva,,,,,,2009-01-06 05:13 EST by Artur,2009-06-11 10:01 EDT,2 users
260036,"Provide ""revert to the history revision"" operation",ASSIGNED,None,EMF,cdo.core,4.8,P4 enhancement,---,Egidijus Vaisnora,Eike Stepper,,,helpwanted,,,2009-01-06 05:18 EST by Xingxiao Lu,2019-11-08 02:09 EST,7 users
260037,Ant fails to format build.xml when a change is detected in the filesystem and the file is reloaded,NEW,None,Platform,Ant,3.4.1,P3 normal,---,Platform-Ant-Inbox,,,,,,,2009-01-06 05:46 EST by David Corley,2019-09-06 16:09 EDT,0 users
260038,[Migration] - Migrate 'instanceof' constructs,RESOLVED FIXED,None,GMF-Tooling,Core,unspecified,P3 normal,2.2,Alex Shatalin,,,,,,,2009-01-06 06:39 EST by Michael Golubev,2010-07-19 22:18 EDT,1 user
260039,xPand Editor - CCE on codeassist invocation,RESOLVED FIXED,None,GMF-Tooling,Core,2.1,P3 normal,2.2,Artem Tikhomirov,,,,,,,2009-01-06 07:12 EST by Michael Golubev,2010-07-19 12:19 EDT,0 users
260040,Users page is rendered poorly,VERIFIED FIXED,None,Community,Website,unspecified,P3 normal,---,phoenix.ui,,,,,,,2009-01-06 07:45 EST by Ed Merks,2009-01-06 10:01 EST,1 user
260041,[aspects] Eclipse-SupplementBundle is not refactored,RESOLVED WORKSFORME,None,Equinox,Weaving,unspecified,P3 trivial,---,equinox.incubator-inbox,,,stalebug,,,,2009-01-06 07:48 EST by Yang Meyer,2019-09-04 01:52 EDT,1 user
260042,Smoke test failures.,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P1 normal,---,Paul Slauenwhite,,,,,,,2009-01-06 08:00 EST by Paul Slauenwhite,2016-05-05 10:28 EDT,1 user
260043,PDE should pay attention to the visiblity of applications,RESOLVED FIXED,None,PDE,UI,3.5,P3 normal,3.5 M5,Chris Aniszczyk,,,,noteworthy,,,2009-01-06 08:10 EST by Ketan Padegaonkar,2009-01-26 10:07 EST,4 users
260044,Aggregate function does not return value when I export to PDF,VERIFIED FIXED,None,BIRT,Report Engine,2.3.1,P3 normal,---,Birt-ReportEngine-inbox@eclipse.org,Xiaodan Wang,,Obsolete,,,,2009-01-06 08:36 EST by Michael Ikhane,2009-03-31 05:36 EDT,2 users
260045,NPE when node mapping has no domain element,RESOLVED FIXED,None,GMF-Tooling,Core,2.1,P3 normal,---,Alex Shatalin,,,,,,,2009-01-06 08:48 EST by Linda Damus,2010-07-19 22:21 EDT,1 user
260046,Keybinding: Paste raises an java.util.ConcurrentModificationException,RESOLVED DUPLICATE of bug 259557,None,Platform,UI,3.5,P3 normal,---,Platform-UI-Inbox,,,,,,,2009-01-06 08:57 EST by Leopold Welsch,2009-01-08 13:10 EST,1 user
260047,[DB] Refactor DBStore structure,CLOSED DUPLICATE of bug 271444,None,EMF,cdo.db,2.0,P3 enhancement,---,Stefan Winkler,,,,,,271444,2009-01-06 09:12 EST by Stefan Winkler,2010-06-29 04:44 EDT,1 user
260048,Update feature/plug-in version numbers for Ganymede SR2,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P3 normal,---,Joel Cayne,,,,,,,2009-01-06 09:35 EST by Joel Cayne,2016-05-05 10:40 EDT,2 users
260049,NPE prevents from applying a patch,RESOLVED DUPLICATE of bug 260123,None,Platform,Compare,3.5,P3 major,---,Platform-Compare-Inbox,,,,,,,2009-01-06 09:50 EST by Szymon Brandys,2009-01-07 05:39 EST,2 users
260050,Multiple methods in Code Assist,CLOSED DUPLICATE of bug 260957,None,PDT,Code Assist,unspecified,P1 normal,2.0.1 M1,PHP UI,Sylvia Tancheva,,,,,,2009-01-06 09:56 EST by Michael Spector,2009-06-11 10:04 EDT,2 users
260051,[Usability] Show progress monitor when indexing at first time,CLOSED FIXED,None,PDT,Core,unspecified,P3 major,2.0.1 M1,Roy Ganor,,,,,,,2009-01-06 09:58 EST by Michael Spector,2009-02-04 07:01 EST,3 users
260052,Validation fails for boolean entity attribute getter method with prefix 'get',VERIFIED FIXED,None,Dali JPA Tools,Framework,unspecified,P3 normal,2.1.1,dali.framework-inbox,,,,,,,2009-01-06 10:11 EST by Stefan Dimov,2009-02-24 15:49 EST,2 users
260053,J2EEDeployOperation does not display results if successful,NEW,None,WTP Java EE Tools,jst.j2ee,3.0.3,P3 enhancement,Future,Carl Anderson,Chuck Bridgham,,,,258830,,2009-01-06 10:21 EST by Troy Bishop,2010-05-28 11:34 EDT,1 user
260054,Enable API Tools,CLOSED FIXED,None,WTP ServerTools,wst.server,3.1,P3 normal,---,Tim deBoer,Tim deBoer,,,,,,2009-01-06 10:36 EST by Tim deBoer,2017-10-11 16:27 EDT,2 users
260055,[plug-in registry] sort services when view grouped by services,RESOLVED FIXED,None,PDE,UI,3.5,P3 enhancement,3.5 M5,Chris Aniszczyk,,,,,,,2009-01-06 10:55 EST by Jacek Pospychala,2009-01-06 11:59 EST,1 user
260056,Cannot update from Ganymede repository,RESOLVED WORKSFORME,None,Equinox,p2,3.5,P3 major,---,P2 Inbox,,,,,,,2009-01-06 11:00 EST by Paul Webster,2009-02-23 09:37 EST,4 users
260057,"CVS system archive ""rt-cvs.tgz"" inconsistent/misses classes",RESOLVED FIXED,None,Community,CVS,unspecified,P3 major,---,Eclipse Webmaster,,,,,,,2009-01-06 11:00 EST by Markus Kuppe,2009-01-06 16:23 EST,0 users
260058,ICPPParameter is missing getDefaultValue,NEW,None,CDT,cdt-core,6.0,P3 enhancement,---,Project Inbox,Doug Schaefer,,,,,,2009-01-06 11:02 EST by Missing name Mising name,2009-01-06 11:02 EST,0 users
260059,overrides arrow on __construct method,CLOSED FIXED,None,PDT,Outline Views,2.0.0,P1 normal,2.0.1 M1,PHP UI,Sylvia Tancheva,,,,,,2009-01-06 11:25 EST by JamesD,2009-06-11 10:12 EDT,3 users
260060,[plug-in registry] show different icons for built-in service properties,RESOLVED FIXED,None,PDE,UI,3.5,P3 enhancement,3.5 M5,Chris Aniszczyk,,,,,,,2009-01-06 11:28 EST by Wolfgang Schell,2009-01-07 10:36 EST,1 user
260061,[Snippets] Example Snippet how to implement native checkboxes,VERIFIED FIXED,None,Platform,UI,3.4,P3 normal,3.5 RC1,Thomas Schindl,,,,,,,2009-01-06 11:31 EST by Thomas Schindl,2016-03-11 01:50 EST,10 users
260062,bouncey messages,RESOLVED WONTFIX,None,Community,Project Management & Portal,unspecified,P3 normal,---,Portal Bugzilla Dummy Inbox,,,stalebug,,,,2009-01-06 11:40 EST by Jeff McAffer,2015-06-17 10:08 EDT,2 users
260063,[Subversive] - Bug report ID-I9NSO,RESOLVED DUPLICATE of bug 249285,None,Subversive,Core,0.7,P3 normal,---,Alexander Gurov,,,,,,,2009-01-06 11:40 EST by Gary Levin,2009-01-14 12:25 EST,0 users
260064,Need a Wizard for creating JDBC only Connection Profile,RESOLVED FIXED,None,Data Tools,Connectivity,1.6.2,P3 enhancement,1.7M6,Brian Fitzpatrick,,,,,,263070,2009-01-06 11:44 EST by Tran Le,2009-02-12 17:56 EST,2 users
260065,"In converted help from wikitext, the bread crumb is not displayed in the top of the help page",RESOLVED FIXED,None,Mylyn,Doc,dev,P3 normal,3.1,David Green,,,,,,,2009-01-06 11:48 EST by Hiroyuki,2009-01-07 00:22 EST,1 user
260066,[publisher] Generate product from .product file,RESOLVED FIXED,None,Equinox,p2,unspecified,P3 normal,3.5 M6,P2 Inbox,,,,,246060 260068 260194 260195,259792,2009-01-06 11:56 EST by Andrew Niefer,2009-02-11 11:33 EST,6 users
260067,Prompt if installation of scripts not performed,RESOLVED FIXED,None,Linux Tools,OProfile,unspecified,P3 blocker,1.0M1,Elliott Baron,,,,,,,2009-01-06 11:57 EST by Andrew Overholt,2009-01-08 10:06 EST,1 user
260068,[p2] Generate appropriate feature rootfile IUs,RESOLVED FIXED,None,PDE,Build,4.0,P3 normal,3.5 M6,pde-build-inbox,,,,,249406,260066,2009-01-06 12:03 EST by Andrew Niefer,2009-03-02 13:23 EST,1 user
260069,"duplicate, mixed case files: esebanner.png and eseBanner.png",RESOLVED FIXED,None,Community,Website,unspecified,P3 minor,---,phoenix.ui,,,,,,,2009-01-06 12:15 EST by David Williams,2009-02-04 09:38 EST,2 users
260070,False report of EE problem,VERIFIED FIXED,None,PDE,API Tools,3.5,P3 major,3.5 M5,Olivier Thomann,,,,,,,2009-01-06 12:15 EST by Chris Aniszczyk,2009-01-12 10:59 EST,4 users
260071,Does not follow links with CONTROL -CLICK Anymore,CLOSED FIXED,None,PDT,Editor,2.0.0,P1 major,2.0.1 M1,PHP UI,Sylvia Tancheva,,,,,,2009-01-06 12:20 EST by Jesus Alc,2009-06-11 09:48 EDT,2 users
260072,Aritfact Repo bundle depends on Runtime,RESOLVED FIXED,None,Equinox,p2,3.5,P3 normal,3.5 M5,P2 Inbox,,,,,,,2009-01-06 12:22 EST by Jeff McAffer,2009-01-06 12:23 EST,0 users
260073,Include Files by drag and drop lost,CLOSED FIXED,None,PDT,Editor,2.0.0,P1 normal,2.0.1 M1,PHP UI,Sylvia Tancheva,,,,,,2009-01-06 12:25 EST by Jesus Alc,2013-05-27 15:43 EDT,3 users
260074,Help links broken for RequiredPluginsContainerPage,RESOLVED FIXED,None,PDE,Doc,3.5,P3 normal,3.5 RC1,PDE-Doc-Inbox,,,,,275732,,2009-01-06 12:33 EST by Curtis Windatt,2009-05-13 12:39 EDT,0 users
260075,Debug bread crumb toolbar issues/feedback,RESOLVED WORKSFORME,None,Platform,Debug,3.5,P3 normal,---,Platform-Debug-Inbox,,,,,,,2009-01-06 12:34 EST by Darin Wright,2009-06-17 12:26 EDT,3 users
260076,Infinite loop in Tree.clearCustomWidths(),RESOLVED FIXED,None,Platform,SWT,3.5,P3 major,3.5 M5,Grant Gayed,,,,,,,2009-01-06 12:37 EST by Max Stepanov,2009-01-13 15:57 EST,1 user
260077,New newsgroup for IDE4EDU project,CLOSED FIXED,None,Community,Forums and Newsgroups,unspecified,P3 normal,---,Eclipse Webmaster,,http://www.eclipse.org/proposals/ide4...,,,,,2009-01-06 12:49 EST by Anne Jacko,2009-01-07 11:34 EST,0 users
260078,[Progress] NPE in ProgressMonitorFocusJobDialog.show,VERIFIED FIXED,None,Platform,UI,3.3.2,P3 normal,3.6 M4,Prakash Rangaraj,,,,,,,2009-01-06 13:10 EST by Nick Edgar,2009-12-08 02:02 EST,3 users
260079,float value is incorrectly parsed,CLOSED NOT_ECLIPSE,None,JDT,Debug,3.4.1,P3 normal,---,JDT-Debug-Inbox,,,,,,,2009-01-06 13:34 EST by Mike,2009-02-19 15:38 EST,2 users
260080,Use of toOSString vs. use of toPortableString,CLOSED WONTFIX,None,Tigerstripe,Core,0.4.4,P3 normal,0.5M0,Project Inbox,,,,,,,2009-01-06 13:35 EST by Eric Dillon,2012-03-05 13:57 EST,1 user
260081,11 Errors running SDO TCK on JDK1.6.0_11,RESOLVED FIXED,None,EclipseLink,SDO,unspecified,P3 normal,1.1,Matt MacIvor,,,,,,,2009-01-06 13:44 EST by Denise Smith,2009-01-07 11:34 EST,2 users
260082,Simple configurator computes bundle location incorrectly with base UNC path,RESOLVED FIXED,None,Equinox,p2,3.5,P3 normal,3.5 M5,John Arthorne,,,,,,207103,2009-01-06 13:53 EST by John Arthorne,2009-01-09 17:26 EST,1 user
260083,Don't refer to eContainerFeatureID directly,VERIFIED FIXED,None,EMF,Tools,2.5.0,P3 enhancement,---,Ed Merks,,,,,,260085,2009-01-06 13:54 EST by Ed Merks,2009-06-25 02:53 EDT,0 users
260084,URIUtil#toFile doesn't handle UNC path,RESOLVED FIXED,None,Equinox,p2,3.5,P3 normal,3.5 M5,John Arthorne,,,,,,207103,2009-01-06 13:56 EST by John Arthorne,2009-01-09 17:30 EST,1 user
260085,Regenerate to remove direct references to the eContainerFeatureID field,CLOSED FIXED,None,MDT.UML2,Core,3.0.0,P3 enhancement,M5,James Bruck,,,,,260083,,2009-01-06 13:58 EST by Ed Merks,2009-03-24 18:09 EDT,3 users
260086,DTP 1.6.2 Translation for 6 languages in group 1,RESOLVED FIXED,None,Babel,Server,unspecified,P1 major,---,Babel server inbox,,,,,,,2009-01-06 14:19 EST by Yasuo Doshiro,2009-03-23 14:22 EDT,2 users
260087,Reconicle standart actions and their properties,RESOLVED FIXED,None,GMF-Tooling,Core,unspecified,P3 normal,2.2,Artem Tikhomirov,,,,,,,2009-01-06 14:22 EST by Michael Golubev,2010-07-19 22:07 EDT,0 users
260088,Support for MultiPageEditorPart,RESOLVED FIXED,None,SWTBot,EclipseBot,unspecified,P3 normal,---,Ketan Padegaonkar,,,,,,,2009-01-06 14:33 EST by David Morand,2010-08-20 05:46 EDT,7 users
260089,[Maven-Build] Mig-Layout-OSGi has unresolved dependency to jvnet.substance,RESOLVED FIXED,None,z_Archived,UFacekit,unspecified,P3 normal,---,kenneth westelinck,,,,,,,2009-01-06 14:44 EST by Thomas Schindl,2014-03-06 09:57 EST,0 users
260090,Eclipse does not handle mounts correctly.,NEW,None,JDT,Core,3.4,P3 major,---,JDT-Core-Inbox,,,stalebug,,,,2009-01-06 14:45 EST by Paul M,2019-05-17 06:01 EDT,3 users
260091,[Maven-Build] jxpath.osgi has unresolved dependencies,RESOLVED FIXED,None,z_Archived,UFacekit,unspecified,P3 normal,---,kenneth westelinck,,,,,,,2009-01-06 14:48 EST by Thomas Schindl,2014-03-06 09:57 EST,0 users
260092,Orbit bundles for hamcrest,RESOLVED FIXED,None,Orbit,bundles,unspecified,P1 normal,Galileo M6,Ketan Padegaonkar,,,,,,,2009-01-06 14:50 EST by Ketan Padegaonkar,2009-03-05 23:07 EST,5 users
260093,"FATAL ERROR in native method: JDWP No transports initialized,",RESOLVED DUPLICATE of bug 65385,None,JDT,Debug,3.5,P3 normal,---,JDT-Debug-Inbox,,,,,,,2009-01-06 14:56 EST by Ashwini,2009-05-07 03:33 EDT,3 users
260094,Setting auto-start and start level for DS,RESOLVED FIXED,None,PDE,UI,3.3,P3 normal,3.5 M5,Chris Aniszczyk,,,,,260315,,2009-01-06 15:12 EST by John Arthorne,2009-01-24 19:23 EST,4 users
260095,Check in XWT code,RESOLVED FIXED,None,e4,UI,0.9,P3 normal,0.9 M1,Project Inbox,,,,,,260289,2009-01-06 15:30 EST by Yves YANG,2009-02-05 11:01 EST,7 users
260096,[ui] New Query Contexts are not updated in QueryableMetadataRepositoryManager,RESOLVED INVALID,None,Equinox,p2,unspecified,P3 normal,---,P2 Inbox,,,,,,,2009-01-06 15:31 EST by Ian Bull,2009-01-06 23:59 EST,1 user
260097,Restore visibility internally instead of directly using the widget,RESOLVED FIXED,None,z_Archived,UFacekit,unspecified,P3 normal,---,Project Inbox,,,,,,,2009-01-06 15:33 EST by Thomas Schindl,2014-03-06 09:57 EST,0 users
260098,[ui] Ability to toggle repo enablement in groups,RESOLVED FIXED,None,Equinox,p2,unspecified,P3 normal,3.5 M6,Matthew Piggott,,,,polish,,,2009-01-06 15:39 EST by Susan McCourt,2009-02-24 22:16 EST,3 users
260099,[All] Restore enabled state internally and don't use the widget value directly,NEW,None,z_Archived,UFacekit,unspecified,P3 normal,---,Project Inbox,,,,,,,2009-01-06 15:50 EST by Thomas Schindl,2014-03-06 09:57 EST,0 users
260100,"Mylyn should search for success based on $bug.bug, not ""Bug""",RESOLVED DUPLICATE of bug 259562,None,Mylyn,Bugzilla,unspecified,P3 normal,---,Robert Elves,,,,,,,2009-01-06 16:00 EST by Albert Ting,2009-01-14 21:32 EST,0 users
260101,[build] Changes to custom classpath containers will not cause an appropriate build,ASSIGNED,None,AJDT,Core,1.6.3,P3 normal,---,AJDT-inbox,,,,,260009,,2009-01-06 16:07 EST by Andrew Eisenberg,2010-04-28 19:20 EDT,1 user
260102,UI issues on the Add Runtime Library... properties page,RESOLVED FIXED,None,JSDT,General,3.1,P3 normal,3.1 M6,Chris Jaun,Nitin Dahyabhai,,,,,,2009-01-06 16:09 EST by Chris Jaun,2010-03-03 11:15 EST,1 user
260103,NullPointerException in ActionsUtil,RESOLVED FIXED,None,M2T,Jet,0.9.2,P3 normal,M5,Paul Elder,,,,,259945,,2009-01-06 16:11 EST by Paul Elder,2009-01-07 09:25 EST,1 user
260104,Use of class Preferences should be replaced with IEclipsePreferences,RESOLVED FIXED,None,STEM,Core,unspecified,P5 normal,1.4.0,Daniel Doerr,,,,,,,2009-01-06 16:12 EST by Daniel Ford,2012-09-10 18:55 EDT,1 user
260105,[ui] Structure LatestIUVersionElementCollector as a query,RESOLVED DUPLICATE of bug 260950,None,Equinox,p2,unspecified,P3 normal,---,P2 Inbox,,,,,260012 260112,,2009-01-06 16:22 EST by Ian Bull,2009-01-22 17:58 EST,3 users
260106,[revert] eclipse won't restart after Reverting a patch,CLOSED WORKSFORME,None,Equinox,p2,3.5,P3 normal,---,P2 Inbox,,,,,,,2009-01-06 16:23 EST by Steve Francisco,2010-05-01 16:46 EDT,1 user
260107,[Epsilon] Missing and out-of-order dependencies for Epsilon plugins/features,CLOSED INVALID,None,Epsilon,Core,unspecified,P3 normal,---,Dimitris Kolovos,,,,,,,2009-01-06 16:28 EST by Nicolas Rouquette,2012-02-12 06:57 EST,0 users
260108,[Core] Implementing UIExpression based upon Javax-Scripting-API,NEW,None,z_Archived,UFacekit,unspecified,P3 normal,---,Project Inbox,,,,,,,2009-01-06 16:36 EST by Thomas Schindl,2014-03-06 09:57 EST,0 users
260109,[resolver] Project rename refactoring fails to update variables in launch configs,ASSIGNED,None,Platform,Debug,3.5,P3 minor,---,Platform-Debug-Inbox,,,,,,,2009-01-06 16:52 EST by Hollis Waite,2011-06-03 19:30 EDT,3 users
260110,JPA 2.0: NPE when mapped-superclass access type is not defined in ORM.xml,RESOLVED DUPLICATE of bug 258569,None,EclipseLink,JPA,1.1,P3 normal,1.2.0,Project Inbox,,,,,,,2009-01-06 17:00 EST by Chris Delahunt,2009-08-26 09:55 EDT,2 users
260111,NPE in J2EEElementChangedListener,NEW,None,WTP Common Tools,wst.common,3.0.2,P3 normal,---,Chuck Bridgham,Konstantin Komissarchik,,,,,,2009-01-06 17:13 EST by George Lindholm,2009-01-06 18:36 EST,1 user
260112,[Query] Collectors should be Queryable,RESOLVED FIXED,None,Equinox,p2,unspecified,P3 normal,3.5 M5,P2 Inbox,,,,,,260105,2009-01-06 17:17 EST by Ian Bull,2009-01-21 18:50 EST,0 users
260113,[AllDiagrams] - Impossible to create diagram elements on new created diagram,RESOLVED FIXED,None,GMF-Tooling,Samples,unspecified,P3 critical,---,Michael Golubev,,,,,,,2009-01-06 17:26 EST by Michael Golubev,2012-12-11 15:11 EST,0 users
260114,PDT UI isn't working for some reason,CLOSED WORKSFORME,None,PDT,General UI,2.0.0,P3 normal,---,Roy Ganor,,,,,,,2009-01-06 17:29 EST by Chris Gregory,2009-02-04 08:47 EST,4 users
