id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
270010,[aspects] Small changes to Equinox Aspects,RESOLVED FIXED,None,Equinox,Incubator,unspecified,P3 normal,---,equinox.incubator-inbox,,,,contributed,,,2009-03-25 14:23 EDT by Andrew Eisenberg,2009-04-29 15:32 EDT,1 user
270011,JPA 2.0 MappedById support,RESOLVED FIXED,None,EclipseLink,JPA,unspecified,P2 enhancement,2.0,Guy Pelletier,,,,,,,2009-03-25 14:24 EDT by Chris Delahunt,2009-10-14 10:01 EDT,3 users
270012,"[ErrorHandling] NPE when reporting the SWT error to ""No more handles""",RESOLVED DUPLICATE of bug 276371,None,Platform,UI,3.5,P3 normal,---,Krzysztof Daniel,Kevin McGuire,,,,,,2009-03-25 14:26 EDT by Olivier Thomann,2009-06-25 04:32 EDT,1 user
270013,Open Include action always displayed in the outline view in the Makefile editor,RESOLVED FIXED,None,CDT,cdt-editor,5.0,P3 normal,6.0,Anton Leherbauer,Anton Leherbauer,,,,,,2009-03-25 14:28 EDT by Violaine Batthish,2013-05-24 12:37 EDT,2 users
270014,wikitext feature points to incubator update site,RESOLVED FIXED,None,Mylyn Docs,Wikitext,unspecified,P2 normal,1.0.1,Steffen Pingel,,,,,,271019,2009-03-25 14:35 EDT by Steffen Pingel,2011-01-06 10:01 EST,1 user
270015,rseserver fails to run on FreeBSD.,RESOLVED FIXED,None,Target Management,RSE,3.1,P3 enhancement,3.1 M7,David McKnight,Martin Oberhuber,,,,,270833,2009-03-25 14:49 EDT by Ryan Ware,2009-04-01 13:03 EDT,0 users
270016,Unresolved method error when method's parameter has an extra dimension,VERIFIED FIXED,None,PDE,API Tools,3.5,P3 normal,3.5 M7,Olivier Thomann,,,,,,,2009-03-25 14:57 EDT by Olivier Thomann,2009-06-08 12:20 EDT,1 user
270017,Cascade locking incompatible with versioning when version is on the base class and when first modified object processed in change detection (commit) is a private child(not the subclass),RESOLVED FIXED,None,EclipseLink,Foundation,1.1,P3 major,1.1.1,Tom Ware,,,,,,,2009-03-25 14:58 EDT by Sebastien Tardif,2009-04-20 11:59 EDT,3 users
270018,[BiDi] Decorators confuse bracket order even if they are processed beforehand for bidi entries,NEW,None,Platform,UI,3.5,P3 minor,---,Platform UI Triaged,,,,nl,,,2009-03-25 14:58 EDT by Tod Creasey,2019-09-06 16:18 EDT,3 users
270019,ER to push CL2 comparison classes for the BTG,RESOLVED FIXED,None,z_Archived,Cosmos,unspecified,P3 enhancement,---,Josh Hester,,,,,,,2009-03-25 15:00 EDT by Josh Hester,2012-01-03 13:54 EST,0 users
270020,Plug-in Project does not support GB18030 Characters,RESOLVED DUPLICATE of bug 211774,None,PDE,UI,3.4.2,P3 normal,---,PDE-UI-Inbox,,,,,,,2009-03-25 15:14 EDT by Vincent Lee,2009-03-25 16:08 EDT,4 users
270021,Should only expose two log level related Runtime MBean operations with no parameters,RESOLVED DUPLICATE of bug 262583,None,EclipseLink,Foundation,1.1,P3 normal,---,Project Inbox,,,,,,,2009-03-25 15:16 EDT by Yiping Zhao,2009-03-25 15:25 EDT,0 users
270022,svn:externals definition for a sub-sub-directory breaks after running svn update,RESOLVED FIXED,None,Subversive,Core,0.7,P3 normal,---,Igor Burilo,,,,,,,2009-03-25 15:20 EDT by Samuel Vogel,2009-10-30 09:47 EDT,1 user
270023,[plug-in registry] show packages in the plug-in registry,RESOLVED DUPLICATE of bug 249087,None,PDE,UI,3.5,P3 enhancement,---,PDE-UI-Inbox,,,,,,,2009-03-25 15:38 EDT by Chris Aniszczyk,2009-03-29 11:21 EDT,2 users
270024,JAXB 2.1 TCK: Errors processing default names,RESOLVED FIXED,None,EclipseLink,MOXy,1.0,P3 normal,1.2.0,Matt MacIvor,,,,,,,2009-03-25 15:45 EDT by Matt MacIvor,2009-08-26 10:01 EDT,0 users
270025,"JMX: no output for two MBean operations ""printClassesInSession"" and ""printIdentityMapLocks""",RESOLVED WORKSFORME,None,EclipseLink,Foundation,1.1,P2 normal,2.1.1,Michael OBrien,,http://wiki.eclipse.org/EclipseLink/D...,,,248748 316513,,2009-03-25 15:50 EDT by Yiping Zhao,2010-08-05 15:55 EDT,2 users
270026,JAXB2.1 errors with generated subclasses of JAXBElement,RESOLVED FIXED,None,EclipseLink,MOXy,unspecified,P3 normal,1.2.0,Denise Smith,,,,,,,2009-03-25 16:04 EDT by Denise Smith,2009-08-26 10:01 EDT,0 users
270027,"Local history view should offer an equivalent to ""Compare With->Base From Working copy"" for version-controlled files",NEW,None,Platform,Team,3.4,P3 normal,---,Platform Team Inbox,,,,,,,2009-03-25 16:04 EDT by Nathaniel Mishkin,2019-09-06 16:07 EDT,1 user
270028,PaletteViewer#setActiveTool(ToolEntry) may throw an NPE,RESOLVED FIXED,None,GEF,GEF-Legacy GEF,3.4,P3 normal,3.5.0 (Galileo) M7,Alex Boyko,,,,,,,2009-03-25 16:08 EDT by Alex Boyko,2011-05-17 21:52 EDT,1 user
270029,[target] provisioner needs to download features as part of the process,RESOLVED DUPLICATE of bug 235416,None,PDE,UI,3.5,P3 major,3.5 M7,PDE-UI-Inbox,,,,,,,2009-03-25 16:18 EDT by Chris Aniszczyk,2009-03-26 12:47 EDT,1 user
270030,Tigerstripe generators (plugins) not being correctly undeployed from ts-plugin.xml editor,CLOSED FIXED,None,Tigerstripe,Core,0.4.5,P3 normal,0.5M0,Project Inbox,,,,,,,2009-03-25 16:36 EDT by Jim Strawn,2011-12-01 14:06 EST,1 user
270031,FileLanguageMappingPropertyPage throws NPE when opened on remote resource,RESOLVED FIXED,None,CDT,cdt-core,5.0.2,P3 normal,6.0,Project Inbox,Anton Leherbauer,,,,,,2009-03-25 16:40 EDT by Mike Kucera,2009-06-12 14:34 EDT,0 users
270032,Plugin org.eclipse.birt.core.script.function is missing the Provider,VERIFIED FIXED,None,BIRT,Build,2.3.2,P3 minor,2.5.0 M7,Xiaoying Gu,Yong Jiang,,,,,,2009-03-25 17:17 EDT by Troy Bishop,2009-04-29 03:49 EDT,1 user
270033,[incremental] Incremental compilation with aspects on an incoming classpath/aspectpath,RESOLVED FIXED,None,AspectJ,Compiler,DEVELOPMENT,P3 normal,1.6.4,aspectj inbox,,,,,,,2009-03-25 17:20 EDT by Andrew Clement,2009-03-26 00:34 EDT,0 users
270034,patch for ve with eclipse 3.5 M6 Galileo,RESOLVED FIXED,None,z_Archived,VE,unspecified,P3 normal,---,Yves YANG,,,,,,,2009-03-25 17:33 EDT by Erik Hecht,2011-06-13 11:36 EDT,1 user
270035,Annotated Java cheat sheet should use Java 5 version,VERIFIED FIXED,None,EMF,Doc,2.5.0,P3 normal,---,Dave Steinberg,,,,,,,2009-03-25 17:42 EDT by Dave Steinberg,2009-04-06 17:37 EDT,0 users
270036,UI Test Suite does not run to completion.,RESOLVED FIXED,None,Platform,SWT,3.5,P3 normal,3.5 M7,Silenio Quarti,,,,,,,2009-03-25 17:42 EDT by Kevin Barnes,2009-04-09 10:18 EDT,5 users
270037,[DB] ClassCastException when using StatementJDBCDelegateProvider,CLOSED FIXED,None,EMF,cdo.db,2.0,P3 normal,M6,Stefan Winkler,,,,,,,2009-03-25 17:55 EDT by Kai Schlamp,2010-06-29 04:19 EDT,1 user
270038,[Usability] Progressive filtering for Remote Systems view,RESOLVED DUPLICATE of bug 170150,None,Target Management,RSE,3.0.3,P3 enhancement,---,dsdp.tm.rse-inbox,Martin Oberhuber,,,,,,2009-03-25 17:59 EDT by Steven Ma,2009-03-25 20:06 EDT,0 users
270039,Accessibility issue reading images embedded inside of a Label,REOPENED,None,Platform,SWT,3.4.1,P3 normal,---,Carolyn MacLeod,,,,,,,2009-03-25 18:06 EDT by Hiren Patel,2019-09-06 16:04 EDT,2 users
270040,"[SWT_AWT] On Linux, modal SWT dialogs don't stay on top",CLOSED DUPLICATE of bug 262974,None,Platform,SWT,3.5,P3 normal,---,Silenio Quarti,,,,,,,2009-03-25 18:39 EDT by Christopher Deckers,2016-10-18 10:59 EDT,2 users
270041,Any first Ant target invocation builds open java projects while Build Automatically is turned off,RESOLVED FIXED,None,Platform,Ant,3.4.2,P3 normal,3.5 M7,Michael Rennie,,,,,,,2009-03-25 18:43 EDT by Raj Gunaratnam,2009-05-21 11:32 EDT,5 users
270042,Upgrade CNF documentation in ISV guide,RESOLVED DUPLICATE of bug 274089,None,Platform,Doc,3.5,P3 normal,3.5 RC4,Francis Upton IV,,,,,,,2009-03-25 19:14 EDT by Francis Upton IV,2009-06-03 14:43 EDT,1 user
270043,[Search Framework] Sometimes a search is started without a selected index...it seems then it is started a search on test_index (hard-coded?),CLOSED INVALID,None,Smila,Search Framework,unspecified,P3 normal,---,Project Inbox,,,,,,,2009-03-25 20:01 EDT by Sebastian Voigt,2013-04-15 11:38 EDT,1 user
270044,[Search Framework] After renaming  a index  a search doesnt return hits for the index,CLOSED FIXED,None,Smila,Search Framework,unspecified,P3 normal,0.5 M2,Sebastian Voigt,,,,,,,2009-03-25 20:03 EDT by Sebastian Voigt,2010-02-09 06:28 EST,1 user
270045,"[website] links for older download ""2.2 Release"" are broken",RESOLVED FIXED,None,Mylyn,Doc,unspecified,P3 minor,---,Steffen Pingel,,,,,,,2009-03-25 20:04 EDT by Thomas Ehrnhoefer,2009-03-26 12:17 EDT,0 users
270046,[incremental] unnecessary drop back to full build for a project declaring a type that matches an aspect accessible on the classpath,NEW,None,AspectJ,Compiler,DEVELOPMENT,P3 normal,---,aspectj inbox,,,,,,,2009-03-25 20:19 EDT by Andrew Clement,2013-06-24 11:05 EDT,0 users
270047,Missing Support for Policies embedded as ExtensibilityElement to the Binding,RESOLVED FIXED,None,z_Archived,Swordfish,unspecified,P3 normal,---,Swordfish Core Inbox,,,,,,,2009-03-25 20:22 EDT by Andreas Mattes,2014-01-09 16:41 EST,1 user
270048,[plug-in registry] CCE in RegistryBrowserLabelProvider,RESOLVED DUPLICATE of bug 268696,None,PDE,UI,3.5,P3 major,---,PDE-UI-Inbox,,,,,,,2009-03-25 20:24 EDT by Chris Aniszczyk,2009-03-29 11:20 EDT,1 user
270049,Handle support for resolution errors in reference baseline,RESOLVED DUPLICATE of bug 267517,None,PDE,API Tools,3.5,P3 normal,---,PDE API Tools Inbox,,,,,,,2009-03-25 21:03 EDT by Olivier Thomann,2009-03-26 10:08 EDT,1 user
270050,SWT Browser widget does not handle Javascript comments,RESOLVED WORKSFORME,None,Platform,SWT,3.5,P3 normal,---,Grant Gayed,,,,,,,2009-03-25 22:00 EDT by Jose Quinteiro,2009-05-04 16:27 EDT,0 users
270051,Unexpected empty page generated in PDF preview,CLOSED FIXED,None,BIRT,Report Engine,2.5.0,P3 normal,2.5.0 M7,Gang Liu,Tianli Zhang,,"Autoed,G",,,,2009-03-25 22:50 EDT by Tianli Zhang,2010-03-25 03:28 EDT,2 users
270052,"[Accessibility] [Regression] Shortcut key is missing in chart builder for ""Finish"" [17]",CLOSED FIXED,None,BIRT,Chart,2.5.0,P3 normal,2.5.0 M7,Xingsheng Zhu,mindan xu,,Obsolete,,,,2009-03-25 23:04 EDT by Xiaodan Wang,2009-03-27 05:10 EDT,1 user
270053,"""Show data preview"" setting should be remembered within the chart builder session chart builder [13]",CLOSED FIXED,None,BIRT,Chart,2.5.0,P3 normal,2.5.0 M7,Heng Li,Xiaodan Wang,,Obsolete,,,,2009-03-25 23:16 EDT by Xiaodan Wang,2009-06-24 02:43 EDT,3 users
270054,[releng] build workspaces need to be managed,RESOLVED FIXED,None,Community,Cross-Project,unspecified,P3 enhancement,---,Richard Gronback,,,,,,,2009-03-25 23:26 EDT by David Williams,2009-06-10 09:17 EDT,0 users
270055,The error message is always shown and there is no way to correct if specify group for the table's chart view [1302],CLOSED INVALID,None,BIRT,Chart,2.5.0,P3 normal,2.5.0 M7,Heng Li,Xiaodan Wang,,,,,,2009-03-25 23:29 EDT by Xiaodan Wang,2009-03-27 01:59 EDT,1 user
270056,[remotesvc] add way to flush all proxies from local service registry,RESOLVED WONTFIX,None,ECF,ecf.remoteservices,3.0.0,P3 enhancement,---,ecf.core-inbox,,,,,,,2009-03-25 23:51 EDT by Scott Lewis,2013-01-29 16:30 EST,1 user
270057,[remotesvc] add service-level time-to-live?,RESOLVED INVALID,None,ECF,ecf.remoteservices,3.0.0,P3 normal,---,ecf.core-inbox,,,,,,,2009-03-25 23:53 EDT by Scott Lewis,2013-01-29 16:54 EST,1 user
270058,[releng] Galileo build and process needs to be improved,RESOLVED FIXED,None,Community,Cross-Project,unspecified,P3 normal,---,Cross-Project issues,,,,,,,2009-03-26 00:00 EDT by David Williams,2009-04-20 03:26 EDT,8 users
270059,the markup cheat sheet is not always visible,RESOLVED FIXED,None,Mylyn Docs,Wikitext,1.0,P3 normal,1.1.0,David Green,,,,,,,2009-03-26 00:15 EDT by David Green,2011-01-05 11:15 EST,0 users
270060,[CommonNavigator] Project Explorer Bugs,RESOLVED INVALID,None,Platform,UI,3.5,P3 normal,---,Platform UI Triaged,Francis Upton IV,,,,,,2009-03-26 00:23 EDT by Prakash Rangaraj,2010-03-11 14:59 EST,1 user
270061,onPageBreak event isn't fired necessarilly when a page break occurs,REOPENED,None,BIRT,Report Engine,2.5.0,P3 normal,Future,Rick Lu,Xiaoying Gu,,,,,,2009-03-26 00:30 EDT by Andrew Davey,2011-05-17 03:36 EDT,4 users
270062,[carbon] wikitext file editor has a tooltip in the source editing area,RESOLVED FIXED,None,Mylyn Docs,Wikitext,unspecified,P3 normal,1.1.0,David Green,,,,,,,2009-03-26 01:00 EDT by David Green,2011-01-06 10:01 EST,0 users
270063,transforms convert all .xml to .html in compile log links,RESOLVED FIXED,None,WTP Releng,releng,unspecified,P3 normal,---,webtools.releng,David Williams,,,,,,2009-03-26 01:01 EDT by David Williams,2009-03-26 03:55 EDT,0 users
270064,Compile error implies VM security jar required on classpath,RESOLVED FIXED,None,WTP Incubator,wtp.inc.xmlsecurity,unspecified,P3 normal,---,David Williams,David Williams,,,,,,2009-03-26 01:04 EDT by David Williams,2009-03-26 02:46 EDT,0 users
270065,Duplications in Flash DOM view,CLOSED FIXED,None,ACTF,Visualization,0.7.0,P3 normal,---,Kentarou Fukuda,,,,,,,2009-03-26 01:11 EDT by Kentarou Fukuda,2010-05-12 01:02 EDT,0 users
270066,工作考勤 查询/发行（EEEA),RESOLVED INVALID,None,Web Tools,Web Standard Tools,unspecified,P3 normal,---,wst-inbox,David Williams,,,,,,2009-03-26 01:31 EDT by mingtao lv,2009-03-27 21:21 EDT,2 users
270067,The chart does not work correctly if it share the result set of a list with groups [0005] [13],CLOSED INVALID,None,BIRT,Chart,2.5.0,P3 normal,2.5.0 M7,Birt-Chart-inbox@eclipse.org,Xiaodan Wang,,,,,,2009-03-26 01:34 EDT by Xiaodan Wang,2009-03-27 01:58 EDT,1 user
270068,[fiximprove]: Error while importing Symbol Definition Set from J2ME Polish,CLOSED FIXED,None,MTJ,General,0.9.1,P2 major,1.0 M7,Project Inbox,,,,ui,,,2009-03-26 01:54 EDT by Gustavo de Paula,2009-07-09 10:01 EDT,2 users
270069,New Project Wizard - Mousewheel support,RESOLVED WORKSFORME,None,Platform,UI,3.5,P3 trivial,---,Platform-UI-Inbox,,,,,,,2009-03-26 02:00 EDT by Lars Vogel,2009-03-26 02:49 EDT,2 users
270070,[ui] doing a software update renders eclipse unusable because window is modal and blocks everything,RESOLVED WORKSFORME,None,Equinox,p2,3.5,P3 blocker,---,P2 Inbox,,,,,,,2009-03-26 02:20 EDT by soloturn,2009-03-30 16:34 EDT,1 user
270071,doing a software update renders eclipse unusable because window is modal and blocks everything,RESOLVED DUPLICATE of bug 270070,None,Platform,Runtime,3.5,P3 blocker,---,platform-runtime-inbox,,,,,,,2009-03-26 02:21 EDT by soloturn,2009-03-26 07:25 EDT,0 users
270072,doing a software update renders eclipse unusable because window is modal and blocks everything,RESOLVED DUPLICATE of bug 270070,None,Platform,Runtime,3.5,P3 blocker,---,platform-runtime-inbox,,,,,,,2009-03-26 02:22 EDT by soloturn,2009-03-26 07:25 EDT,0 users
270073,"The pdf can not be generated and after the preview is canceled, exception is thrown out [0301] [1200]",CLOSED FIXED,None,BIRT,Report Engine,2.5.0,P3 major,2.5.0 M7,Gang Liu,,,"Autoed,G",,,,2009-03-26 03:16 EDT by Xiaodan Wang,2010-03-25 03:28 EDT,2 users
270074,Null Pointer Exception in datatools connectivity plugin in Eclipse Ganymede.,RESOLVED FIXED,None,Data Tools,Connectivity,1.6.1,P3 normal,1.7M7,Brian Fitzpatrick,,,,,,,2009-03-26 03:18 EDT by shilpa shree,2009-04-10 11:28 EDT,3 users
270075,Warning on optional dependencies,RESOLVED WONTFIX,None,PDE,UI,3.5,P3 normal with 4 votes,---,PDE-UI-Inbox,,,stalebug,,,,2009-03-26 03:23 EDT by Marcelo Paternostro,2019-10-08 10:48 EDT,1 user
270076,Page break inside avoid on a list does not work correctly if there is a grid in the detail cell [0301] [1200],RESOLVED WONTFIX,None,BIRT,Report Engine,2.5.0,P3 normal,---,Birt-ReportEngine-inbox@eclipse.org,,,,,,,2009-03-26 03:27 EDT by Xiaodan Wang,2009-03-26 23:21 EDT,1 user
270077,NPE occurred when specify dataset which hasn't bindings in Chart builder,CLOSED FIXED,None,BIRT,Chart,2.5.0,P3 normal,2.5.0 M7,Xingsheng Zhu,Tianli Zhang,,Non-Auto,,,,2009-03-26 03:30 EDT by Tianli Zhang,2009-04-01 02:35 EDT,0 users
270078,[Regression]Duplicate SOAP parameter for web service data set[0707],CLOSED DUPLICATE of bug 269780,None,Data Tools,Enablement:ODA,Ganymede,P3 normal,1.7M7,xiaofeng zhang,,,,,,,2009-03-26 03:39 EDT by Sissi Zhu,2009-04-02 01:26 EDT,1 user
270079,Sorting in data pane does not work the same way as Select Data Binding dialog.,VERIFIED FIXED,None,BIRT,Chart,unspecified,P3 normal,2.5.0 M7,Xingsheng Zhu,Maggie Shen,,Non-Auto,,,,2009-03-26 03:43 EDT by Maggie Shen,2009-04-01 05:55 EDT,1 user
270080,Add junit test org.eclipse.birt.report.engine.emitter.prototype.excel.tests into daily build process,CLOSED FIXED,None,BIRT,Build,2.5.0,P3 normal,2.5.0 M7,Yong Jiang,Xiaoying Gu,,,,270220,,2009-03-26 03:46 EDT by Xiaoying Gu,2009-04-13 05:53 EDT,0 users
270081,Lots of exceptions thrown out when you mouse over the data pane after adding an undefined variable as expression.,CLOSED FIXED,None,BIRT,Chart,unspecified,P3 normal,2.5.0 M7,Xingsheng Zhu,Maggie Shen,,Obsolete,,,,2009-03-26 03:57 EDT by Maggie Shen,2009-06-24 02:43 EDT,1 user
270082,ListView widget has some strange behaviour,NEW,None,ERCP,eSWT,1.2,P3 normal,---,ercp.eswt,,,,,,,2009-03-26 04:01 EDT by e.ec2,2009-06-22 10:30 EDT,2 users
270083,Hyperlink options will duplicate when you switch between actions.,CLOSED FIXED,None,BIRT,Chart,unspecified,P3 normal,2.5.0 M7,Heng Li,Maggie Shen,,Obsolete,,,,2009-03-26 04:16 EDT by Maggie Shen,2009-06-24 02:43 EDT,2 users
270084,[editor] improved default location in file provider,VERIFIED FIXED,None,TMF,Xtext,unspecified,P3 enhancement,---,Project Inbox,,,,,,,2009-03-26 04:30 EDT by Knut Wannheden,2009-05-27 09:04 EDT,1 user
270085,[editor] enums in xtext outline,VERIFIED FIXED,None,TMF,Xtext,unspecified,P3 enhancement,---,Project Inbox,,,,,,,2009-03-26 04:39 EDT by Knut Wannheden,2009-05-27 09:05 EDT,1 user
270086,Cannot use word 'abstract' in a package name,VERIFIED INVALID,None,JDT,Core,3.4.2,P3 major,3.5 M7,Olivier Thomann,,,,,,,2009-03-26 04:55 EDT by Sandeep Gupta,2009-04-28 01:49 EDT,3 users
270087,FileSystemCrawler: Reading content from a file should consider file encoding,CLOSED FIXED,None,Smila,Connectivity,unspecified,P3 normal,---,Project Inbox,,,,,,,2009-03-26 05:08 EDT by Andreas Weber,2013-04-15 11:38 EDT,1 user
270088,"[ds tooling] TAB key in DS Editor ""Name"" field for Service Properties does not go to next control",NEW,None,PDE,UI,3.5,P3 enhancement,---,Chris Aniszczyk,,,stalebug,,,,2009-03-26 05:12 EDT by Philipp Kursawe,2019-09-09 02:32 EDT,1 user
270089,[Regression] Style of page border does not work in PDF/PPT/PS [1200] [1201] [1205],CLOSED FIXED,None,BIRT,Report Engine,2.5.0,P3 normal,2.5.0 M7,Gang Liu,Xiaodan Wang,,"Autoed,G-text",,,,2009-03-26 05:19 EDT by Xiaodan Wang,2010-03-25 03:28 EDT,2 users
270090,ClassCastException in JavaEEArchiveUtilities when publishing,ASSIGNED,None,WTP Java EE Tools,jst.j2ee,3.0.3,P3 normal,Future,Rob Stryker,Chuck Bridgham,,,helpwanted,,,2009-03-26 05:25 EDT by Thomas,2015-05-05 12:43 EDT,5 users
270091,Birt-runtime-2_3_2 missing org.apache.commons.logging,RESOLVED INVALID,None,BIRT,Report Engine,2.3.2,P3 normal,---,Birt-ReportEngine-inbox@eclipse.org,,,,,,,2009-03-26 05:34 EDT by Lars Vogel,2009-03-29 22:55 EDT,1 user
270092,[CellEditors] [cell editors] TextCellEditor should not specify minimum size,VERIFIED FIXED,None,Platform,UI,3.5,P3 normal,3.6 M4,Eric Moffatt,Eric Moffatt,,,,,,2009-03-26 05:41 EDT by Tom Hofmann,2009-12-10 15:40 EST,1 user
270093,Incorrect com.ibm.icu version range in org.eclipse.birt.report.engine.emitter.prototype.excel.tests,CLOSED FIXED,None,BIRT,Report Engine,2.5.0,P3 normal,2.5.0 M7,JingwenShen,Xiaoying Gu,,Obsolete,,,,2009-03-26 05:42 EDT by Xiaoying Gu,2010-03-19 04:59 EDT,2 users
270094,[Accessibility] Shortcut keys conflict in Group Builder,CLOSED INVALID,None,BIRT,Report Designer,2.5.0,P3 normal,2.5.0 M7,Ning Zhang,mindan xu,,Obsolete,,,,2009-03-26 05:44 EDT by mindan xu,2009-03-27 05:10 EDT,1 user
270095,[Teneo] Teneo does not ignore @DiscriminatorColumn & @DiscriminatorValue when inheritence strategy is set to JOINED,RESOLVED FIXED,None,EMF,Teneo,unspecified,P3 critical,---,Martin Taal,,,,,,,2009-03-26 05:44 EDT by Hasan Ceylan,2009-03-30 07:22 EDT,0 users
270096,Unable to use F3 or Ctrl-Click to follow methods and types,NEW,None,AJDT,Core,1.6.4,P3 major,---,AJDT-inbox,,,,,,,2009-03-26 05:51 EDT by Thomas Hofmann,2010-04-28 19:20 EDT,2 users
270097,[ds tooling] Provide content assist for standard OSGi service properties,NEW,None,PDE,UI,3.5,P3 enhancement,---,PDE-UI-Inbox,,,stalebug,,,,2009-03-26 05:53 EDT by Philipp Kursawe,2019-09-09 02:40 EDT,0 users
270098,"[Accessibility] Shortcut keys conflict and missing happens in ""Series Labels"" dialogue [17]",RESOLVED WONTFIX,None,BIRT,Chart,2.5.0,P3 normal,2.5.0 M7,Xingsheng Zhu,,,,,,,2009-03-26 05:57 EDT by Xiaodan Wang,2009-03-26 23:26 EDT,0 users
270099,"[Accessibility] Shortcut keys conflict and missing happens in ""Curve Fitting Line"" dialogue [17]",CLOSED FIXED,None,BIRT,Chart,2.5.0,P3 normal,2.5.0 M7,Xingsheng Zhu,mindan xu,,Obsolete,,,,2009-03-26 06:00 EDT by Xiaodan Wang,2009-04-01 04:54 EDT,0 users
270100,"[Accessibility] Shortcut keys are missing in ""Interactivity"" dialogue [17]",CLOSED FIXED,None,BIRT,Chart,2.5.0,P3 normal,2.5.0 M7,Xingsheng Zhu,mindan xu,,Obsolete,,,,2009-03-26 06:05 EDT by Xiaodan Wang,2009-04-01 04:34 EDT,0 users
270101,"[Change Sets] ""Open Change in Compare Editor"" in the Sync View context menu does nothing for outgoing change sets",NEW,None,Platform,CVS,3.5,P3 normal,---,platform-cvs-inbox,Szymon Brandys,,,,,,2009-03-26 06:05 EDT by Szymon Brandys,2019-09-06 16:09 EDT,0 users
270102,"[Change Sets] Move ""Sort Incoming Change Sets By"" to Sync View menu",NEW,None,Platform,CVS,3.5,P3 normal,---,platform-cvs-inbox,Szymon Brandys,,,,,,2009-03-26 06:08 EDT by Szymon Brandys,2019-09-06 15:30 EDT,0 users
270103,[Project Explorer] Sorting is broken with Eclipse 3.5 M6,RESOLVED FIXED,None,CDT,cdt-core,6.0,P3 major,6.0.1,Project Inbox,Doug Schaefer,,,,273660,,2009-03-26 06:09 EDT by Anton Leherbauer,2010-04-21 06:31 EDT,4 users
270104,"Add ""Direction"" to IArgument",RESOLVED FIXED,None,Tigerstripe,Core,0.4.5,P3 enhancement,0.5M0,Project Inbox,,,,,,,2009-03-26 06:09 EDT by Richard Craddock,2009-05-07 14:09 EDT,1 user
270105,[Change Sets] Change Sets actions must be available via main menu,RESOLVED WORKSFORME,None,Platform,CVS,3.5,P3 normal with 1 vote,---,platform-cvs-inbox,Szymon Brandys,,stalebug,,,,2009-03-26 06:11 EDT by Szymon Brandys,2019-09-02 15:10 EDT,0 users
