id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
530025,[as2cs] Inadequate import alias serialization,NEW,None,QVTd,Core,unspecified,P3 normal,---,Project Inbox,,,,,,529207,2018-01-19 04:06 EST by Ed Willink,2019-10-05 08:56 EDT,0 users
530026,[Performance][Stereotype]The way used to name a stereotyped element according to its stereotype is time consuming.,RESOLVED FIXED,None,Papyrus,Others,3.3.0,P3 normal,3.3.0,vincent lorenzo,,,,,,529945,2018-01-19 04:07 EST by vincent lorenzo,2018-10-19 03:44 EDT,1 user
530027,[compiler] Improve diagnosis,NEW,None,QVTd,Core,unspecified,P3 normal,---,Project Inbox,,,,,,,2018-01-19 04:46 EST by Ed Willink,2018-01-19 04:46 EST,0 users
530028,Set MACOSX_DEPLOYMENT_TARGET=10.10 for launcher,RESOLVED FIXED,None,Equinox,Launcher,4.8.0 Photon,P3 normal,Photon M5,Lakshmi Shanmugam,,,,,,528229,2018-01-19 05:00 EST by Lakshmi Shanmugam,2018-01-23 00:16 EST,2 users
530029,Batch migration of HIPPs on host machine hipp8,CLOSED FIXED,None,Community,CI-Jenkins,unspecified,P3 normal,---,CI Admin Inbox,,,,,,,2018-01-19 05:01 EST by Frederic Gurr,2018-02-07 06:04 EST,28 users
530030,[UI] provide a selection dialog to select 1 of n elements,CLOSED FIXED,None,Ease,Modules,0.5.0,P3 normal,0.6.0,Project Inbox,,,,,,,2018-01-19 05:35 EST by Christian Pontesegger,2018-01-19 05:39 EST,0 users
530031,[JUnit 5] CNFE (org.junit.platform.engine.EngineDiscoveryRequest) when just junit-jupiter-api on classpath,REOPENED,None,m2e,Core,1.8.1,P3 normal with 1 vote,---,Project Inbox,,,,,,,2018-01-19 05:43 EST by Lorenzo Bettini,2019-05-07 10:45 EDT,7 users
530032,EclipseContext fails without OSGi runtime,CLOSED DUPLICATE of bug 513883,None,Platform,UI,4.7,P3 normal,4.8 M6,Jonas Helming,,,,,,,2018-01-19 06:04 EST by Jonas Helming,2018-01-23 08:40 EST,3 users
530033,[qvtr] Bad argument type diagnosis,NEW,None,QVTd,Core,unspecified,P3 normal,---,Project Inbox,,,,,,,2018-01-19 06:42 EST by Ed Willink,2018-01-19 06:42 EST,0 users
530034,build output parser settings reset when importing project,NEW,None,CDT,cdt-other,9.4.0,P3 normal with 1 vote,---,Project Inbox,Doug Schaefer,,,,,,2018-01-19 06:48 EST by Bernd K.,2018-11-08 03:51 EST,3 users
530035,Duplicate constructor proposals,RESOLVED FIXED,None,z_Archived,Recommenders,unspecified,P3 normal,---,Andreas Sewe,,,,,,,2018-01-19 07:04 EST by Andreas Sewe,2019-07-24 14:37 EDT,0 users
530036,Mouse listener down up exclusion,NEW,None,Platform,SWT,4.6,P3 normal,---,Platform-SWT-Inbox,,,,triaged,,,2018-01-19 07:20 EST by Roman Knoell,2018-12-21 02:01 EST,2 users
530037,Progressbar in Unit Test view is not read for error/failures,CLOSED FIXED,None,Ease,Modules,0.5.0,P3 normal,0.6.0,Project Inbox,,,,,,,2018-01-19 07:22 EST by Martin Schreiber,2018-01-22 10:16 EST,1 user
530038,ModuleOptionsTests.testLimitModules3 is failing on Gerrit,VERIFIED FIXED,None,JDT,Core,4.8,P3 normal,4.8 M6,Andrey Loskutov,,,,,,,2018-01-19 07:24 EST by Andrey Loskutov,2018-03-07 03:08 EST,1 user
530039,"[sonar] Resolve ""Write to static field from instance method""",RESOLVED FIXED,None,Platform,Runtime,4.8,P3 trivial,4.8 M6,platform-runtime-inbox,,,,,,,2018-01-19 07:49 EST by Ren Purrio,2018-01-26 08:01 EST,1 user
530040,"[sonar] Resolve ""Write to static field from instance method""",CLOSED FIXED,None,Platform,Resources,4.8,P3 trivial,---,Platform-Resources-Inbox,,,,,,,2018-01-19 08:48 EST by Ren Purrio,2018-01-26 10:04 EST,0 users
530041,numbering of server function blocks in the type library is wrong,CLOSED INVALID,None,4DIAC,4DIAC-IDE,1.9.0,P3 normal,1.9.0 M3,Project Inbox,,,,,,,2018-01-19 09:02 EST by Monika Wenger,2018-01-19 09:21 EST,0 users
530042,[Aird Editor] FileNotFoundException by trying to contribute a sessionEditorPageProvider,CLOSED FIXED,None,Sirius,Core,5.1.0,P3 normal,5.1.1,Project inbox,,,,triaged,,,2018-01-19 09:07 EST by Guillaume Coutable,2018-02-01 03:25 EST,5 users
530043,[Platform] change return type of runProcess() to Process,CLOSED FIXED,None,Ease,Modules,0.5.0,P3 normal,0.6.0,Project Inbox,,,,,,,2018-01-19 09:17 EST by Christian Pontesegger,2018-01-19 09:24 EST,0 users
530044,"Show view dialog filter is broken (ALT+SHIFT+Q,Q)",CLOSED WORKSFORME,None,Platform,UI,4.7.2,P3 normal,---,Platform-UI-Inbox,,,,,,,2018-01-19 09:17 EST by Wim Jongman,2018-01-20 13:36 EST,1 user
530045,Fix Sonar A known null value is checked to see if it is an instance of a type,RESOLVED FIXED,None,Platform,UI,3.7.1,P3 normal,4.8 M5,Lars Vogel,,,,,,,2018-01-19 10:13 EST by Lars Vogel,2018-01-19 11:26 EST,1 user
530046,Stop checking java.utils.regex.Pattern existance,RESOLVED FIXED,None,Platform,UI,4.7,P3 normal,4.8 M5,Alexander Kurtakov,,,,,,,2018-01-19 10:18 EST by Alexander Kurtakov,2018-01-19 12:11 EST,0 users
530047,Remove .project file from test data in org.eclipse.ui.tests/data/dynamic_classes,RESOLVED FIXED,None,Platform,UI,3.7.1,P3 normal,4.8 M5,Lars Vogel,,,,,,,2018-01-19 10:31 EST by Lars Vogel,2018-01-19 12:33 EST,1 user
530048,Use semaphore instead of Mutex for coordination in thread creation/destruction,CLOSED FIXED,None,4DIAC,FORTE,1.9.0,P3 normal,1.9.0 RC3,Project Inbox,,,,,,,2018-01-19 10:42 EST by Jose Maria Jesus Cabral Lassalle,2018-01-20 16:37 EST,1 user
530049,Remove manual GC call from Index.save(),VERIFIED FIXED,None,JDT,Core,3.0,P3 normal,4.8 M5,Andrey Loskutov,,,,,,,2018-01-19 11:09 EST by Andrey Loskutov,2018-10-01 00:38 EDT,3 users
530050,JIPP Help for technology.cognicrypt,CLOSED FIXED,None,Community,CI-Jenkins,unspecified,P3 normal,---,CI Admin Inbox,,,,,,,2018-01-19 11:10 EST by Eric Bodden,2018-01-22 08:42 EST,2 users
530051,Synchronization decorator is messing with zoom functionality,CLOSED FIXED,None,Sirius,Diagram,5.1.0,P3 normal,6.0.0,Pierre Guilet,,,,triaged,,531188 535390,2018-01-19 12:14 EST by Pierre Guilet,2018-07-18 10:07 EDT,3 users
530052,"False error report: ""The method ... of type ... must override a superclass method"" when the superclass method is a generic method",VERIFIED INVALID,None,JDT,Core,4.7.1a,P3 normal,4.8 M5,JDT-Core-Inbox,,,,,,,2018-01-19 12:16 EST by Bing Ren,2018-01-25 04:35 EST,1 user
530053,Launching locally after launching to a Container will still launch to the Container,RESOLVED FIXED,None,CDT,cdt-debug,9.4.1,P3 normal,9.4.2,Jeff Johnston,Doug Schaefer,,,,,,2018-01-19 12:21 EST by Jeff Johnston,2018-01-22 22:43 EST,1 user
530054,[qvtr] Support DataType relations,RESOLVED WONTFIX,None,QVTd,Core,unspecified,P3 normal,---,Project Inbox,,,,,546617 534371 547723,529207,2018-01-19 13:07 EST by Ed Willink,2019-06-22 03:54 EDT,0 users
530055,[null-analysis] null-analysis within let-variable is inadequate,NEW,None,OCL,Core,unspecified,P3 normal,---,OCL Inbox,,,,,,,2018-01-19 13:28 EST by Ed Willink,2018-01-19 13:28 EST,0 users
530056,Heap corruption in spawner.dll,NEW,None,CDT,cdt-core,9.4.0,P3 critical,---,Project Inbox,Doug Schaefer,,,,,,2018-01-19 13:58 EST by Nick Forrette,2018-02-08 20:24 EST,1 user
530057,Investigate quadratic rule engine performance due to agenda hysteresis,NEW,None,Viatra,Transformation,1.7.0,P3 enhancement,FUTURE,Gabor Bergmann,,,,,,398765,2018-01-19 14:55 EST by Gabor Bergmann,2019-05-27 07:45 EDT,3 users
530058,[9] Also add --add-opens when launching with earlier JUnit versions,VERIFIED FIXED,None,JDT,UI,4.8,P3 normal,4.7.3,Till Brychcy,,,,,525948,,2018-01-19 15:30 EST by Till Brychcy,2018-02-08 07:29 EST,1 user
530059,[Wayland] Show In menu appears in the wrong place,VERIFIED FIXED,None,Platform,SWT,4.8,P3 normal,4.8 M6,Eric Williams,Eric Williams,,,,,swtWaylandTracker48,2018-01-19 15:53 EST by Eric Williams,2018-05-29 05:18 EDT,1 user
530060,Papyrus C++ code generation is disabled,CLOSED FIXED,None,Papyrus,Designer,2.0.3,P3 enhancement,---,Project Inbox,,,,"bugday, helpwanted",,,2018-01-19 16:26 EST by Madhav Srinivasan,2018-01-29 07:06 EST,1 user
530061,Make AlternatingRowConfigLabelAccumulator extensible,CLOSED FIXED,None,NatTable,Core,1.5.0,P3 enhancement,1.6.0,Dirk Fauth,,,,,,,2018-01-19 16:44 EST by Dirk Fauth,2019-09-19 03:14 EDT,0 users
530062,negative literals used as method default parameter values are not visible in tooltip descriptions and in the outline view,CLOSED FIXED,None,PDT,Editor,unspecified,P3 normal,5.3,PHP UI,,,,,,,2018-01-19 17:43 EST by Thierry BLIND,2018-01-19 20:01 EST,0 users
530063,[http servlet] CNFE when session replication is used with equinox.http.servlet in bridge mode,RESOLVED FIXED,None,Equinox,Compendium,4.8.0 Photon,P3 normal,Photon M5,Raymond Auge,,,,,,541607,2018-01-19 20:25 EST by Raymond Auge,2018-12-10 12:11 EST,2 users
530064,[http servlet] Temp directory created by ProxyContext should be different for different servlet context...,RESOLVED FIXED,None,Equinox,Compendium,4.8.0 Photon,P3 normal,Photon M5,Raymond Auge,,,,,,,2018-01-19 21:00 EST by Raymond Auge,2018-01-22 11:06 EST,0 users
530065,"Regression: Oxygen 2 (CDT 9.4) Discovery of Cygwin gcc paths incorrectly uses Unix paths, not Windows paths",NEW,None,CDT,cdt-build,9.4.0,P3 normal,---,cdt-build-inbox@eclipse.org,Andrew Gvozdev,,,,,,2018-01-19 22:41 EST by Derek Foster,2018-02-21 02:35 EST,1 user
530066,Formatter completely hangs Eclipse on line comments that split variable initialization,VERIFIED FIXED,None,JDT,Core,4.7.2,P3 major,4.8 M6,Mateusz Matela,,,To be verified for 4.8 M6,,,,2018-01-20 00:06 EST by Anish Abraham,2018-03-06 10:25 EST,3 users
530067,Warnings in the official build in releng,RESOLVED FIXED,None,Platform,Releng,4.8,P3 normal,4.8 M5,Sravan Kumar Lakkimsetti,,,,,,,2018-01-20 00:14 EST by Sravan Kumar Lakkimsetti,2018-01-23 00:07 EST,1 user
530068,2 warnings in official build,RESOLVED FIXED,None,Equinox,Framework,unspecified,P3 normal,Photon M5,Anjum Fatima,,,,,,,2018-01-20 00:35 EST by Sravan Kumar Lakkimsetti,2018-01-23 11:30 EST,1 user
530069,"[http servlet] During dispatching, javax.servlet.include.context_path attribute value isn't equal to return value of getContextPath",RESOLVED FIXED,None,Equinox,Compendium,4.8.0 Photon,P3 normal,Photon M5,Raymond Auge,,,,,,,2018-01-20 01:19 EST by Raymond Auge,2018-01-22 11:44 EST,0 users
530070,Andmore gets stuck when trying to launch Android app,ASSIGNED,None,andmore,Core,unspecified,P3 major,---,Andrew Bowley,,,,,,,2018-01-20 02:05 EST by Andrew Bowley,2018-02-11 04:16 EST,1 user
530071,Update servletbridge bundles to Java 1.7,RESOLVED FIXED,None,Equinox,Components,unspecified,P3 normal,Photon M5,Alexander Kurtakov,,,,,,,2018-01-20 03:00 EST by Alexander Kurtakov,2018-01-21 04:53 EST,0 users
530072,[oclstdlib] Multi-dimensional sortedBy,NEW,None,OCL,Core,unspecified,P3 normal,---,OCL Inbox,,,,,,,2018-01-20 05:01 EST by Ed Willink,2018-01-20 05:01 EST,0 users
530073,[UML - Tools] Method getDelegations() in utils,NEW,None,Papyrus,Core,3.0.0,P3 normal,---,Project Inbox,,,,,,,2018-01-20 06:26 EST by Shuai Li,2018-03-09 08:54 EST,0 users
530074,AbstractJavaLaunchConfigurationDelegate.getClasspath is not called,NEW,None,JDT,Debug,4.8,P3 major,---,JDT-Debug-Inbox,,,,,,,2018-01-20 07:01 EST by Igor Fedorenko,2018-01-21 22:46 EST,3 users
530075,"Unsupported secret key algorithm: DES, after update to jre1.8.0_161",CLOSED DUPLICATE of bug 530088,None,EMF,cdo.net4j,4.7,P3 normal,---,Project Inbox,,,,,,,2018-01-20 09:09 EST by thomas huster,2018-01-22 06:59 EST,1 user
530076,[http servlet] can we remove the lazy activation policy from equinox.http.servlet and equinox.http.jetty,NEW,None,Equinox,Compendium,4.8.0 Photon,P3 normal,---,equinox.compendium-inbox,,,,,,,2018-01-20 11:00 EST by Raymond Auge,2018-09-04 11:12 EDT,1 user
530077,.,CLOSED INVALID,None,WindowBuilder,XWT,unspecified,P3 normal,---,Project Inbox,,,,,,,2018-01-20 12:16 EST by MOHD ABBAS,2018-01-26 08:45 EST,1 user
530078,Getting StackOverFlow while building a project,CLOSED NOT_ECLIPSE,None,Technology Top Level,Cross-project,unspecified,P3 critical,---,Technology PMC Inbox,,,,,,,2018-01-20 12:17 EST by Raja Sekhar,2018-01-22 01:03 EST,1 user
530079,Eclipse oxygen 2 is not starting. Showing below error in log file.,NEW,None,Platform,IDE,4.8,P3 normal,---,Platform-UI-Inbox,,,,needinfo,,,2018-01-20 13:39 EST by Bhavaneet Kadam,2018-01-20 17:23 EST,1 user
530080,Build job no longer has access to GPG keys for signing,RESOLVED FIXED,None,Community,CI-Jenkins,unspecified,P3 blocker,---,CI Admin Inbox,,,,,,,2018-01-20 15:45 EST by Torkild Resheim,2018-02-21 09:17 EST,2 users
530081,[quick assist] Convert lambda to method reference fails for nesting class method,VERIFIED FIXED,None,JDT,UI,4.8,P3 normal,4.14 M1,Kenneth Styrberg,Roland Grunberg,,,,,,2018-01-20 16:06 EST by Mateusz Matela,2019-10-09 16:37 EDT,1 user
530082,put new/delete buttons for algorithms next to the viewer,CLOSED FIXED,None,4DIAC,4DIAC-IDE,1.9.0,P3 normal,1.9.0 RC1,Project Inbox,,,,,,,2018-01-20 16:35 EST by Monika Wenger,2018-01-20 16:40 EST,0 users
530083,Add setup for the Eclipse TeXlipse project,RESOLVED FIXED,None,Oomph,Setup,1.9.0,P3 enhancement,---,Ed Merks,,,,,,,2018-01-20 17:02 EST by Torkild Resheim,2018-06-01 14:59 EDT,0 users
530084,NullPointerException in PHPUnitLaunchUtils.findComposerExecutionFile,CLOSED FIXED,None,PDT,Core,unspecified,P3 normal,5.3,PHP Core,,,,,,,2018-01-20 17:57 EST by EPP Error Reports,2018-01-21 13:35 EST,1 user
530085,After step: Select “org.eclipse.om2m” package and right click. Select “Run as -> maven install”.,UNCONFIRMED,None,OM2M,Platform,unspecified,P3 normal,---,Project Inbox,,,,,,,2018-01-20 19:53 EST by varsha kshirsagar,2019-06-18 11:36 EDT,1 user
530086,Errors in std::integer_sequence example on cppreference.com,RESOLVED FIXED,None,CDT,cdt-parser,Next,P3 normal,9.4.2,Nathan Ridge,Doug Schaefer,,,,,,2018-01-20 20:44 EST by Nathan Ridge,2018-02-04 15:55 EST,2 users
530087,Data Set result is empty after each change on sql statement,NEW,None,BIRT,Data,4.7.0,P3 major,---,Birt-Data-inbox@eclipse.org,,,,,,,2018-01-21 00:32 EST by Christian Smejkal,2018-01-21 00:32 EST,0 users
530088,Authentication no longer works with Java 8 update 161,RESOLVED FIXED,None,EMF,cdo.net4j,4.7,P3 normal,---,Eike Stepper,,https://www.eclipse.org/forums/index....,,,,,2018-01-21 00:37 EST by Eike Stepper,2018-01-21 00:47 EST,1 user
530089,Unable to add Existing repo and clone repo in EGit,CLOSED NOT_ECLIPSE,None,EGit,Core,4.11,P3 normal,---,Project Inbox,,,,,,,2018-01-21 00:49 EST by Faiz Kidwai,2018-01-25 08:38 EST,1 user
530090,"minimal cmake C++ project cannot be built from CDT due to ""collect2: fatal error cannot find ' ld'""",NEW,None,CDT,cdt-build,9.4.1,P3 major,---,cdt-build-inbox@eclipse.org,Andrew Gvozdev,,,,,,2018-01-21 01:02 EST by Hideo Takahashi,2018-07-06 07:05 EDT,6 users
530091,Scanner nextInt odd behavior,CLOSED INVALID,None,Platform,IDE,4.7.2,P3 minor,---,Platform-UI-Inbox,,,,,,,2018-01-21 02:26 EST by Anthony Cathers,2018-01-21 02:34 EST,0 users
530092,Build imported CMake project causes NullpointerException,RESOLVED FIXED,None,CDT,cdt-build,9.4.0,P3 normal,---,cdt-build-inbox@eclipse.org,Andrew Gvozdev,,,,,,2018-01-21 04:56 EST by Thomas Ruschival,2018-02-19 07:23 EST,1 user
530093,Unable to install: xyz requires 'osgi.ee; (&(osgi.ee=JavaSE)(version=1.8))' but it could not be found,VERIFIED FIXED,None,Platform,Releng,4.8,P3 blocker,4.8 M5,Mickael Istria,,,,,387701,528387,2018-01-21 08:16 EST by Andrey Loskutov,2018-04-19 05:51 EDT,9 users
530094,Can't debug Eclipse installation process,VERIFIED FIXED,None,PDE,UI,4.7,P3 major,4.8 M6,Andrey Loskutov,,,,,,,2018-01-21 08:41 EST by Andrey Loskutov,2018-03-08 14:38 EST,3 users
530095,[9][content assist] priority reassignment for module declaration proposal,NEW,None,JDT,Core,4.8,P3 normal,---,JDT-Core-Inbox,,,,,,,2018-01-21 08:44 EST by Manoj Palat,2018-04-16 09:28 EDT,2 users
530096,[9] inconsistency in module-info creation by ASTParser.createAST(),NEW,None,JDT,Core,4.8,P3 normal,---,JDT-Core-Inbox,,,,,,,2018-01-21 09:15 EST by Manoj Palat,2018-01-22 05:47 EST,2 users
530097,[9] launch overriding --patch-module deletion doesn't work - throws errors while launching,VERIFIED FIXED,None,JDT,Debug,4.8,P3 normal,4.8 M5,Sarika Sinha,,,,,,,2018-01-21 11:49 EST by Manoj Palat,2018-01-22 23:15 EST,2 users
530098,JIPP for JNoSQL,RESOLVED FIXED,None,Community,CI-Jenkins,unspecified,P3 normal,---,CI Admin Inbox,,,,,,,2018-01-21 14:28 EST by Otavio Santana,2018-01-23 17:50 EST,2 users
530099,[9] Missing warning: module name ... should avoid terminal digits,VERIFIED FIXED,None,JDT,Core,4.8,P3 normal,4.8 M6,Jay Arthanareeswaran,,,,,,,2018-01-21 14:37 EST by Till Brychcy,2018-03-07 01:57 EST,3 users
530100,"Launching eclipse from MacOSX comand-line, the ""current directory"" is lost",NEW,None,Equinox,Launcher,4.7.0 Oxygen,P3 major,---,Project Inbox,,,,,,,2018-01-21 14:43 EST by Martin Oberhuber,2018-01-21 14:43 EST,0 users
530101,Properties dialog shows all tabs elements on one page,CLOSED FIXED,None,Platform,SWT,4.7.2,P3 normal,---,Platform-SWT-Inbox,,,,,,,2018-01-21 17:15 EST by Andrey Sotnikov,2019-10-27 20:47 EDT,0 users
530102,Reloading Mosquitto configuration may fail if no file descriptors are available,RESOLVED FIXED,CVE-2017-7652,Community,Vulnerability Reports,unspecified,P3 critical,---,Security vulnerabilitied reported against Eclipse projects,,https://cve.mitre.org/cgi-bin/cvename...,,security,,,2018-01-21 17:29 EST by Roger Light,2018-04-25 09:49 EDT,2 users
530103,Instantiation of sizeof...() expression where the substituted arguments contain parameter packs,NEW,None,CDT,cdt-parser,Next,P3 normal,---,Project Inbox,Doug Schaefer,,,,,,2018-01-21 22:09 EST by Nathan Ridge,2018-01-21 22:59 EST,1 user
530104,[9] Override Dependencies details are empty,VERIFIED FIXED,None,JDT,Debug,4.8,P3 major,4.8 M5,Sarika Sinha,,,,,,529772,2018-01-22 00:39 EST by Sarika Sinha,2018-01-23 01:21 EST,1 user
530105,[9] Support Jmod format in build path wizard,NEW,None,JDT,UI,4.7.1a,P3 enhancement,---,JDT-UI-Inbox,,,,,,,2018-01-22 01:35 EST by Jay Arthanareeswaran,2018-01-22 01:35 EST,0 users
530106,Unable to create git patch,RESOLVED FIXED,None,EGit,UI,unspecified,P3 major,4.11,Project Inbox,,,,,,,2018-01-22 01:43 EST by Pritesh Patel,2018-03-07 18:58 EST,2 users
530107,Stale editor annotations in Java editor,NEW,None,JDT,Debug,4.7.1a,P3 normal with 2 votes,---,JDT-Debug-Inbox,,,,,,,2018-01-22 03:16 EST by Andrey Loskutov,2018-04-25 03:18 EDT,4 users
530108,Wrong contents of jar-in-jar-loader.zip,VERIFIED FIXED,None,JDT,UI,4.7,P3 normal,4.7.3,Andrey Loskutov,,,,,,529172,2018-01-22 03:18 EST by Guillermo Gutierrez Almazor,2018-01-23 04:29 EST,1 user
530109,Visible type javax.* has no API description (workaround),VERIFIED FIXED,None,PDE,API Tools,4.8,P3 major,4.8 RC2,Vikas Chandra,,,,,,,2018-01-22 03:18 EST by Vikas Chandra,2018-05-24 04:08 EDT,3 users
530110,[10] Create patch build for Java 10,RESOLVED FIXED,None,Platform,Releng,4.8,P3 normal,4.7.3a,Jay Arthanareeswaran,,,,,530778,,2018-01-22 03:26 EST by Jay Arthanareeswaran,2018-08-13 01:56 EDT,4 users
530111,Gerrit build does not test changes,RESOLVED FIXED,None,Equinox,Framework,4.8.0 Photon,P3 normal,Photon M7,Alexander Kurtakov,,,,,,444188,2018-01-22 03:34 EST by Vasili Gulevich,2018-04-30 12:38 EDT,2 users
530112,java.lang.IllegalArgumentException: Argument not valid,NEW,None,Platform,SWT,4.3.2,P3 normal,---,Platform-SWT-Inbox,,,,,,,2018-01-22 03:39 EST by Lalit Solanki,2018-01-22 03:39 EST,0 users
530113,Java Model Exception in error log when changing from JavaSE-9 to JavaSE 1.8 and back,VERIFIED FIXED,None,JDT,Core,4.8,P3 normal,4.8 M7,Stephan Herrmann,,,,,,,2018-01-22 03:40 EST by Vikas Chandra,2018-05-08 06:37 EDT,3 users
