id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
360014,"Misleading error message ""AnalysationIssueType not found: <class>""",CLOSED FIXED,None,M2T,Xpand,1.1.0,P3 trivial,M3,Project Inbox,,,,,,,2011-10-05 12:50 EDT by Karsten Thoms,2013-02-21 08:11 EST,0 users
360015,[flex-hierarchy] NPE when column presentation changes its supported list of column IDs,RESOLVED FIXED,None,Platform,Debug,3.7.1,P3 normal,3.8 M4,Platform-Debug-Inbox,,,,,,,2011-10-05 12:51 EDT by Winnie Lai,2011-12-06 12:46 EST,4 users
360016,Available Update site list cleared between updates,CLOSED DUPLICATE of bug 357879,None,Equinox,p2,3.8.0 Juno,P3 normal,---,P2 Inbox,,,,,,,2011-10-05 14:10 EDT by Andrew Niefer,2011-10-05 14:28 EDT,0 users
360017,Check-ins full screen mode,ASSIGNED,None,EPF,EPFWiki,unspecified,P3 normal,---,Onno van der Straaten,,,,,,,2011-10-05 14:14 EDT by Onno van der Straaten,2011-10-05 15:38 EDT,0 users
360018,Deployed SQL bindings should be converted from workspace URIs to inlined,CLOSED FIXED,None,z_Archived,EDT,unspecified,P3 enhancement,---,Yun Feng Ma,,,,,,,2011-10-05 14:17 EDT by Justin Spadea,2017-02-23 14:16 EST,4 users
360019,Need a way for client to set different default server port,NEW,None,Target Management,RSE,unspecified,P3 enhancement,---,dsdp.tm.rse-inbox,Martin Oberhuber,,,,,,2011-10-05 14:23 EDT by Li Ding,2011-10-05 14:23 EDT,0 users
360020,JSON Binding - Add support for @XmlValue,RESOLVED FIXED,None,EclipseLink,MOXy,2.3.1,P3 normal,2.4.0,Denise Smith,,,,,,,2011-10-05 14:31 EDT by Denise Smith,2012-04-05 16:17 EDT,1 user
360021,Changes to be made to the SQL access specification attached to 355573,ASSIGNED,None,z_Archived,EDT,unspecified,P3 enhancement,---,Justin Spadea,,,,,,,2011-10-05 15:06 EDT by Joseph Vincens,2017-02-23 14:17 EST,4 users
360022,Got an IllegalArgumentException,NEW,None,EGit,UI,unspecified,P3 normal,---,Project Inbox,,,,,,,2011-10-05 15:26 EDT by Olivier Thomann,2011-11-08 08:39 EST,4 users
360023,SQL NPE thrown when exiting a program that uses a prepare statement,CLOSED FIXED,None,z_Archived,EDT,unspecified,P3 normal,---,Project Inbox,,,,,,,2011-10-05 15:26 EDT by Joseph Vincens,2017-02-23 14:14 EST,0 users
360024,Maven reports that Virgo Bundlor does not have plugin descriptor,CLOSED FIXED,None,Virgo,tooling,unspecified,P3 normal,---,Project Inbox,,,,,,,2011-10-05 15:31 EDT by Matthew Adams,2011-11-08 06:13 EST,4 users
360025,[breakpoints] Cannot enter comma in breakpoint action name,NEW,None,CDT,cdt-debug,7.0.2,P3 minor,---,cdt-debug-inbox@eclipse.org,Ken Ryall,,,,,,2011-10-05 15:33 EDT by Kirk Beitz,2011-10-05 16:20 EDT,3 users
360026,Exception not thrown on get for row that doesn't exists,CLOSED INVALID,None,z_Archived,EDT,unspecified,P3 normal,---,Project Inbox,,,,,,,2011-10-05 15:37 EDT by Paul Hoffman,2017-02-23 14:19 EST,1 user
360027,Java Compile error passing decimal reference variable into a number parameter,CLOSED FIXED,None,z_Archived,EDT,unspecified,P1 normal,---,Project Inbox,,,,,,,2011-10-05 15:58 EDT by Kathy Carroll,2017-02-23 14:15 EST,2 users
360028,Qualifiers differ between Indigo SR1 repo and Linux Tools repo,RESOLVED WONTFIX,None,Linux Tools,Project,0.8.1,P3 major,---,Linux Distros Inbox,,,,,360048,,2011-10-05 16:01 EDT by Martin Oberhuber,2011-10-06 10:57 EDT,1 user
360029,No Default Select Statement Generated for SQL OPEN statement,CLOSED FIXED,None,z_Archived,EDT,unspecified,P3 normal,---,Project Inbox,,,,,,,2011-10-05 16:02 EDT by Paul Hoffman,2017-02-23 14:18 EST,3 users
360030,Rename refactoring does not work on files with non-default content type,NEW,None,CDT,cdt-refactoring,8.0,P3 normal,---,Project Inbox,Sergey Prigogin,,,,,,2011-10-05 16:05 EDT by Eugene Ostroukhov,2013-04-22 23:37 EDT,4 users
360031,should editor use sprites for annotation icons,RESOLVED WONTFIX,None,Orion,Editor,unspecified,P3 normal,---,Project Inbox,,,,,,,2011-10-05 16:05 EDT by Susan McCourt,2011-12-05 16:16 EST,2 users
360032,Variations passing decimal variables into a number parameter,CLOSED FIXED,None,z_Archived,EDT,unspecified,P1 normal,---,Project Inbox,,,,,,,2011-10-05 16:06 EDT by Kathy Carroll,2017-02-23 14:17 EST,3 users
360033,use of image nodes/blank image (none.png) vs. spans,RESOLVED FIXED,None,Orion,Client,unspecified,P3 normal,0.5,Project Inbox,,,,accessibility,,365361,2011-10-05 16:08 EDT by Susan McCourt,2012-09-25 14:35 EDT,3 users
360034,eclipselink/utils/workbench/bin/workbench.sh does not run,RESOLVED FIXED,None,EclipseLink,Utils,2.3.0,P3 normal,2.6.3,Lukas Jungmann,,,workbench,,,,2011-10-05 16:09 EDT by mathew,2016-02-17 12:55 EST,3 users
360035,OS X Cocoa core dump when switching workspaces,NEW,None,Platform,SWT,4.2,P3 normal,---,Platform-SWT-Inbox,,,,,,,2011-10-05 16:09 EDT by Bryan Hunt,2011-10-11 16:40 EDT,2 users
360036,[commands] choice items still traffic in single images,RESOLVED FIXED,None,Orion,Client,unspecified,P3 normal,0.3 RC1,Susan McCourt,,,,,,,2011-10-05 16:10 EDT by Susan McCourt,2011-10-06 13:36 EDT,1 user
360037,Please check compatibility of Jaxen 1.1.3,VERIFIED FIXED,None,Hudson,Core,unspecified,P3 normal,---,Winston Prakash,,,,,,,2011-10-05 16:11 EDT by Duncan Mills,2012-06-18 10:47 EDT,1 user
360038,[status] git status table images should be sprited?,RESOLVED WONTFIX,None,Orion,Git,unspecified,P3 normal,---,libing wang,,,,,,,2011-10-05 16:12 EDT by Susan McCourt,2015-05-05 14:52 EDT,1 user
360039,FacetProjectCreationDataModelProvider should have a null check for model in dispose method,RESOLVED FIXED,None,WTP Common Tools,wst.common,3.2.5,P3 major,3.3.2,Roberto Sanchez Herrera,Carl Anderson,,,,357846 359927,,2011-10-05 16:15 EDT by Roberto Sanchez Herrera,2011-10-24 17:06 EDT,0 users
360040,Date prints in different format second time.,CLOSED FIXED,None,z_Archived,EDT,unspecified,P3 normal,---,Project Inbox,,,,,,,2011-10-05 16:27 EDT by Justin Spadea,2017-02-23 14:20 EST,1 user
360041,tooling (or repeatable process) for sprite generation,RESOLVED WONTFIX,None,Orion,Client,unspecified,P3 normal,---,Project Inbox,,,,,,,2011-10-05 16:28 EDT by Susan McCourt,2015-05-05 16:21 EDT,5 users
360042,Result set closed after first record read.,CLOSED WORKSFORME,None,z_Archived,EDT,unspecified,P3 normal,---,Project Inbox,,,,,,,2011-10-05 16:48 EDT by Paul Hoffman,2017-02-23 14:17 EST,1 user
360043,Folder for deployment descriptor field does not display the correct options when there are two or more mappings containing a DD,RESOLVED FIXED,None,WTP Java EE Tools,jst.j2ee,3.2.5,P3 normal,3.3.2,Roberto Sanchez Herrera,Chuck Bridgham,,,,357866 359906 365135 365138,,2011-10-05 16:49 EDT by Roberto Sanchez Herrera,2011-11-29 16:21 EST,1 user
360044,Add new performance tests for target and model loading,RESOLVED FIXED,None,PDE,UI,4.1,P3 normal,3.8 M3,Curtis Windatt,,,,,,,2011-10-05 16:50 EDT by Curtis Windatt,2011-11-22 11:05 EST,0 users
360045,Portal can't talk to SQL server,RESOLVED FIXED,None,Community,Project Management & Portal,unspecified,P3 blocker,---,Portal Bugzilla Dummy Inbox,,,,,,,2011-10-05 16:54 EDT by David Williams,2011-10-06 08:06 EDT,3 users
360046,[api] creating a task repository in the team repositories view does not prompt to create queries,RESOLVED FIXED,None,Mylyn Tasks,Framework,unspecified,P3 minor,3.7,Steffen Pingel,,,,,,,2011-10-05 17:24 EDT by Sam Davis,2011-12-02 07:25 EST,0 users
360047,AM_SILENT_RULES fouls scanner discovery,CLOSED WONTFIX,None,CDT,cdt-autotools,8.1.0,P3 minor,---,Jeff Johnston,Jeff Johnston,,,,,,2011-10-05 17:43 EDT by Chris Stankevitz,2012-07-19 17:18 EDT,2 users
360048,Linux Tools p2 repo not in list coming from aggregate,CLOSED FIXED,None,Linux Tools,Project,0.8.1,P3 normal,1.2.1,Jeff Johnston,,,,,,360028,2011-10-05 17:44 EDT by Andrew Overholt,2013-05-08 14:47 EDT,2 users
360049,strlib.defaultDateFormat not working,CLOSED FIXED,None,z_Archived,EDT,unspecified,P3 normal,---,Project Inbox,,,,,,,2011-10-05 17:52 EDT by broy2,2017-02-23 14:18 EST,0 users
360050,New hackergotchi for Andrew Overholt,VERIFIED FIXED,None,z_Archived,PlanetEclipse,unspecified,P3 normal,---,Gunnar Wagenknecht,,,,,,361540,2011-10-05 17:58 EDT by Andrew Overholt,2019-08-20 10:42 EDT,1 user
360051,SocketConnectionTest.testServerClosedConnection is excluded,RESOLVED FIXED,None,Jetty,server,7.5.1,P3 major,7.5.x,Simone Bordet,,,,,,,2011-10-05 18:08 EDT by Greg Wilkins,2011-10-06 10:16 EDT,1 user
360052,New API for monitoring UI delays,VERIFIED FIXED,None,Platform,SWT,3.7,P3 enhancement with 1 vote,4.4 M2,Bogdan Gheorghe,,,,,,441015,2011-10-05 18:10 EDT by Terry Parker,2014-09-18 19:16 EDT,16 users
360053,is down,CLOSED DUPLICATE of bug 360045,None,Community,Project Management & Portal,unspecified,P3 normal,---,Portal Bugzilla Dummy Inbox,,,,,,,2011-10-05 18:32 EDT by Jesse McConnell,2011-10-06 06:45 EDT,1 user
360054,closing internal browser can hang Eclipse UI,CLOSED DUPLICATE of bug 311192,None,Platform,SWT,3.7.1,P3 critical,---,Platform-SWT-Inbox,,,,,,,2011-10-05 18:35 EDT by Jeremiah Swan,2011-10-13 16:17 EDT,3 users
360055,"prompt users to disable ""Show subtasks not Matching Query""",RESOLVED FIXED,None,Mylyn Tasks,Framework,unspecified,P3 enhancement,3.9,Sam Davis,,,,"helpwanted, plan",,,2011-10-05 18:53 EDT by Sam Davis,2013-05-07 19:35 EDT,3 users
360056,strLib.formatTimestamp doesn't work when format is in variable declaration,CLOSED INVALID,None,z_Archived,EDT,unspecified,P3 normal,---,Project Inbox,,,,,,,2011-10-05 19:48 EDT by broy2,2017-02-23 14:19 EST,1 user
360057,Update installation fails,CLOSED DUPLICATE of bug 317785,None,Equinox,p2,unspecified,P3 major,---,P2 Inbox,,,,,,,2011-10-05 19:50 EDT by Holger Knust,2012-08-17 20:25 EDT,4 users
360058,NPE in NewClassCodeGenerator when attempting to create files not under a source root,RESOLVED FIXED,None,CDT,cdt-editor,8.0,P3 normal,8.0.2,Sergey Prigogin,Anton Leherbauer,,,,,,2011-10-05 21:27 EDT by Sergey Prigogin,2011-10-06 21:23 EDT,1 user
360059,DiffTreeViewer.createToolItems does not behave as documented,NEW,None,Platform,Compare,4.2,P3 minor,---,Platform-Compare-Inbox,,,stalebug,,,,2011-10-05 21:33 EDT by Frank Ziglar,2019-10-27 16:20 EDT,1 user
360060,Logging onto my Portal gives a MYSQL error,CLOSED DUPLICATE of bug 360045,None,Community,Project Management & Portal,unspecified,P3 critical,---,Portal Bugzilla Dummy Inbox,,,,,,,2011-10-05 22:10 EDT by Duncan Mills,2011-10-06 06:47 EDT,0 users
360061,Deprecate jetty-maven-plugin params in favour of using <webAppConfigure> to configure,RESOLVED FIXED,None,Jetty,other,7.5.1,P3 minor,7.5.x,Jan Bartel,,,,,,,2011-10-06 00:18 EDT by Jan Bartel,2011-10-06 02:30 EDT,0 users
360062,Migrate Planet Eclipse CVS to Git,RESOLVED FIXED,None,Community,Git,unspecified,P3 normal,---,Eclipse Webmaster,,,,,395869,,2011-10-06 01:41 EDT by Gunnar Wagenknecht,2019-08-20 10:48 EDT,4 users
360063,[Text] selectAll() does not work in some cases,RESOLVED WONTFIX,None,RAP,RWT,unspecified,P3 normal,---,Project Inbox,,,,,,,2011-10-06 02:11 EDT by Alex Mising name,2013-10-22 03:37 EDT,1 user
360064,I tried to install the android ADT plugin from https://dl-ssl.google.com/android/eclipse/ and get an error,RESOLVED WORKSFORME,None,Equinox,p2,3.7.1,P3 major,---,P2 Inbox,,,,,,,2011-10-06 02:13 EDT by dino,2014-04-07 13:58 EDT,2 users
360065,NPE in dndaddon.DnDManager,RESOLVED WORKSFORME,None,Platform,UI,4.2,P3 normal with 2 votes,---,Platform UI Triaged,,,candidate43,,,,2011-10-06 02:22 EDT by Dani Megert,2014-07-23 12:10 EDT,9 users
360066,jsps referenced in web.xml <jsp-file> elements do not compile,RESOLVED FIXED,None,Jetty,server,7.5.1,P3 major,7.5.x,Jan Bartel,,,,,,,2011-10-06 02:32 EDT by Jan Bartel,2011-10-06 02:34 EDT,1 user
360067,Support for XML Inclusions (XInclude),ASSIGNED,None,Mylyn Docs Vex,Core,unspecified,P3 normal,---,Carsten Hiesserich,,,,,,,2011-10-06 02:42 EDT by Florian Thienel,2014-11-22 12:30 EST,4 users
360068,Using iframe doesn't work,RESOLVED FIXED,None,BIRT,Report Viewer,unspecified,P3 blocker,---,Zhiqiang Qian,,,,,,,2011-10-06 02:44 EDT by Emmanuel,2011-12-23 03:57 EST,3 users
360069,WindowBuilder Databindings replaces existing usage of PojoProperties by BeanProperties,CLOSED FIXED,None,WindowBuilder,RCP,unspecified,P3 normal,---,Andrey Sablin,,,,,,,2011-10-06 03:17 EDT by Timo Rohrberg,2011-11-11 20:54 EST,1 user
360070,Spurious NPE and broken source code while adding/removing databinding without saving and/or reloading inbetween,CLOSED WORKSFORME,None,WindowBuilder,Core,unspecified,P3 normal,---,Project Inbox,,,,,,,2011-10-06 03:56 EDT by Jesper Eskilson,2011-10-08 12:41 EDT,1 user
360071,Commit Viewer and commit comment field show wrong branches,RESOLVED INVALID,None,EGit,UI,1.2,P3 major,---,Project Inbox,,,,,,,2011-10-06 04:11 EDT by Dani Megert,2011-11-09 08:29 EST,1 user
360072,[delegates] Evaluate operations defined via OCLinEcore in the interactive console yields OCLinvalid,CLOSED FIXED,None,OCL,Core,unspecified,P3 normal,M3,OCL Inbox,Ed Willink,,,,,,2011-10-06 04:14 EDT by mardo,2013-05-20 11:36 EDT,2 users
360073,History view must not filter changed files of a commit,VERIFIED FIXED,None,EGit,UI,1.2,P3 major,---,Kevin Sawicki,,,,,,,2011-10-06 04:40 EDT by Dani Megert,2012-11-05 16:30 EST,3 users
360074,[refactoring] IAE on rename in Java file,CLOSED FIXED,None,TMF,Xtext,2.1.0,P3 normal,M4,Project Inbox,,,,,,,2011-10-06 04:56 EDT by Sebastian Zarnekow,2017-09-19 17:13 EDT,1 user
360075,[KeyBindings] Invalid keybindings connections with command,NEW,None,Platform,UI,3.7,P3 normal,---,Platform-UI-Inbox,,,,,,,2011-10-06 05:29 EDT by Wojciech Trocki,2011-11-03 03:54 EDT,1 user
360076,IApplicationStore should align with ISessionStore,RESOLVED FIXED,None,RAP,RWT,1.5,P3 enhancement,1.5 M3,Project Inbox,,,,,,,2011-10-06 05:48 EDT by R¨¹diger Herrmann,2011-10-17 07:00 EDT,0 users
360077,Github doesn't have mirrors of most of the eclipse.platform.* repositories,CLOSED NOT_ECLIPSE,None,Platform,Releng,4.2,P3 normal,---,Platform-Releng-Inbox,,,,,,,2011-10-06 06:29 EDT by James Blackburn,2011-10-06 09:04 EDT,1 user
360078,Can not use other remote name then 'origin' for gerrit,RESOLVED FIXED,None,EGit,UI,1.1,P3 normal,1.2-M1,Stefan Lay,,,,,,,2011-10-06 06:40 EDT by Thomas Koch,2011-10-28 16:21 EDT,2 users
360079,Ctrl+V and Ctrl+Z still doesn't work in filter text field of extensions page of plugin editor,VERIFIED FIXED,None,PDE,UI,4.2,P3 normal,3.8 M6,PDE-UI-Inbox,,,,,360894,,2011-10-06 06:51 EDT by Sascha Becher,2012-03-13 15:35 EDT,1 user
360080,https://dev.eclipse.org/portal/ down?,RESOLVED WORKSFORME,None,Community,Project Management & Portal,unspecified,P3 normal,---,Portal Bugzilla Dummy Inbox,,,,,,,2011-10-06 06:57 EDT by Jan Sievers,2011-10-06 10:38 EDT,2 users
360081,[ModelExplorer] Diagram and tables disappear from the model explorer,CLOSED FIXED,None,Papyrus,Core,0.8.0,P3 normal,---,vincent lorenzo,,,,,,358732,2011-10-06 07:02 EDT by vincent lorenzo,2011-10-06 07:38 EDT,3 users
360082,"Gerrit clone fails if no ""refs/notes/review"" exists",RESOLVED DUPLICATE of bug 357781,None,EGit,UI,1.1,P3 normal,---,Project Inbox,,,,,,,2011-10-06 07:03 EDT by Thomas Koch,2011-10-07 11:52 EDT,1 user
360083,[Utils] String cells editing,NEW,None,EMFT.facet,Main,0.1.0,P5 normal,---,Project Inbox,,,,,,,2011-10-06 07:05 EDT by saadia dhouib,2012-12-18 11:54 EST,2 users
360084,Type onClickListener cannot be resolved to a type,RESOLVED INVALID,None,PDE,UI,4.2,P3 normal,---,PDE-UI-Inbox,,,,,,,2011-10-06 07:37 EDT by sai_rajarajan,2011-10-06 10:57 EDT,1 user
360085,Valgrind doesn't always clear its error markers when it should,VERIFIED FIXED,None,Linux Tools,Valgrind,0.8.1,P3 major,0.9.0,Jeff Johnston,,,,,,347547,2011-10-06 07:46 EDT by Martin Oberhuber,2011-10-26 15:00 EDT,7 users
360086,portal is serving up old plan data,RESOLVED FIXED,None,Community,Project Management & Portal,unspecified,P3 normal,---,Portal Bugzilla Dummy Inbox,,,,,,,2011-10-06 08:01 EDT by David Williams,2011-10-13 16:50 EDT,2 users
360087,"A valid pom file appears as having org.apache.maven.archiver.MavenArchiver.getManifest(org.apache.maven.project.MavenProject, org.apache.maven.archiver.MavenArchiveConfiguration) Maven Configuration Problem",CLOSED NOT_ECLIPSE,None,m2e,Core,1.0.100,P3 normal,---,Project Inbox,,,,,,,2011-10-06 08:08 EDT by Andreas R.,2011-10-27 14:51 EDT,1 user
360088,[SysML Requirement Diagram] 'Decompose' association does'nt work,CLOSED FIXED,None,Papyrus,Diagram,0.8.1,P3 normal,---,Project Inbox,,,,,,,2011-10-06 08:11 EDT by Alexandre Cortier,2013-09-10 04:53 EDT,0 users
360089,SQLResultSet doesn't show methods from the type it extends (ScrollableDataSource),CLOSED FIXED,None,z_Archived,EDT,unspecified,P3 critical,---,Paul Harmon,,,,,,,2011-10-06 08:15 EDT by Joseph Vincens,2017-02-23 14:19 EST,1 user
360090,Invalid invocation contracts,ASSIGNED,None,EMF.EGF,Core,0.9.0,P3 normal,---,Thomas Guiu,,,,,,,2011-10-06 08:31 EDT by Joao Barata,2012-01-04 11:38 EST,0 users
360091,[Theming] [Table] add border-radius to Table and column header,CLOSED DUPLICATE of bug 298745,None,RAP,RWT,1.5,P3 enhancement,---,Project Inbox,,,,,,,2011-10-06 08:46 EDT by Nick Mussin,2011-10-06 09:47 EDT,0 users
360092,[Model Explorer] revealSemanticElement doesn't work with imported package,RESOLVED FIXED,None,Papyrus,Views,1.0.0,P3 major,M6,Camille Letavernier,,,,,366029 406234,,2011-10-06 08:47 EDT by vincent lorenzo,2014-02-26 13:14 EST,4 users
360093,replace welcome page by intro contribution,RESOLVED FIXED,None,AJDT,UI,unspecified,P3 normal,2.2.0,AJDT-inbox,,,,,,,2011-10-06 09:04 EDT by Steffen Pingel,2011-11-07 17:58 EST,1 user
360094,[ModelExplorer] the Delete action is enabled when we select a LinkItem,CLOSED FIXED,None,Papyrus,Core,0.8.1,P3 normal,---,vincent lorenzo,,,,,,,2011-10-06 09:16 EDT by vincent lorenzo,2011-10-06 09:18 EDT,0 users
360095,http://git.eclipse.org/c/?q=jdt doesn't respond,RESOLVED FIXED,None,Community,Git,unspecified,P3 blocker with 1 vote,---,Eclipse Webmaster,,,,,,,2011-10-06 09:21 EDT by Olivier Thomann,2011-10-06 17:06 EDT,3 users
360096,Bad version range in web admin template.mf,CLOSED FIXED,None,Virgo,runtime,unspecified,P3 normal,3.5.0.M01,Glyn Normington,,,,,,,2011-10-06 09:25 EDT by Glyn Normington,2011-10-06 09:47 EDT,0 users
360097,NPE in 'History' view due to invalid input,NEW,None,EGit,UI,1.2,P3 normal,---,Project Inbox,,,,,,,2011-10-06 09:48 EDT by Remy Suen,2012-04-25 13:36 EDT,1 user
360098,"In the WTP 3.2.5 build, there are two JSF version errors",RESOLVED FIXED,None,Java Server Faces,Core,3.2.5,P3 blocker,3.2.5,Raghunathan Srinivasan,,,,,,,2011-10-06 09:50 EDT by Carl Anderson,2011-10-06 13:54 EDT,1 user
360099,organize the css files,RESOLVED FIXED,None,Orion,Editor,0.2,P3 normal,0.3 RC1,Project Inbox,,,,,,,2011-10-06 09:55 EDT by Felipe Heidrich,2011-10-11 15:40 EDT,3 users
360100,Java compile errors in generated SQL program,CLOSED FIXED,None,z_Archived,EDT,unspecified,P3 normal,---,Project Inbox,,,,,,,2011-10-06 09:59 EDT by Paul Hoffman,2017-02-23 14:16 EST,1 user
360101,Unnecessary warning 'Catching by reference is recommended' without parameter name in catch block.,RESOLVED WONTFIX,None,CDT,cdt-codan,8.0,P3 normal with 1 vote,---,CDT Codan Inbox,Elena Laskavaia,,,,,,2011-10-06 10:13 EDT by Missing name Mising name,2016-12-29 18:25 EST,5 users
360102,"Cannot open socket when starting in ""Run"" mode (x86_64)",NEW,None,CDT,cdt-core,8.0,P3 major,---,Project Inbox,Doug Schaefer,,,,,,2011-10-06 10:17 EDT by Michael N. Lipp,2011-11-04 06:39 EDT,2 users
360103,No default statement generated for replace record to resultset,CLOSED FIXED,None,z_Archived,EDT,unspecified,P3 normal,---,Project Inbox,,,,,,,2011-10-06 10:23 EDT by Paul Hoffman,2017-02-23 14:19 EST,2 users
360104,[Palettes] Problems with 'applied sterotypes' post-action,CLOSED WONTFIX,None,Papyrus,Core,unspecified,P3 normal,---,Project Inbox,,,,,,,2011-10-06 10:27 EDT by Alexandre Cortier,2017-09-01 09:19 EDT,3 users
360105,[DS] SCRManager waits too long to enable components,RESOLVED FIXED,None,Equinox,Compendium,unspecified,P3 normal,Juno M4,Stoyan Boshev,,,,,,,2011-10-06 10:35 EDT by Jens Kuebler,2011-11-21 04:29 EST,1 user
360106,[Activity Diagram] Difficult to draw links between Structured Activity Nodes,RESOLVED FIXED,None,Papyrus,Diagram,0.10.0,P3 normal,1.0.0,Project Inbox,,,,,,,2011-10-06 10:40 EDT by Alexandre Cortier,2014-07-07 04:45 EDT,2 users
360107,Additional option needed for wrapping operators by the formatter.,NEW,None,CDT,cdt-editor,8.0,P3 enhancement with 7 votes,---,Project Inbox,Anton Leherbauer,,,,,,2011-10-06 10:45 EDT by Daniel,2017-07-04 05:16 EDT,5 users
360108,[Navigator & Editor Sockets] NullPointerException when attempting to open form editor on damaged model files,RESOLVED FIXED,None,Sphinx,Core,0.7.0,P3 major,0.7.0,Stephan Eberle,,,,,,,2011-10-06 10:52 EDT by Stephan Eberle,2011-10-07 01:44 EDT,1 user
360109,[Activity Diagram] Cannot create nested StructuredActivityNodes,RESOLVED FIXED,None,Papyrus,Diagram,0.10.0,P3 normal,1.0.0,Project Inbox,,,,,,,2011-10-06 10:52 EDT by Alexandre Cortier,2014-07-07 04:46 EDT,2 users
360110,[LTTng] NLS missing message: NewExperimentDialog,CLOSED FIXED,None,Linux Tools,LTTng,unspecified,P3 normal,0.9.0,Francois Chouinard,Francois Chouinard,,,,,,2011-10-06 10:56 EDT by Daniel U. Thibault,2011-10-14 17:12 EDT,0 users
360111,WTP's Web Page Editor has wrong context menu shortcuts for CUT and PASTE actions,RESOLVED FIXED,None,WTP Source Editing,wst.sse,3.3,P3 normal,3.3.2,Nick Sandonato,Nitin Dahyabhai,,,,,,2011-10-06 11:05 EDT by DMaliarevich,2011-10-25 16:19 EDT,2 users
360112,[LTTng] Double-clicking a trace attached to an experiment raises an exception,CLOSED FIXED,None,Linux Tools,LTTng,unspecified,P3 normal,0.9.0,Francois Chouinard,Francois Chouinard,,,,,,2011-10-06 11:12 EDT by Daniel U. Thibault,2012-03-26 13:55 EDT,0 users
360113,Diagram Comparison with EMF Compare,CLOSED FIXED,None,EMFCompare,Core,1.3,P3 enhancement,---,EMF Compare,,,,,,,2011-10-06 11:18 EDT by Cedric Notot,2012-03-06 06:05 EST,3 users
