id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
90084,"[prefs] ResourceException while opening ""old"" workspace",RESOLVED FIXED,None,Platform,Resources,3.1,P3 normal,3.1 M7,DJ Houghton,,,,,,,2005-04-02 10:29 EST by Frederic Fusier,2005-04-05 11:39 EDT,1 user
90085,Auto Completion mal-function in M5a and M6,RESOLVED INVALID,None,JDT,Core,3.1,P3 enhancement,---,David Audel,,,,,,,2005-04-02 10:45 EST by Jerry Mising name,2005-04-04 13:10 EDT,0 users
90086,[Intro] [Performance] Intro performance tests,RESOLVED FIXED,None,Platform,User Assistance,3.1,P3 normal,3.1 RC1,Mazen Faraj,,,,,91856 91525 91851,,2005-04-02 11:14 EST by Mazen Faraj,2005-10-03 11:47 EDT,0 users
90087,GC.copyArea causes continuous repainting of Canvas,RESOLVED FIXED,None,Platform,SWT,3.1,P3 normal,---,Silenio Quarti,,,,,,,2005-04-02 13:00 EST by Asim Ullah,2005-04-08 11:49 EDT,1 user
90088,SWT Simple Text Editor does not exit properly,CLOSED FIXED,None,z_Archived,VE,unspecified,P3 normal,---,Jeff Myers,,,,,,,2005-04-02 14:16 EST by Jeff Myers,2011-06-13 11:37 EDT,0 users
90089,Events like Target TERMINATED or Target DISCONNECTED doesn't always go through reliably,NEW,None,CDT,cdt-debug,3.0,P3 normal,---,cdt-debug-inbox@eclipse.org,,,,,,,2005-04-02 14:28 EST by Li-Wei Lee,2007-08-21 11:05 EDT,0 users
90090,debug launch fails to terminate gdb at the end of a session,VERIFIED FIXED,None,CDT,cdt-debug,3.0,P3 normal with 1 vote,3.0 RC1,Alain Magloire,,,,contributed,,,2005-04-02 15:01 EST by Li-Wei Lee,2012-05-22 22:11 EDT,1 user
90091,No property tester contributes a property processTypeTest to type class org.eclipse.jdt.internal.debug.ui.console.JavaStackTraceConsole,RESOLVED DUPLICATE of bug 85595,None,JDT,Debug,3.1,P3 normal,---,JDT-Debug-Inbox,,,,,,,2005-04-02 15:19 EST by Simon Archer,2005-04-02 17:15 EST,0 users
90092,impossible to use Step buttons in debug window more than once,RESOLVED DUPLICATE of bug 89148,None,Platform,Debug,3.0.1,P3 normal,---,Platform-Debug-Inbox,,,,,,,2005-04-02 15:31 EST by Bart Verweire,2005-04-04 16:45 EDT,0 users
90093,Assertion error when importing projects,RESOLVED FIXED,None,Platform,Resources,3.1,P3 normal,3.1 M7,John Arthorne,,,,,,,2005-04-02 15:36 EST by Sergey Prigogin,2005-04-19 16:39 EDT,0 users
90094,Poor Handling of Missing Classpath Variable,RESOLVED FIXED,None,AJDT,Core,1.2.0 M2,P3 minor,1.2.1,Helen Beeken,,,,,,,2005-04-02 17:22 EST by Ron Bodkin,2005-08-09 05:50 EDT,0 users
90095,[Help] Help Contents should be sorted,RESOLVED DUPLICATE of bug 38052,None,Platform,User Assistance,3.2,P3 normal,---,platform-ua-inbox,,,,,,,2005-04-02 18:37 EST by David Green,2007-06-15 13:02 EDT,2 users
90096,[Progress] CVS repositories view flashes while browsing CVS,VERIFIED FIXED,None,Platform,UI,3.1,P2 normal,3.1 M7,Billy Biggs,,,,performance,,,2005-04-02 18:59 EST by Billy Biggs,2005-05-10 11:31 EDT,4 users
90097,PDE Editor: Unable to Save Changes to Exported Packages in MANIFEST.MF,RESOLVED DUPLICATE of bug 87549,None,PDE,UI,3.1,P3 normal,---,PDE-UI-Inbox,,,,,,,2005-04-02 20:02 EST by Simon Archer,2005-04-02 20:42 EST,0 users
90098,Exported packages section should allow multiple selection,RESOLVED FIXED,None,PDE,UI,3.1,P3 enhancement,3.1 RC1,PDE-UI-Inbox,,,,,,,2005-04-02 21:27 EST by Dejan Glozic,2005-05-15 23:04 EDT,0 users
90099,[DynamicUI] actionSets do not honour dynamic loading and unloading,RESOLVED WORKSFORME,None,Platform,UI,3.1,P3 normal,3.1 RC1,Kim Horne,,,,,,,2005-04-02 21:54 EST by mike andrews,2005-05-24 08:16 EDT,2 users
90100,JBoss 4.0.1 support,CLOSED WONTFIX,None,WTP ServerTools,jst.server,unspecified,P3 enhancement,---,Gorkem Ercan,,,,,,,2005-04-02 22:35 EST by Christopher M. Judd,2006-01-18 08:35 EST,5 users
90101,[preferences] Spelling preference page takes a long time to appear,RESOLVED FIXED,None,Platform,Text,3.1,P3 normal,3.1 M7,Platform-Text-Inbox,,,,,,,2005-04-02 22:59 EST by Billy Biggs,2005-04-05 12:23 EDT,0 users
90102,Search for package references in 'Export Packages' section,RESOLVED FIXED,None,PDE,UI,3.1,P3 enhancement,3.2 M6,Brian Bauman,,,,,,,2005-04-02 23:08 EST by Dejan Glozic,2006-03-07 14:18 EST,1 user
90103,Surround with try/catch doesn't include inline comments,RESOLVED DUPLICATE of bug 85950,None,JDT,UI,3.1,P3 normal,---,JDT-UI-Inbox,,,,,,,2005-04-02 23:09 EST by Brock Janiczak,2005-04-03 18:38 EDT,0 users
90104,"[Decorators] Problems occurred when invoking code from plug-in: ""org.eclipse.jface""",RESOLVED DUPLICATE of bug 86628,None,Platform,UI,3.1,P3 normal,---,Tod Creasey,,,,,,,2005-04-02 23:41 EST by baikuo21,2005-04-04 08:30 EDT,0 users
90105,[projection] Folding takes a long time to disable on StyledText.java,VERIFIED FIXED,None,JDT,Text,3.1,P3 major,3.1 RC1,JDT-Text-Inbox,,,,performance,,,2005-04-03 00:02 EST by Billy Biggs,2005-05-27 07:02 EDT,0 users
90106,[WorkbenchParts] Pressing the close button on a minimised view restores instead of closing,RESOLVED WONTFIX,None,Platform,UI,3.1,P3 minor,3.3,Paul Webster,,,,,,,2005-04-03 00:18 EST by Brock Janiczak,2007-06-21 11:22 EDT,0 users
90107,plugin.xml should be cleaned if manifest.mf is used,RESOLVED WONTFIX,None,PDE,UI,3.1,P3 normal,3.1 M7,PDE-UI-Inbox,,,,,,,2005-04-03 01:27 EST by Gunnar Wagenknecht,2005-04-04 00:50 EDT,0 users
90108,"Allow multiple locations in ""Target Platform"" preference page",RESOLVED WORKSFORME,None,PDE,UI,3.1,P3 normal,3.1 M7,PDE-UI-Inbox,,,,,,,2005-04-03 01:42 EST by Gunnar Wagenknecht,2005-04-03 01:51 EST,0 users
90109,Eclipse wont restart after upgrade from 3.0.1 to 3.0.2,RESOLVED FIXED,None,Platform,Update,3.1,P3 major,---,Platform-Update-Inbox,,,,,,,2005-04-03 05:18 EDT by destop,2005-04-03 12:26 EDT,0 users
90110,[compiler] flag hidden static methods,RESOLVED WONTFIX,None,JDT,Core,3.1,P3 normal,---,JDT-Core-Inbox,,,,,,,2005-04-03 08:01 EDT by Sebastian Davids,2009-08-30 02:13 EDT,0 users
90111,"[1.5][compiler] Compiler warning ""tagged with @Override"" not correct with static methods",VERIFIED FIXED,None,JDT,Core,3.1,P3 normal,3.1 M7,Philipe Mulet,,,,,,,2005-04-03 08:03 EDT by Sebastian Davids,2005-05-11 11:25 EDT,1 user
90112,"[compiler] Say where when complaining ""The type aClassName is already defined"" say where",REOPENED,None,JDT,Core,3.0.1,P5 enhancement,---,JDT-Core-Inbox,,,,,,,2005-04-03 09:33 EDT by Ralf Hauser,2008-08-22 11:25 EDT,1 user
90113,EJBClientComponentCreationOperation attempts to add the client to an era even when there isn't one,CLOSED FIXED,None,WTP EJB Tools,jst.ejb,0.7,P3 normal,---,jst.ejb,,,,,,,2005-04-03 11:49 EDT by Naci Dai,2005-06-15 01:33 EDT,0 users
90114,CVS/Team uses file creation time instead of modified time,RESOLVED DUPLICATE of bug 5337,None,Platform,Team,3.1,P3 normal,---,Platform Team Inbox,,,,,,,2005-04-03 11:53 EDT by Ryan Lowe,2005-04-03 19:46 EDT,0 users
