id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
240033,[Viewers] 'Dialog refresh' has encountered a problem,RESOLVED FIXED,None,Platform,SWT,3.4,P3 major with 2 votes,3.5,Felipe Heidrich,,,,,,241117,2008-07-08 13:39 EDT by Robert Nelson,2012-06-11 11:16 EDT,31 users
240034,[buildpath] Eclipse ignores .classpath file if it is encoded in UTF8 with BOM,VERIFIED FIXED,None,JDT,Core,3.4,P3 normal,3.5 M2,Jerome Lanneluc,,,,,,,2008-07-08 13:45 EDT by Michael Schierl,2008-09-15 11:19 EDT,4 users
240035,"[EclipseLink] Support for CopyPolicy, InstantiationCopyPolicy, CloneCopyPolicy",NEW,None,Dali JPA Tools,JPA,2.0,P3 enhancement,Future,Neil Hauge,,,EclipseLink,,,,2008-07-08 13:47 EDT by Karen Butzke,2011-07-01 16:26 EDT,1 user
240036,[EclipseLink] Support for ChangeTracking,RESOLVED FIXED,None,Dali JPA Tools,General,2.0,P3 enhancement,2.1 M3,Karen Butzke,,,EclipseLink,plan,,,2008-07-08 13:51 EDT by Karen Butzke,2008-10-09 18:15 EDT,0 users
240037,[dstore][launcher] NumberFormatException printed to stdout when invalid rexec port is given in new connection wizard,RESOLVED FIXED,None,Target Management,RSE,3.0,P3 normal,3.0.1,David McKnight,Martin Oberhuber,,,,235577,,2008-07-08 13:54 EDT by Martin Oberhuber,2008-07-08 14:20 EDT,0 users
240038,[EclipseLink] Support for ReadOnly,RESOLVED FIXED,None,Dali JPA Tools,General,2.0,P3 enhancement,2.1 M3,Karen Butzke,,,EclipseLink,plan,,,2008-07-08 13:55 EDT by Karen Butzke,2008-10-09 18:15 EDT,0 users
240039,[ds] Error Reporter Tests,RESOLVED INVALID,None,PDE,Incubators,3.5,P3 normal,---,PDE-Incubator-Inbox,,,,,,,2008-07-08 13:55 EDT by Rafael Oliveira N¨®brega,2013-01-28 11:49 EST,2 users
240040,ED: Design Template Refers to UC Realization,CLOSED FIXED,None,EPF,Content,1.5,P3 normal,1.5 M5,Kim Werner,,,,,,240043,2008-07-08 13:56 EDT by Jim Ruehlin,2008-08-14 14:12 EDT,3 users
240041,[ds] DS quick fix,NEW,None,PDE,Incubators,3.5,P3 enhancement,---,Rafael Oliveira N¨®brega,,,,,,,2008-07-08 13:57 EDT by Rafael Oliveira N¨®brega,2017-04-24 11:10 EDT,1 user
240042,[EclipseLink] Support for Customizer,RESOLVED FIXED,None,Dali JPA Tools,General,2.0,P3 enhancement,2.1 M3,Karen Butzke,,,EclipseLink,plan,,,2008-07-08 13:57 EDT by Karen Butzke,2008-10-09 18:15 EDT,0 users
240043,ED: Template needs to be provided for use case realizations,CLOSED WONTFIX,None,EPF,Content,2.0,P3 enhancement,1.6,Kim Werner,,,,,240040,,2008-07-08 13:58 EDT by Jim Ruehlin,2011-01-12 19:34 EST,1 user
240044,[commands][multi-process] Add new MI commands for multi-process GDB,CLOSED FIXED,None,CDT,cdt-debug-dsf-gdb,0 DD 1.1,P3 enhancement,DD 1.1,Pawel Piech,,,,,,237306,2008-07-08 14:00 EDT by Marc Khouzam,2014-01-29 21:46 EST,2 users
240045,directory is never used by impelmenters of IRemoteProcessBuilder,CLOSED FIXED,None,PTP,Remote Tools,2.1M2,P3 major,---,Daniel Felix Ferber,Greg Watson,,,,,,2008-07-08 14:01 EDT by Chris Recoskie,2008-09-18 11:49 EDT,0 users
240046,[Progress] Task name label in Progress View overlaps Cancel/Remove button,CLOSED WORKSFORME,None,Platform,UI,3.4,P3 minor,---,Platform UI Triaged,,,,,,,2008-07-08 14:12 EDT by Eldar Kamalov,2019-09-02 10:35 EDT,1 user
240047,[jdt-weaving] How to ship AJDT that weaves into JDT core,RESOLVED FIXED,None,AJDT,Core,DEVELOPMENT,P3 enhancement with 1 vote,1.6.2,AJDT-inbox,,,,,253244,240021,2008-07-08 14:13 EDT by Andrew Eisenberg,2008-12-11 14:57 EST,2 users
240048,[change method signature] NPE while doing change method signature refactoring,CLOSED DUPLICATE of bug 350375,None,JDT,UI,3.4,P3 normal,---,Markus Keller,,,,,,,2008-07-08 14:14 EDT by Adam Hawthorne,2011-06-28 11:28 EDT,2 users
240049,[EclipseLink] Support for access-methods on orm.xml mappings,NEW,None,Dali JPA Tools,JPA,2.0,P3 enhancement,Future,Neil Hauge,,,,,,,2008-07-08 14:16 EDT by Karen Butzke,2011-07-01 16:26 EDT,1 user
240050,jdk16: deleting an object stored in multiple tables got integrity constraint exception,RESOLVED DUPLICATE of bug 240197,None,EclipseLink,Foundation,unspecified,P3 normal,---,Project Inbox,,,,,,,2008-07-08 14:20 EDT by Edwin Tang,2008-07-23 13:24 EDT,1 user
240051,PhpLexer.getLexerStates() should be protected instead of package protected,CLOSED FIXED,None,PDT,Core,2.0.2,P3 trivial,---,Roy Ganor,,,,,,,2008-07-08 14:22 EDT by William Candillon,2008-10-05 06:10 EDT,1 user
240052,"Javadoc hover throws an exception, never appears",RESOLVED DUPLICATE of bug 213194,None,Platform,SWT,3.4,P3 normal,---,Platform-SWT-Inbox,,,,,,,2008-07-08 14:27 EDT by Adam Hawthorne,2008-07-15 14:43 EDT,4 users
240053,product export from the ui does not generate bundles.info,RESOLVED FIXED,None,PDE,UI,3.4,P3 major,3.4.2,Chris Aniszczyk,,,,,237662 246391,,2008-07-08 14:41 EDT by Jeff McAffer,2008-10-02 17:35 EDT,4 users
240054,ClassCastException on trying to expand domain model file node in navigator,NEW,None,GMF-Tooling,Core,2.1,P3 normal,3.0,Project Inbox,,,,,,,2008-07-08 14:45 EDT by Alex Shatalin,2011-05-01 08:12 EDT,0 users
240055,[ui] reconsider presentation of IU size,RESOLVED FIXED,None,Equinox,p2,3.4,P4 normal,3.5 M7,Susan McCourt,,,,polish,225759,,2008-07-08 14:49 EDT by Susan McCourt,2009-04-14 18:16 EDT,4 users
240056,[editor] xsd preview in wsdl editor is not updated for external schema elements,NEW,None,WTP Webservices,wst.wsdl,3.0,P3 normal,Future,Project Inbox,Keith Chong,,,,,,2008-07-08 14:53 EDT by Amy Wu,2010-07-20 11:36 EDT,1 user
240057,Wiki slow,RESOLVED DUPLICATE of bug 237495,None,Community,Wiki,unspecified,P3 normal,---,Eclipse Webmaster,,,,,,,2008-07-08 14:53 EDT by Pascal Rapicault,2008-07-11 08:21 EDT,0 users
240058,[uex] duplicates local task in scheduled presentation when scheduled and due date different,RESOLVED FIXED,None,Mylyn,Tasks,unspecified,P2 normal,3.4,Robert Elves,,,,,,,2008-07-08 14:54 EDT by Mike Henke,2010-06-08 14:38 EDT,3 users
240059,gmf logic diagram outline tree only shows one level,NEW,None,GMF-Tooling,Core,unspecified,P3 normal with 1 vote,---,gmf.samples-inbox,,,,,,,2008-07-08 14:57 EDT by Marc Gobeil,2010-07-19 12:23 EDT,1 user
240060,[EclipseLink] Support for EclipseLink NamedStoredProcedureQuery,NEW,None,Dali JPA Tools,JPA,2.0,P3 enhancement,---,Neil Hauge,,,EclipseLink,,,,2008-07-08 14:58 EDT by Karen Butzke,2013-03-06 16:20 EST,2 users
240061,JBoss: 4 tests within fieldaccess.advanced failed on JBoss4.2.2.GA,RESOLVED FIXED,None,EclipseLink,JPA,1.0,P2 normal,2.1,Chris Delahunt,,,,,,304224,2008-07-08 14:59 EDT by Kevin Yuan,2010-03-01 11:27 EST,2 users
240062,Reformat/simplify resolver status messages,RESOLVED FIXED,None,Equinox,p2,3.4,P3 normal,3.4.2,John Arthorne,,,,,,,2008-07-08 15:08 EDT by Susan McCourt,2009-01-15 16:35 EST,3 users
240063,Duplicate secondary-table specifications in the orm.xml and eclipselink-orm.xml results in NPE,RESOLVED FIXED,None,EclipseLink,JPA,1.0,P3 normal,1.1,Guy Pelletier,,,,,,,2008-07-08 15:12 EDT by Guy Pelletier,2008-07-28 11:06 EDT,1 user
240064,[content assist] code completion appends unrelated content from editor,VERIFIED FIXED,None,JDT,Text,3.4,P3 normal,3.4.1,Dani Megert,,,,,,,2008-07-08 15:19 EDT by Grant Gayed,2008-08-06 06:00 EDT,2 users
240065,Document APIs for SDD Programmatic Interface,RESOLVED FIXED,None,z_Archived,Cosmos,unspecified,P3 enhancement,---,Eric S Rose,,http://www.oasis-open.org/committees/...,,,,,2008-07-08 15:25 EDT by Eric S Rose,2012-01-03 13:48 EST,2 users
240066,Self reporting meta-data for projects to label themselves as project or component,RESOLVED WONTFIX,None,Community,Project Management & Portal,unspecified,P3 enhancement,---,Portal Bugzilla Dummy Inbox,,,,,,,2008-07-08 15:30 EDT by Bjorn Freeman-Benson,2011-11-11 15:39 EST,0 users
240067,local tasks subtasks/depends/blocks,RESOLVED DUPLICATE of bug 204279,None,Mylyn,Tasks,unspecified,P3 normal,---,Mylyn Inbox,,,,,,,2008-07-08 15:30 EDT by Mike Henke,2008-07-08 16:45 EDT,0 users
240068,[ds] IConstants and IDSConstants duplicate entries,RESOLVED FIXED,None,PDE,Incubators,3.5,P3 normal,---,Rafael Oliveira N¨®brega,,,,contributed,,,2008-07-08 15:41 EDT by Chris Aniszczyk,2008-07-24 15:40 EDT,0 users
240069,[useractions] Need to fix the markers FIXME in SystemCompileMultipleSelectAction,RESOLVED FIXED,None,Target Management,RSE,3.0,P3 normal,3.0.1,Kevin Doyle,Martin Oberhuber,,,,,,2008-07-08 15:44 EDT by Kevin Doyle,2008-07-08 17:11 EDT,2 users
240070,3.4 readme link missing,RESOLVED FIXED,None,Platform,Releng,3.3,P3 normal,3.4,Platform-Releng-Inbox,,,,,,,2008-07-08 15:50 EDT by John Arthorne,2008-07-14 09:34 EDT,1 user
240071,gmf logic diagram lacks domain logic implementation,NEW,None,GMF-Tooling,Core,unspecified,P3 normal,---,gmf.samples-inbox,,,,,,,2008-07-08 16:07 EDT by Marc Gobeil,2010-07-19 12:23 EDT,0 users
240072,Doc rewording,RESOLVED FIXED,None,Platform,Doc,3.4,P3 normal,3.5 M1,Platform-Doc-Inbox,,,,,,,2008-07-08 16:24 EDT by Matthew Mazaika,2008-07-09 03:12 EDT,1 user
240073,[CommonNavigator] ISV guide doc corrections,VERIFIED FIXED,None,Platform,Doc,3.4,P3 normal,3.4.1,Francis Upton IV,,,,contributed,,,2008-07-08 16:32 EDT by Matthew Mazaika,2008-09-01 02:47 EDT,5 users
240074,Add Xerces 2.9.0 to SML feature,CLOSED FIXED,None,z_Archived,Cosmos,unspecified,P3 normal,---,Jagmit,Jagmit,,,,,,2008-07-08 16:53 EDT by David Whiteman,2012-01-03 13:54 EST,1 user
240075,[exceptions] Eclipse Ganymede keeps giving NullPointerException,RESOLVED WORKSFORME,None,JSDT,General,3.0,P2 normal,3.2,Nitin Dahyabhai,Phil Berkland,,,,,,2008-07-08 16:54 EDT by Adrian Caramarin,2010-03-03 11:17 EST,6 users
240076,[mac] NoClassDefFoundError in TaskElementLabelProvider,RESOLVED FIXED,None,Mylyn,UI,unspecified,P1 normal,3.0.1,Steffen Pingel,,,,,241062,,2008-07-08 16:56 EDT by Frank Becker,2016-02-18 07:21 EST,5 users
240077,Enterprise Integration - Integration Patterns Diagram,RESOLVED FIXED,None,z_Archived,STP,unspecified,P3 major,---,natacha,Oisin Hurley,,,,,,2008-07-08 16:56 EDT by Adam,2012-09-21 14:40 EDT,3 users
240078,OpenUP: remove references to OpenUP,CLOSED FIXED,None,EPF,Content,unspecified,P3 normal,1.5.0.4,Andrew Maselli,,,,,,,2008-07-08 16:57 EDT by Ricardo Balduino,2009-09-25 19:35 EDT,4 users
240079,AccProbe crashes when inspecting Symphony in Explorer View,CLOSED INVALID,None,ACTF,examples,unspecified,P3 normal,---,Kavitha Teegala,,,,,,,2008-07-08 17:11 EDT by Robert E. McDonald,2009-03-06 09:45 EST,1 user
240080,NPE when writing named queries to orm.xml,VERIFIED FIXED,None,Dali JPA Tools,Framework,2.0,P3 normal,2.0.1,Karen Butzke,,,,,,,2008-07-08 17:13 EDT by Chris Jaun,2008-08-22 14:46 EDT,3 users
240081,testErrorExprs JUnit fails occasionally,NEW,None,Java Server Faces,Core,unspecified,P3 normal,---,Cameron Bateman,,,,,,,2008-07-08 17:21 EDT by David Williams,2008-07-08 17:36 EDT,1 user
240082,Error while generating pdf report - Webshpere 6.1.0.2 / RSA 7.0.0.6,RESOLVED FIXED,None,BIRT,Report Engine,2.1.3,P3 blocker,---,Birt-ReportEngine-inbox@eclipse.org,,,,,,,2008-07-08 17:26 EDT by Dhaval,2008-07-15 21:13 EDT,3 users
240083,AccProbe - Mouse cursor tracking mode does not function properly when inspecting Symphony documents,CLOSED FIXED,None,ACTF,examples,unspecified,P3 normal,---,Kavitha Teegala,,,,,,,2008-07-08 17:29 EDT by Robert E. McDonald,2008-10-08 11:56 EDT,2 users
240084,Exporting an RCP product causes the built application not to start because of corrupt config.ini file,RESOLVED DUPLICATE of bug 240053,None,PDE,UI,3.4,P3 critical,---,PDE-UI-Inbox,,,,,,,2008-07-08 17:33 EDT by Mircea Luchian,2008-09-05 11:12 EDT,5 users
240085,[editor] Smart rename of fault does not work with generated fault name,NEW,None,WTP Webservices,wst.wsdl,3.0,P3 minor,Future,Project Inbox,Keith Chong,,,,,,2008-07-08 17:37 EDT by Amy Wu,2010-07-20 11:36 EDT,0 users
240086,Deleting an activity/descriptor does NOT delete correspoding UML node from diagram.xmi,VERIFIED FIXED,None,EPF,Tool,1.5,P3 normal,1.5 M4,Phong Nguyen Le,wang jun,,,,,,2008-07-08 17:48 EDT by Shilpa Toraskar,2008-09-02 01:49 EDT,5 users
240087,p2 director.app throwing NPE while installing Bootstrap applicaiton,RESOLVED DUPLICATE of bug 237667,None,Equinox,p2,3.4,P3 normal,3.4.1,P2 Inbox,,,,,,,2008-07-08 18:25 EDT by Nalini Ganapati,2008-07-09 14:02 EDT,1 user
240088,"[doc] Incorect org.eclipse.debug.ui.DebugUITools.openLaunchConfigurationPropertiesDialog(Shell, ILaunchConfiguration, String, IStatus)",VERIFIED FIXED,None,Platform,Debug,3.4,P3 normal,3.5 M1,Platform-Debug-Inbox,,,,,,,2008-07-08 18:26 EDT by John J. Barton,2008-10-24 11:06 EDT,2 users
240089,Launch does not have terminated status if executed with errors,RESOLVED FIXED,None,QVTo,UI,unspecified,P3 normal,1.0.1,Radomil Dvorak,,,,,,,2008-07-08 18:56 EDT by Radomil Dvorak,2008-08-25 05:48 EDT,0 users
240090,[plan] [weaving] Wrong packaging of output jar file,RESOLVED DUPLICATE of bug 203235,None,AspectJ,IDE,1.5.0,P2 normal,1.6.9M1,aspectj inbox,,,,,,,2008-07-08 19:06 EDT by Edek,2010-04-16 13:10 EDT,1 user
240091,Content assist EL proposals calculation for bean with high number of properties is unreasonably slow,RESOLVED FIXED,None,Java Server Faces,Core,3.0,P3 normal,3.2.2,Carlin Rogers,,,,,,,2008-07-08 19:12 EDT by Vadim Dmitriev,2010-08-24 20:11 EDT,1 user
240092,[launch] The way to launch & configure GDB process in DSF is not customizable,VERIFIED FIXED,None,CDT,cdt-debug-dsf-gdb,0 DD 1.0,P3 normal,DD 1.0,Marc Khouzam,,,,contributed,,249227,2008-07-08 19:41 EDT by Ling Wang,2012-05-22 20:13 EDT,4 users
240093,[p2] Cannot install Jira Connector in Ganymede,RESOLVED DUPLICATE of bug 239422,None,Subversive,Update Site,unspecified,P3 normal,---,Alexander Gurov,,,,,,,2008-07-08 20:31 EDT by Andrew Kinard,2008-07-28 08:38 EDT,1 user
240094,[key binding] navigational (emacs) keybindings for quick views,RESOLVED WONTFIX,None,JDT,Text,3.4,P3 enhancement with 1 vote,---,JDT-Text-Inbox,,,,,,,2008-07-08 20:52 EDT by Felix Berger,2008-08-20 07:16 EDT,2 users
240095,no prompt to download context when task is activated,RESOLVED FIXED,None,Mylyn,Tasks,unspecified,P3 normal,3.0.2,Steffen Pingel,,,,,,,2008-07-08 21:08 EDT by Steffen Pingel,2008-08-11 20:55 EDT,1 user
240096,[framework] task list should listen to changes in context manager,NEW,None,Mylyn,Tasks,unspecified,P2 enhancement,---,Project Inbox,,,,,,,2008-07-08 21:10 EDT by Steffen Pingel,2009-08-18 00:02 EDT,1 user
240097,[terminal] Allow paste with the middle mouse button,RESOLVED FIXED,None,Target Management,Terminal,unspecified,P3 normal,3.0.1,Michael Scharf,Martin Oberhuber,,,,,,2008-07-08 21:26 EDT by Michael Scharf,2008-08-05 09:52 EDT,1 user
240098,[terminal] The cursor should not blink when the terminal is disconnected,RESOLVED FIXED,None,Target Management,Terminal,unspecified,P3 enhancement,3.1 M4,Michael Scharf,Martin Oberhuber,,,,,,2008-07-08 21:27 EDT by Michael Scharf,2008-12-22 21:39 EST,1 user
240099,NPE in AbstractBundle,NEW,None,Equinox,Framework,3.4,P3 normal,---,equinox.framework-inbox,,,,,,,2008-07-08 21:43 EDT by Jeff McAffer,2019-09-06 16:19 EDT,0 users
240100,"[terminal] The settings dialog should have a ""Connect"" and a ""Apply"" button instead of the ""OK"" button",RESOLVED WONTFIX,None,Target Management,Terminal,3.0,P3 normal,---,Michael Scharf,Martin Oberhuber,,,,,,2008-07-08 21:44 EDT by Michael Scharf,2008-07-10 17:43 EDT,1 user
240101,javax.servlet being included for free,CLOSED DUPLICATE of bug 247099,None,Equinox,p2,3.4,P3 normal,---,P2 Inbox,,,,,,,2008-07-08 21:50 EDT by Jeff McAffer,2010-03-11 22:33 EST,2 users
240102,Enhance Data Engine performance,RESOLVED FIXED,None,BIRT,Data,2.3.0,P3 normal,2.5.0,Lin Zhu,,,,performance,,,2008-07-08 22:01 EDT by Lin Zhu,2009-08-20 03:24 EDT,1 user
240103,register collapse all handler for task list and consider including button on toolbar,RESOLVED FIXED,None,Mylyn,Tasks,unspecified,P3 enhancement with 1 vote,3.0.2,Steffen Pingel,,,,,,,2008-07-08 22:21 EDT by Steffen Pingel,2008-09-04 23:49 EDT,2 users
240104,[Teneo]persist ecore model and got the exception:Unknown entity: EStringToStringMapEntry,RESOLVED WORKSFORME,None,EMF,Teneo,2.4.0,P3 normal,---,Martin Taal,,,,,,,2008-07-08 22:31 EDT by Kavon,2008-08-03 15:51 EDT,0 users
240105,[Validation] Date validation rule(s) broken,RESOLVED FIXED,None,Riena,UI,unspecified,P3 normal,---,Project Inbox,,,,,,,2008-07-08 22:33 EDT by Elias Volanakis,2008-07-10 03:33 EDT,0 users
240106,JSDT inference engine ignores jsDoc info,RESOLVED INVALID,None,JSDT,General,3.0,P3 major with 1 vote,---,wst.javascript,Phil Berkland,,,,,,2008-07-08 22:37 EDT by Bob Shields,2010-03-03 11:12 EST,1 user
240107,Eclipse should use $HOME/.eclipse instead of the installation folder for the files which need to be modified at runtime,RESOLVED INVALID,None,Platform,IDE,3.4,P3 normal,---,Platform-UI-Inbox,,,,,,,2008-07-08 22:46 EDT by Vincent Petry,2009-10-01 09:36 EDT,0 users
240108,[launching] Cannot customize running Ant build file through Run As> Ant Build,RESOLVED FIXED,None,Platform,Ant,3.4,P3 normal,3.5 M1,Darin Swanson,,,,,,,2008-07-08 23:52 EDT by Konstantin Kolinko,2008-07-15 14:47 EDT,2 users
240109,Cursor does not display in the address bar for RAD and WID,RESOLVED DUPLICATE of bug 181410,None,Platform,SWT,3.3,P3 normal,---,Grant Gayed,,,,,,,2008-07-09 00:00 EDT by Missing name,2008-07-21 09:54 EDT,0 users
