id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
170010,Fetching Trac query attributes throws ClassCastException,RESOLVED FIXED,None,Mylyn,Trac,1.0,P2 major,2.0 M1,Steffen Pingel,,,,,,,2007-01-09 15:21 EST by Philip B. Riley,2007-01-25 10:41 EST,0 users
170011,[CTabFolder] feature request: allow writing text/image to tabless folder,NEW,None,Platform,SWT,3.2.1,P3 enhancement,---,Duong Nguyen,,,,,,,2007-01-09 15:23 EST by Paul E. Keyser,2019-09-06 15:32 EDT,1 user
170012,[Edit] Asynchronous initialization may cause double creation,VERIFIED FIXED,None,Platform,Compare,3.3,P3 normal,3.3 M5,Michael Valenta,,,,,,,2007-01-09 15:25 EST by Michael Valenta,2007-02-06 09:37 EST,0 users
170013,signing process on build.eclipse.org doesn't return a signed file,RESOLVED FIXED,None,Community,Servers,unspecified,P3 major,---,Eclipse Webmaster,,,,,,,2007-01-09 15:30 EST by Kim Moir,2007-01-10 15:04 EST,1 user
170014,TabFolder focus and focus ring incorrect on Mac,RESOLVED WONTFIX,None,Platform,SWT,3.3,P3 major,---,Silenio Quarti,,,,,,,2007-01-09 15:37 EST by Eric Zimmerman,2012-06-20 17:03 EDT,3 users
170015,Protect against null active page,CLOSED FIXED,None,WTP Source Editing,wst.xsd,unspecified,P3 normal,---,Keith Chong,Keith Chong,,,,,,2007-01-09 16:01 EST by Keith Chong,2007-01-18 12:48 EST,0 users
170016,Protect against null active page,CLOSED DUPLICATE of bug 170015,None,WTP Source Editing,wst.xsd,unspecified,P3 normal,---,Keith Chong,Keith Chong,,,,,,2007-01-09 16:06 EST by Keith Chong,2007-01-18 12:52 EST,0 users
170017,[Commands] The commands should be disposed immediately when exceptions happen in AbstractCommand/AbstractTransactionalCommand's execution,NEW,None,GMF-Runtime,General,1.0,P3 normal,2.1,Anthony Hunter,,,,,,,2007-01-09 16:08 EST by Min Idzelis,2010-07-19 21:55 EDT,0 users
170018,"PHP Explorer window does not display files, only exception text",CLOSED WORKSFORME,None,PDT,PHP Explorer & Projects management,0.7,P3 major,---,PHP UI,Yossi Luson,,,,,,2007-01-09 16:23 EST by Basil Gohar,2007-02-18 05:39 EST,2 users
170019,[quick fix] surround with try/catch is not keybindable,ASSIGNED,None,JDT,UI,3.2,P3 enhancement,---,JDT-UI-Inbox,,,,,,,"2007-01-09 16:43 EST by ""Z"" Zorzella",2009-01-23 11:35 EST,0 users
170020,PDE Editor doesn't handle schemas with two elements using the same name,RESOLVED DUPLICATE of bug 77043,None,PDE,UI,3.3,P3 normal,---,PDE-UI-Inbox,,,,,,,2007-01-09 16:45 EST by Curtis Windatt,2007-01-11 05:34 EST,0 users
170021,SWT Item does not allow varied image and text placement,RESOLVED WONTFIX,None,Platform,SWT,3.3,P3 normal,---,Steve Northover,,,,,,,2007-01-09 17:26 EST by Andy Cheadle,2007-01-09 19:59 EST,0 users
170022,[api] make fModificationStamp public in DocumentEvent,VERIFIED FIXED,None,Platform,Text,3.3,P3 normal,3.3 M5,Dani Megert,,,,,,,2007-01-09 17:36 EST by Amy Wu,2007-05-08 13:46 EDT,0 users
170023,[quick fix] Add a quick fix for un-initialized final field,ASSIGNED,None,JDT,UI,3.2,P3 enhancement with 2 votes,---,JDT-UI-Inbox,,,,,,,"2007-01-09 18:10 EST by ""Z"" Zorzella",2012-05-29 04:59 EDT,3 users
170024,SqlException: Column 'ENTITY_TO_PORT.ZONE_ID' when displaying Topo view of  L1:Computers,RESOLVED FIXED,None,z_Archived,Aperi,unspecified,P2 major,---,Prasenjit Sarkar,,,,,,,2007-01-09 18:16 EST by Hans Lin,2007-01-10 18:34 EST,4 users
170025,[CommonNavigator] Exception and problems with Project Explorer view or any CommonNavigator based view,RESOLVED DUPLICATE of bug 237001,None,Platform,UI,3.2.2,P3 normal,---,Francis Upton IV,,,,,,,2007-01-09 18:30 EST by vsikka,2009-03-09 01:25 EDT,0 users
170026,copying and then pasting text block twice makes file not dirty,CLOSED FIXED,None,WTP Source Editing,wst.sse,2.0,P2 major,2.0 M5,Amy Wu,David Williams,,,,,163503,2007-01-09 18:32 EST by Amy Wu,2010-11-21 09:13 EST,3 users
170027,Create problem markers when breakpoints are unresolved or moved,RESOLVED FIXED,None,CDT,cdt-debug,4.0,P3 enhancement,4.0 M5,Ken Ryall,,,,,,,2007-01-09 18:35 EST by Ken Ryall,2014-01-29 16:57 EST,1 user
170028,Provide newsgroup for UA discussions,RESOLVED FIXED,None,Community,Forums and Newsgroups,unspecified,P3 enhancement with 2 votes,---,Eclipse Webmaster,,,,,,,2007-01-09 18:49 EST by Adam Cabler,2007-02-06 09:40 EST,3 users
170029,No zone/zoneset related zone alerts generated when deleting a zone,CLOSED WONTFIX,None,z_Archived,Aperi,unspecified,P3 normal,---,Dave Wolfe,,,,,,,2007-01-09 19:19 EST by Hans Lin,2007-10-10 11:24 EDT,4 users
170030,core.resources implicitly depends on code from ui.ide?,RESOLVED INVALID,None,Platform,Resources,3.3,P3 minor,---,Platform-Resources-Inbox,,,,,,,2007-01-09 19:35 EST by Stephan Herrmann,2007-01-10 12:13 EST,1 user
170031,[TabbedProperties] TabbedPropertyRegistry needs better error handling,RESOLVED WORKSFORME,None,Platform,UI,3.3,P3 normal,---,Anthony Hunter,,,,,,,2007-01-09 19:48 EST by Adam Cabler,2009-01-14 17:44 EST,0 users
170032,A40 Merge Patient MRG Segment including namespace & assigning authority,CLOSED FIXED,None,z_Archived,OHF,unspecified,P3 normal,---,ohf.pix_source-inbox,,,,,,,2007-01-09 19:59 EST by Sondra Renly,2012-01-05 13:31 EST,1 user
170033,[Presentations] editor tab reordering drag and drop affordance,ASSIGNED,None,Platform,UI,3.3,P5 normal,---,Platform UI Triaged,,,,helpwanted,,,2007-01-09 20:12 EST by Andr¨¦e Proulx,2019-09-06 16:10 EDT,1 user
170034,Update the instructions to build web viewer in BIRT 2.2,RESOLVED FIXED,None,BIRT,Build,2.2.0,P3 minor,---,Xiaoying Gu,,,,,,,2007-01-09 20:27 EST by Deepa Remesh,2007-01-17 01:40 EST,1 user
170035,Connectathon PIX Source Transaction Missing in Bridge,CLOSED FIXED,None,z_Archived,OHF,unspecified,P3 blocker,---,ohf.bridge-inbox,,,,,,,2007-01-09 20:57 EST by Sondra Renly,2012-01-05 13:32 EST,0 users
170036,jsp editor code completion hang up at first,CLOSED INVALID,None,WTP Source Editing,jst.jsp,1.5,P3 major,---,Nitin Dahyabhai,David Williams,,,,,,2007-01-09 21:02 EST by Wang Jialiang,2007-04-03 11:49 EDT,0 users
170037,Customizable jsp code assist activation trigger,RESOLVED FIXED,None,WTP Source Editing,jst.jsp,1.5,P3 major,Future,Nick Sandonato,Nitin Dahyabhai,,,helpwanted,,,2007-01-09 21:11 EST by Wang Jialiang,2009-11-17 18:04 EST,2 users
170038,"Get and Set function on Visibility of  Cell, DataItem, DataRow, Table",CLOSED FIXED,None,BIRT,Report,2.2.0,P3 major,2.2.0 M5,xingjie he,,,,,,,2007-01-09 21:30 EST by Ji Kang,2007-02-06 21:45 EST,0 users
170039,Java example cannot be used with Java 5.0 classes,VERIFIED FIXED,None,EMF,Core,2.3.0,P3 normal,---,Marcelo Paternostro,,,,,,,2007-01-09 21:36 EST by Marcelo Paternostro,2008-01-28 16:40 EST,0 users
170040,Error occurs when updates for new feature in feature updates,CLOSED FIXED,None,BIRT,Build,2.2.0,P3 normal,2.2.0 M5,Xiaoying Gu,,,,,,,2007-01-09 21:48 EST by Tianli Zhang,2007-01-25 20:06 EST,0 users
170041,[DataBinding] Master detail snippet,VERIFIED FIXED,None,Platform,UI,3.3,P3 normal,3.3 M5,Brad Reynolds,,,,,,,2007-01-09 21:54 EST by Brad Reynolds,2007-02-06 20:46 EST,2 users
170042,Spelling error in viewer plugin.[0002],CLOSED FIXED,None,BIRT,Build,2.2.0,P3 minor,2.2.0 M5,Xiaoying Gu,,,,,,,2007-01-09 22:02 EST by Liwen Chen,2007-01-11 05:20 EST,0 users
170043,[build] Removing AspectJ nature shouldn't always remove aspectjrt.jar from libaries list,RESOLVED FIXED,None,AJDT,Core,DEVELOPMENT,P3 enhancement,1.6.0,Andrew Eisenberg,,,,,,,2007-01-09 22:11 EST by Ramnivas Laddad,2009-05-15 00:13 EDT,1 user
170044,[ltw] @Pointcut annotated methods should not be available to be woven,NEW,None,AspectJ,LTWeaving,DEVELOPMENT,P3 enhancement,---,Neale Upstone,,,,,,,2007-01-09 22:26 EST by Ramnivas Laddad,2013-06-24 11:06 EDT,2 users
170045,Releng tool must be updated to support 2007,RESOLVED FIXED,None,Platform,Releng,3.3,P3 normal,---,Platform-Releng-Inbox,,,,,,,2007-01-09 22:58 EST by Olivier Thomann,2007-01-22 16:28 EST,0 users
170046,[api] Make public API to turn off validation,RESOLVED FIXED,None,WTP Common Tools,wst.validation,2.0,P3 enhancement,2.0 M6,Hari Shankar,Chuck Bridgham,,,,,126589 165578,2007-01-09 23:00 EST by Balan Subramanian,2007-04-25 15:57 EDT,5 users
170047,[api] Make all ProjectCreationDataModelProviders public,CLOSED DUPLICATE of bug 176647,None,WTP Java EE Tools,jst.j2ee,2.0,P3 enhancement,---,Carl Anderson,Chuck Bridgham,,,,,126589 165578,2007-01-09 23:02 EST by Balan Subramanian,2007-04-03 11:53 EDT,3 users
170048,[api] Make IModuleConstants public,RESOLVED FIXED,None,WTP Common Tools,wst.common,2.0,P3 enhancement,2.0 M6,Carl Anderson,Konstantin Komissarchik,,review,,,126589 165578,2007-01-09 23:02 EST by Balan Subramanian,2007-03-30 14:49 EDT,4 users
170049,[automation] lack of tomcat server shutdown API,CLOSED FIXED,None,BIRT,Report Viewer,unspecified,P3 normal,2.2.0 M5,Jerry Cheng,,,,,,,2007-01-09 23:57 EST by Xiang Li,2007-01-22 22:10 EST,0 users
170050,small error in ant hover info,VERIFIED FIXED,None,Platform,Ant,3.3,P3 minor,3.3 M5,Darin Swanson,,,,,,,2007-01-10 00:06 EST by David Williams,2007-01-10 23:02 EST,0 users
170051,[automation] unknown tests failure,CLOSED INVALID,None,BIRT,Test Suite,2.2.0,P3 normal,2.2.0 RC0,Xiang Li,,,,,,,2007-01-10 00:38 EST by Xiang Li,2007-04-08 23:20 EDT,0 users
170052,running birt web viewr close the IE windows,RESOLVED WONTFIX,None,BIRT,Report Viewer,2.2.0,P3 normal,2.2.0,Jerry Cheng,,,,,,,2007-01-10 00:42 EST by ramak,2007-05-22 22:55 EDT,2 users
170053,Refactoring in PHP Projects,CLOSED DUPLICATE of bug 149818,None,PDT,Core,unspecified,P3 enhancement,---,PHP Core,Yossi Luson,,,,,,2007-01-10 03:14 EST by Eugene A. Kalosha,2007-08-12 11:18 EDT,1 user
170054,SQL Tooling not working with Oracle 10,RESOLVED WONTFIX,None,Data Tools,Enablement,1.0,P3 normal with 2 votes,future,Project Inbox,,,,helpwanted,,,2007-01-10 03:46 EST by Stefan Holzknecht,2013-08-08 14:44 EDT,3 users
170055,"In StructureFactory class, createTOC(String toc) method should return a ""toc"" value",CLOSED WORKSFORME,None,BIRT,Report,2.2.0,P3 normal,---,Birt-Report-inbox@eclipse.org,,,,,,,2007-01-10 03:50 EST by Tianli Zhang,2007-01-25 20:07 EST,0 users
170056,ForceOverwriteDocument in birt:requester doesn't work.[0603][0705],CLOSED FIXED,None,BIRT,Report Viewer,2.2.0,P3 normal,2.2.0 M5,Jerry Cheng,,,,,,,2007-01-10 03:53 EST by Liwen Chen,2007-01-15 05:58 EST,0 users
170057,BPS17 - Multiple series aggregation support,RESOLVED FIXED,None,BIRT,Chart,2.2.0,P1 enhancement,2.2.0 M5,Yulin Wang,,,,,,,2007-01-10 04:13 EST by Yulin Wang,2007-01-22 01:51 EST,0 users
170058,Missing name checking while reveal multi-activities,CLOSED FIXED,None,EPF,Tool,1.0.2,P3 normal,1.2 M1,Weiping Lu,,,,,,,2007-01-10 04:23 EST by wang jun,2007-03-14 02:57 EDT,3 users
170059,[typing] Text DnD does not consider folded text,RESOLVED FIXED,None,Platform,Text,3.3,P3 normal,3.3 M5,Platform-Text-Inbox,,,,,,,2007-01-10 04:31 EST by Anton Leherbauer,2007-01-11 10:20 EST,0 users
170060,Another type of circular references with parent-/sub-artifacts and practices/sub-practices,CLOSED FIXED,None,EPF,Tool,1.0.2,P3 normal,1.0.2,Weiping Lu,,,,,,,2007-01-10 04:41 EST by Yang Zhao Hui,2007-03-01 22:17 EST,3 users
170061,Use ResourceDescription API from IDE,RESOLVED FIXED,None,JDT,UI,3.3,P3 trivial,3.3 M5,Markus Keller,,,,,,,2007-01-10 05:02 EST by Markus Keller,2007-02-01 11:36 EST,0 users
170062,Agent Controller crash,CLOSED DUPLICATE of bug 171418,None,z_Archived,TPTP,unspecified,P1 blocker,---,Igor Alelekov,,https://bugs.eclipse.org/bugs/show_bu...,closed471,plan,,,2007-01-10 05:04 EST by Stoiko Avdjiev,2016-05-05 10:51 EDT,5 users
170063,RP Protocol Support: Initial implementation,CLOSED FIXED,None,z_Archived,Higgins,unspecified,P3 enhancement,---,Sergei Yakovlev,,http://wiki.eclipse.org/index.php/RP_...,,,,,2007-01-10 05:06 EST by Sergei Yakovlev,2016-11-09 16:27 EST,0 users
170064,[1.5] [compiler] Unchecked cast warning reported when javac reports inconvertible error,RESOLVED DUPLICATE of bug 322531,None,JDT,Core,3.3,P3 normal,---,Srikanth Sankaran,,,,,,,2007-01-10 05:08 EST by Jerome Lanneluc,2011-06-03 03:10 EDT,1 user
170065,[clean up] Cleanup dialog should allow to browse default settings,RESOLVED WORKSFORME,None,JDT,UI,3.3,P3 normal,---,Benno Baumgartner,,,,,,,2007-01-10 05:14 EST by Philipe Mulet,2007-05-15 06:22 EDT,0 users
170066,Cleanup dialog can be made small and no scrollbar offered,RESOLVED WONTFIX,None,JDT,UI,3.3,P3 normal,---,JDT-UI-Inbox,,,,,,,2007-01-10 05:18 EST by Philipe Mulet,2007-01-10 12:17 EST,0 users
170067,[quick assist] Assign constructor param to new field results in compile error,RESOLVED WORKSFORME,None,JDT,UI,3.3,P3 normal,---,JDT-UI-Inbox,,,,,,,2007-01-10 05:21 EST by Benno Baumgartner,2015-09-24 08:53 EDT,1 user
170068,Debugger hangs ... BUG?,RESOLVED WORKSFORME,None,Platform,Debug,3.3,P3 major,---,Platform-Debug-Inbox,,,,,,,2007-01-10 05:23 EST by ystein Amundsen,2007-01-22 10:23 EST,1 user
170069,Cleanup profile customization provides no OK button,RESOLVED DUPLICATE of bug 169840,None,JDT,UI,3.3,P3 normal,---,JDT-UI-Inbox,,,,,,,2007-01-10 05:28 EST by Philipe Mulet,2007-01-10 05:40 EST,0 users
170070,AssertionFailedException: null argument during cleanup,RESOLVED DUPLICATE of bug 157798,None,JDT,UI,3.3,P3 normal,---,JDT-UI-Inbox,,,,,,,2007-01-10 05:32 EST by Philipe Mulet,2007-01-10 05:47 EST,0 users
170071,[Undo] Undo deleting *.properties file sets explicit encoding,VERIFIED FIXED,None,Platform,UI,3.3,P3 normal,3.3 M6,Susan McCourt,,,,,,,2007-01-10 05:38 EST by Markus Keller,2007-03-20 11:18 EDT,0 users
170072,Need a provision to define global variables in XPand templates,CLOSED NOT_ECLIPSE,None,z_Archived,gmt,unspecified,P3 enhancement,---,Arto Laurila,,,,,,,2007-01-10 05:47 EST by SwayamPrakash,2017-04-11 15:13 EDT,0 users
170073,[navigation] URL detection doesn't notice end of URL,RESOLVED FIXED,None,JDT,Text,3.3,P3 normal,3.3 M5,Dani Megert,,,,,,,2007-01-10 07:24 EST by Philipe Mulet,2007-01-10 10:32 EST,0 users
170074,[hotbug_declined] After refactoring the reference was deleted for jst.utility missing MANIFEST.MF,CLOSED FIXED,None,WTP Java EE Tools,jst.j2ee,1.5,P3 normal,2.0 RC0,Rob Frost,Chuck Bridgham,,,,,,2007-01-10 07:28 EST by Yavor Boyadzhiev,2007-07-02 13:11 EDT,4 users
170075,Incorrect Call Graph (Method Enter/Leave) instrumentation in JVMTI profiler,CLOSED WONTFIX,None,z_Archived,TPTP,unspecified,P2 major,---,Alexander N. Alexeev,,,closed471,,,148629,2007-01-10 07:46 EST by Ivan Popov,2016-05-05 11:02 EDT,8 users
170076,Please add org.eclipse.ui.ide.application to the platform-ui module,RESOLVED FIXED,None,Community,CVS,unspecified,P3 normal,---,Eclipse Webmaster,,,,,,,2007-01-10 08:08 EST by Tod Creasey,2007-03-09 13:26 EST,0 users
170077,Remove link with class from the domain model on deleting link's destination,RESOLVED FIXED,None,GMF-Tooling,Core,2.0,P3 normal,2.0,Alex Shatalin,,,,,,,2007-01-10 08:22 EST by Alex Shatalin,2010-07-19 22:20 EDT,1 user
170078,Remove link with class from the domain model on deleting link's destination,RESOLVED FIXED,None,GMF-Tooling,Core,2.0,P3 normal,2.0,Boris Blajer,,,,,,,2007-01-10 08:27 EST by Alex Shatalin,2010-07-19 22:22 EDT,0 users
170079,Do not generate unnecessary CanonicalEditPolicies in case if phantoms are allowed for diagram,RESOLVED FIXED,None,GMF-Tooling,Core,unspecified,P3 normal,---,Alex Shatalin,,,,,,,2007-01-10 09:15 EST by Michael Golubev,2010-07-19 22:17 EDT,0 users
170080,[content assist] null pointer exception in StyleElementAdapter,RESOLVED FIXED,None,WTP Source Editing,wst.html,2.0,P2 major,3.2 M7,Nick Sandonato,Nitin Dahyabhai,,,,,171740,2007-01-10 09:16 EST by Nikolay Metchev,2010-04-12 17:21 EDT,4 users
170081,Unable to launch eclipse (self-host),RESOLVED FIXED,None,PDE,UI,3.3,P3 normal,3.3 M5,Brian Bauman,,,,,,,2007-01-10 09:23 EST by Thomas Watson,2007-01-10 13:07 EST,2 users
170082,Getting the RP Protocol Support Service running on an Tomcat AS.,RESOLVED FIXED,None,z_Archived,Higgins,unspecified,P3 enhancement,---,Sergei Yakovlev,,http://wiki.eclipse.org/index.php/RP_...,,,190447,,2007-01-10 09:23 EST by Sergei Yakovlev,2016-11-09 16:28 EST,0 users
170083,Optionally use EReference#getEType() as a hint for default ImageDescriptor for EReference-based link element types.,RESOLVED FIXED,None,GMF-Tooling,Core,2.0,P3 normal,2.0,Artem Tikhomirov,,,,contributed,,,2007-01-10 09:26 EST by Michael Golubev,2010-07-19 22:19 EDT,0 users
170084,Headless RCP app attempts to show error dialog for uncaught application errors,RESOLVED INVALID,None,Platform,Runtime,3.2.1,P3 normal,---,platform-runtime-inbox,,,,,,,2007-01-10 10:25 EST by Eddie Galvez,2008-06-27 12:53 EDT,0 users
170085,[Apply Patch] Mismatched rule when applying patch,RESOLVED DUPLICATE of bug 112169,None,Platform,Compare,3.3,P3 normal,3.3 M6,Platform-Compare-Inbox,,,,,,,2007-01-10 10:36 EST by John Arthorne,2007-01-22 15:46 EST,0 users
170086,PHP/HTML validator messes up on embedded PHP statements,CLOSED FIXED,None,PDT,Editor,0.2.5,P3 minor,---,PHP UI,,,,,,,2007-01-10 10:48 EST by Jordy Boom,2007-02-11 08:56 EST,0 users
170087,Programmatically setting the checked state of a GridItem does not repaint.,RESOLVED FIXED,None,Nebula,Grid,unspecified,P3 normal,---,Chris Gross,,,,,,,2007-01-10 10:49 EST by Johan Kannala,2007-03-26 14:05 EDT,0 users
170088,Determine how pre-built bundles live in the repo,RESOLVED FIXED,None,Orbit,bundles,unspecified,P3 normal,---,Orbit Bundles,,,,,,167928 169436,2007-01-10 10:55 EST by DJ Houghton,2007-03-06 14:47 EST,0 users
170089,Project Facets column is too small to display complete name,CLOSED DUPLICATE of bug 123464,None,WTP Java EE Tools,wst.web,1.5,P3 normal,---,Konstantin Komissarchik,Chuck Bridgham,,,,,,2007-01-10 11:02 EST by Kenneth Cheung,2007-04-03 11:51 EDT,0 users
170090,Make Project Explorer the default project tree view,RESOLVED FIXED,None,CDT,cdt-core,4.0,P3 enhancement,4.0 M7,Doug Schaefer,,,,,150404,,2007-01-10 11:10 EST by Anton Leherbauer,2009-01-09 16:59 EST,2 users
170091,problem,CLOSED INVALID,None,Community,EclipseCon,unspecified,P3 minor,---,Bjorn Freeman-Benson,,,,,,,2007-01-10 11:12 EST by mathieu laurent,2008-06-13 19:31 EDT,1 user
170092,"[Workbench] Projects selection dialog for clean, appears on wrong monitor in multimonitor configuration",NEW,None,Platform,UI,3.2,P5 normal,---,Platform UI Triaged,,,,helpwanted,,,2007-01-10 11:16 EST by Sergey Fukanchik,2016-03-04 18:26 EST,5 users
170093,Exception when double clicking tasklist catagory tied to JIRA,RESOLVED DUPLICATE of bug 169102,None,Mylyn,Jira,1.0,P3 minor,---,Mylyn Inbox,,,,,,,2007-01-10 11:23 EST by Alan Berezin,2007-01-26 13:33 EST,2 users
170094,Window pops up requesting an authentication token upon platform startup,CLOSED FIXED,None,z_Archived,Geclipse,unspecified,P3 minor,---,Mateusz Pabis,,,,,,,2007-01-10 11:25 EST by Martin Polak,2014-01-09 16:20 EST,0 users
170095,Eclipse fails to load,RESOLVED DUPLICATE of bug 173786,None,Platform,Runtime,3.3,P3 blocker,---,platform-runtime-inbox,,,,,,,2007-01-10 11:33 EST by Michael Rennie,2007-04-23 13:02 EDT,1 user
170096,gExplorer showing a cryptic error message without any help,CLOSED FIXED,None,z_Archived,Geclipse,unspecified,P3 normal,---,Mateusz Pabis,,,,,,,2007-01-10 11:33 EST by Martin Polak,2014-01-09 16:20 EST,1 user
170097,DCR - Request for Forward/Back mouse buttons API,NEW,None,Platform,SWT,3.3,P3 enhancement,---,Platform-SWT-Inbox,,,,,,,2007-01-10 11:38 EST by Kevin McGuire,2019-09-06 16:13 EDT,4 users
170098,[WTP] Internal API reference in plug-in.,CLOSED DUPLICATE of bug 142103,None,z_Archived,TPTP,unspecified,P3 critical,---,Eugene Chan,,,,,142100 142102,126589,2007-01-10 11:43 EST by Eugene Chan,2016-05-05 11:09 EDT,0 users
170099,[Trim] TrimLayoutTest fails on Vista with readmetool loaded,RESOLVED WONTFIX,None,Platform,UI,3.2.1,P3 normal,---,Eric Moffatt,,,,,,,2007-01-10 11:48 EST by Tod Creasey,2007-01-10 15:28 EST,0 users
170100,[KeyBindings] prefs should have access to additional mouse buttons,ASSIGNED,None,Platform,UI,3.3,P3 normal with 2 votes,---,Platform UI Triaged,,,,,,,2007-01-10 11:56 EST by Kevin McGuire,2019-09-06 16:07 EDT,2 users
170101,incorrect split of path and filename in XmiWriter,CLOSED NOT_ECLIPSE,None,z_Archived,gmt,unspecified,P3 minor,---,Karsten Thoms,,,,,,,2007-01-10 12:06 EST by Kai Kreuzer,2017-04-11 15:12 EDT,0 users
170102,iajc Ant task doesn't support all warn options,RESOLVED FIXED,None,AspectJ,Ant,1.5.3,P3 normal,1.5.4,aspectj inbox,,,,,,,2007-01-10 12:16 EST by Eric Lessard,2007-10-10 10:22 EDT,0 users
170103,AGR test execution hangs when launching with IAC,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P1 critical,---,Samson Wai,,,closed460,,,,2007-01-10 12:36 EST by Liz Dancy,2016-05-05 10:43 EDT,2 users
170104,Membership landing page has an extraneous (v4),RESOLVED FIXED,None,Community,Website,unspecified,P3 normal,---,Donald Smith,,http://www.eclipse.org/membership/,,,,,2007-01-10 12:39 EST by Denis Roy,2007-10-10 11:42 EDT,0 users
170105,[preferences] Disabling folding should disable the the dependent preferences,ASSIGNED,None,JDT,Text,3.3,P3 normal,---,JDT-Text-Inbox,,,stalebug,,,,2007-01-10 12:46 EST by Dani Megert,2019-08-12 15:12 EDT,1 user
170106,"M7_T4- ALF Event Map- Select Event dialog if the parent project's name does not match *.evt, *svc, and *.alf names",NEW,None,z_Archived,ALF,unspecified,P3 normal,---,Tim Buss,,,,,,,2007-01-10 13:01 EST by Robert Reising,2010-11-23 14:33 EST,1 user
170107,Can't undo my decision to go to the beginning when end is reached,VERIFIED FIXED,None,Platform,Team,3.3,P3 normal,3.3 M5,Platform Team Inbox,,,,,,,2007-01-10 13:05 EST by Dani Megert,2007-02-06 10:27 EST,0 users
170108,M7_T4- Plugin- The character restrictions for ALF Plug may be to restrictive,NEW,None,z_Archived,ALF,unspecified,P3 minor,---,Tim Buss,,,,,,,2007-01-10 13:26 EST by Robert Reising,2010-11-23 14:33 EST,1 user
170109,Can't display properties for Swing components,NEW,None,z_Archived,VE,unspecified,P3 critical,---,VE Bugzilla inbox,,,,,168119,,2007-01-10 13:30 EST by Peter Walker,2011-06-13 11:36 EDT,1 user
170110,General maintenance bug for TPTP 4.3.1,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P3 normal,---,Hubert Leung,,,,,,,2007-01-10 13:31 EST by Sorin Stoian,2016-05-05 10:40 EDT,1 user
170111,Hook up Managed Build to new Default Launch Mechanism,RESOLVED DUPLICATE of bug 179755,None,CDT,cdt-build,4.0,P3 enhancement,4.0 M7,Ken Ryall,,,,,74480,,2007-01-10 13:47 EST by Doug Schaefer,2007-04-27 11:34 EDT,2 users
170112,Provide a better mechanism for client to affect the choice of the view chosen when connecting to existing elements,NEW,None,GMF-Runtime,General,1.0.2,P3 enhancement,---,Cherie Revells,,,,,,,2007-01-10 13:53 EST by Cherie Revells,2010-07-19 12:30 EDT,1 user
