id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
190071,Support for chevron on CoolItem,RESOLVED FIXED,None,RAP,RWT,1.0,P3 normal,---,Benjamin Muskalla,,,,,,190072,2007-05-30 18:18 EDT by Benjamin Muskalla,2007-06-25 11:34 EDT,0 users
190072,Implement chevron in PerspectiveSwitcher,RESOLVED FIXED,None,RAP,Workbench,1.0,P3 enhancement,1.2 M6,Project Inbox,,,,bugday,190071 234037,,2007-05-30 18:23 EDT by Benjamin Muskalla,2010-02-02 12:50 EST,0 users
190073,Description of the enablement features not meaningful,CLOSED FIXED,None,Data Tools,Enablement,unspecified,P3 normal,1.5RC3,John Graham,,,,,,,2007-05-30 18:24 EDT by Pascal Rapicault,2008-07-01 17:38 EDT,0 users
190074,Disable IPZilla reminders until after Europa,CLOSED FIXED,None,Community,Project Management & Portal,unspecified,P3 normal,---,Portal Bugzilla Dummy Inbox,,,,,,,2007-05-30 18:26 EDT by Karl Matthias,2007-07-29 09:22 EDT,1 user
190075,New EJB30Client not registered in EJB30 DD,CLOSED FIXED,None,WTP Java EE Tools,jst.j2ee,2.0,P3 normal,2.0 RC2,Chuck Bridgham,Chuck Bridgham,,PMC_approved,,,,2007-05-30 18:26 EDT by Carl Anderson,2007-06-06 14:22 EDT,0 users
190076,GMF feature name should not contain Europa,RESOLVED WONTFIX,None,GMP,Website,unspecified,P3 normal,---,gmf.web-inbox,,,,,,,2007-05-30 18:28 EDT by Pascal Rapicault,2010-07-19 12:15 EDT,0 users
190077,Welcome view sometimes badly laid out,VERIFIED FIXED,None,Platform,UI,3.3,P2 normal,3.3.1,Eric Moffatt,,,,,,,2007-05-30 18:28 EDT by Missing name Mising name,2007-09-06 09:25 EDT,0 users
190078,Infinite looping text in Inheritance Discriminator Value combo,CLOSED FIXED,None,Dali JPA Tools,General,1.0,P3 major,1.0 RC3,Karen Butzke,,,PMC_approved,,,,2007-05-30 18:30 EDT by Neil Hauge,2007-07-02 13:10 EDT,1 user
190079,WrapLabel's  center alignment  makes text cuf-off,RESOLVED FIXED,None,GMF-Runtime,General,2.0,P3 major,2.0,Mohammed Mostafa,,,,,,,2007-05-30 18:36 EDT by Shashidhar Kannoori,2008-08-13 13:12 EDT,2 users
190080,Incorrect plugins are included in birt-report-framework-2.2.0-N20070525.zip,RESOLVED FIXED,None,BIRT,Build,2.2.0,P3 normal,2.2.0 RC2,Birt-Build,,,,,,,2007-05-30 18:39 EDT by Yasuo Doshiro,2007-05-31 01:48 EDT,0 users
190081,"[EditorMgmt] [RCP] Disable ""New Editor"" action in Editor context menu.",RESOLVED DUPLICATE of bug 103045,None,Platform,UI,3.3,P3 normal,---,Boris Bokowski,,,,,194005,,2007-05-30 18:50 EDT by Tim Myer,2007-09-17 16:01 EDT,3 users
190082,ID and Message does not match,RESOLVED FIXED,None,BIRT,Report Designer,2.2.0,P3 normal,2.2.0 RC2,Hongchang Lin,,,,,,,2007-05-30 19:00 EDT by Yasuo Doshiro,2007-05-30 23:37 EDT,0 users
190083,[PresentationAPI] [RCP] Disable Perspective Bar menu contributions,RESOLVED WONTFIX,None,Platform,UI,3.3,P5 enhancement,4.4 M7,Paul Webster,,,,helpwanted,,,2007-05-30 19:01 EDT by Tim Myer,2014-05-02 04:47 EDT,2 users
190084,WPE won't load (NPE) if JSF facet not installed,VERIFIED WORKSFORME,None,Java Server Faces,Core,2.0,P3 major,2.0,Cameron Bateman,,,,,,,2007-05-30 19:03 EDT by Cameron Bateman,2007-09-24 18:38 EDT,0 users
190085,[Viewers] [Viewers]TreeViewer with columns - editing broken,RESOLVED WONTFIX,None,Platform,UI,3.3,P3 major,---,Boris Bokowski,,,,,,,2007-05-30 19:04 EDT by Adam Cabler,2007-06-08 05:34 EDT,2 users
190086,JSF 1.2 web.xml can create invalid id attribute for servlet and mapping,RESOLVED FIXED,None,Java Server Faces,Core,2.0,P2 normal,2.0 RC2,Gerry Kessler,,,PMC_approved,,,,2007-05-30 19:09 EDT by Gerry Kessler,2007-09-10 13:53 EDT,0 users
190087,Static fields can't be reassigned,RESOLVED WORKSFORME,None,JDT,Core,3.2,P3 normal,---,JDT-Core-Inbox,,,,needinfo,,,2007-05-30 19:15 EDT by Terry Kilshaw,2007-06-06 14:25 EDT,0 users
190088,TVT33:TCT471: ar: Sample text box needs to be reversable,RESOLVED INVALID,None,WTP Source Editing,wst.sse,2.0,P3 major,2.0 RC2,Amy Wu,David Williams,471,,,,,2007-05-30 19:16 EDT by CDE Administration,2007-09-10 14:22 EDT,2 users
190089,TVT33:TCT490: da: Missing button,CLOSED FIXED,None,BIRT,Report Designer,2.2.0,P3 normal,2.2.0 RC3,Yuejie Chen,,490,,,,,2007-05-30 19:16 EDT by CDE Administration,2007-05-31 08:54 EDT,3 users
190090,Default Encoding Should Be US-ASCII,RESOLVED WONTFIX,None,EMF,XML/XMI,2.3.0,P3 normal,---,Ed Merks,,,,,,,2007-05-30 19:18 EDT by Adam Cabler,2007-05-30 20:57 EDT,1 user
190091,All register DMCs should return basically info directly,CLOSED FIXED,None,CDT,cdt-debug-dsf,0 DD 0.9,P3 normal,DD 0.9,Randy Rohrbach,,,,,,,2007-05-30 19:33 EDT by Randy Rohrbach,2009-01-07 16:06 EST,1 user
190092,NPE throws out in preview when left one requied column member value empty[1102],CLOSED FIXED,None,BIRT,Data,2.2.0,P3 major,2.2.0 RC3,Jianchao Li,,,Autoed,,,,2007-05-30 20:33 EDT by Tianli Zhang,2009-07-23 04:43 EDT,0 users
190093,Select dialog for activity variability show empty activities,CLOSED FIXED,None,EPF,Tool,1.2,P3 normal,1.2 M3,Shilpa Toraskar,hopeshared lee,,,,,,2007-05-30 20:34 EDT by Shilpa Toraskar,2007-06-18 23:16 EDT,0 users
190094,Java Outline Causes Eclipse Lock-up.,VERIFIED FIXED,None,JDT,Core,3.2.2,P3 normal,3.4 M3,Jerome Lanneluc,,,,,,,2007-05-30 20:36 EDT by Matthew Wilson,2007-10-30 11:43 EDT,7 users
190095,"[matching] this(), target(), and args() etc. shouldn't allow the + wildcard",NEW,None,AspectJ,Compiler,DEVELOPMENT,P3 normal,---,aspectj inbox,,,,,,,2007-05-30 20:41 EDT by Ramnivas Laddad,2013-06-24 11:02 EDT,1 user
190096,Name pattern matching does not work in activity variability selection dialog,CLOSED FIXED,None,EPF,Tool,1.2,P3 normal,1.2 M3,Jeff Hardy,wang jun,,,,,,2007-05-30 20:43 EDT by Shilpa Toraskar,2007-07-09 21:47 EDT,0 users
190097,WSDM Tooling: Improve display of error messages,CLOSED WONTFIX,None,z_Archived,TPTP.monitoring,unspecified,P2 normal,---,Balan Subramanian,,,,,,,2007-05-30 20:43 EDT by Balan Subramanian,2010-06-03 15:03 EDT,1 user
190098,ISaveablePart2 not prompting to save on workbench close,RESOLVED INVALID,None,Platform,UI,3.3,P3 critical,---,Platform-UI-Inbox,,,,,,,2007-05-30 21:01 EDT by Matthew Hatem,2007-05-30 21:28 EDT,0 users
190099,After specify some kind of filter in crosstab the measure values are empty in preview[1102],CLOSED FIXED,None,BIRT,Data,2.2.0,P3 normal,2.2.0 RC3,Jianchao Li,,,Autoed,,,,2007-05-30 21:14 EDT by Tianli Zhang,2009-07-23 04:43 EDT,0 users
190100,Hide the levels in dimension will lead the crosstab preview fail[1102],CLOSED DUPLICATE of bug 188204,None,BIRT,Report Designer,2.2.0,P3 critical,2.2.0 RC2,Dazheng Gao,,,,,,,2007-05-30 21:27 EDT by Tianli Zhang,2007-06-20 20:53 EDT,0 users
190101,Remove the fact table grandtotal selection from the filter condition list after specify the target level[1102],CLOSED WONTFIX,None,BIRT,Data,2.2.0,P3 enhancement,2.2.0 RC3,Lin Zhu,,,,,,,2007-05-30 21:28 EDT by Tianli Zhang,2007-06-13 22:59 EDT,0 users
190102,Update Revision Year in ODA Copyright Notices,CLOSED FIXED,None,Data Tools,Open Data Access,1.5,P3 normal,1.5RC3,Linda Chan,,,,,,,2007-05-30 21:47 EDT by Linda Chan,2007-06-26 21:50 EDT,0 users
190103,[generate delegate] Cannont delegate final methods,RESOLVED DUPLICATE of bug 149468,None,JDT,UI,3.2.2,P3 normal,---,JDT-UI-Inbox,,,,,,,2007-05-30 22:02 EDT by Victor Toni,2007-05-31 04:58 EDT,0 users
190104,[Import/Export] Cannot re-import a project.,RESOLVED WORKSFORME,None,Platform,IDE,3.3,P3 normal,---,Tod Creasey,,,,,,,2007-05-30 22:09 EDT by Tim Liu,2007-09-12 05:50 EDT,1 user
190105,"[Accessibility]""Edit Group""  and ""Delete Group"" short cut don't work[00]",CLOSED INVALID,None,BIRT,Report Designer,2.2.0,P3 normal,2.2.0 RC3,Frank Zhang,,,,,,,2007-05-30 22:15 EDT by Rico,2007-06-10 21:58 EDT,0 users
190106,Unable to run STP Europa RC1 on clean Eclipse3.3 M7 installation,RESOLVED FIXED,None,z_Archived,STP,unspecified,P3 normal,---,Adrian Skehill,Oisin Hurley,,,,,,2007-05-30 22:20 EDT by Johnson Ma,2012-09-21 14:40 EDT,0 users
190107,Image cannot display in new preview prototype.,RESOLVED WONTFIX,None,BIRT,Report Designer,2.2.0,P3 major,Future,Zhiqiang Qian,,,,,,,2007-05-30 22:32 EDT by Liwen Chen,2009-05-28 17:06 EDT,2 users
190108,Page navigation doesn't work in new preview prototype.,RESOLVED WONTFIX,None,BIRT,Report Designer,2.2.0,P3 major,Future,Zhiqiang Qian,,,,,,,2007-05-30 22:37 EDT by Liwen Chen,2009-05-28 17:06 EDT,2 users
190109,"[Accessibility]""Ctrl+W"" short cut doesn't work[00]",CLOSED INVALID,None,BIRT,Report Designer,2.2.0,P3 normal,2.2.0 RC3,Frank Zhang,,,,,,,2007-05-30 22:42 EDT by Rico,2007-06-10 21:58 EDT,0 users
190110,"[Accessibility]""Ctrl+O"" short cut doesn't work[00]",CLOSED INVALID,None,BIRT,Report Designer,2.2.0,P3 normal,2.2.0 RC3,Frank Zhang,,,,,,,2007-05-30 22:44 EDT by Rico,2007-06-10 21:58 EDT,0 users
