id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
370026,NPE in PartActivationHistory.activate() in almost fresh 4.2M5,VERIFIED FIXED,None,Platform,UI,4.2,P3 normal,4.2 M6,Remy Suen,Remy Suen,,,,,,2012-01-27 18:25 EST by Stephan Herrmann,2014-02-10 04:25 EST,5 users
370027,[sites] Allow adding a file to a site,RESOLVED FIXED,None,Orion,Client,0.4,P3 enhancement,0.5 M1,Mark Macdonald,,,,,,373145,2012-01-27 18:59 EST by Mark Macdonald,2012-04-12 14:07 EDT,0 users
370028,[sites] Cascading path matches don't work correctly,RESOLVED FIXED,None,Orion,Server,0.4,P3 normal,0.4 M2,Mark Macdonald,,,,,,370006,2012-01-27 19:09 EST by Mark Macdonald,2012-01-27 20:01 EST,0 users
370029,Remove SpringCoreUtils usages,RESOLVED FIXED,None,Virgo,tooling,unspecified,P3 minor,---,Project Inbox,,,,,,341910 356656,2012-01-27 19:16 EST by Miles Parker,2012-02-16 19:46 EST,2 users
370030,OpenResourceDialog doesn't work on some pages,RESOLVED FIXED,None,Orion,Client,0.4,P3 normal,0.4 RC1,John Arthorne,,,,,,,2012-01-27 19:44 EST by Mark Macdonald,2012-02-03 14:48 EST,3 users
370031,A couple of issues with b3aggrcon file for Juno M5,RESOLVED FIXED,None,Platform,Releng,4.2,P3 normal,---,Platform-Releng-Inbox,,,,,,,2012-01-27 20:49 EST by David Williams,2012-02-02 13:39 EST,0 users
370032,Go up command is not working when in top level folder,RESOLVED FIXED,None,Orion,Client,0.4,P3 normal,0.4 RC2,Susan McCourt,,,,,,,2012-01-27 20:53 EST by Susan McCourt,2012-02-14 16:03 EST,1 user
370033,Improve handling of bad URI for par file,RESOLVED FIXED,None,Virgo,tooling,unspecified,P3 major,---,Miles Parker,,,,,,370034 341911,2012-01-27 20:55 EST by Miles Parker,2012-01-27 21:38 EST,3 users
370034,Remove temporary conversion utility for old par files,NEW,None,Virgo,tooling,unspecified,P3 minor,4.0.0.RELEASE,Project Inbox,,,,,370033,,2012-01-27 21:26 EST by Miles Parker,2012-02-09 16:01 EST,2 users
370035,[JFACE] JavaNullPointer exception with SASS files,CLOSED DUPLICATE of bug 365526,None,WTP Source Editing,wst.css,unspecified,P3 normal,---,wst.css,Nick Sandonato,,,,,,2012-01-27 22:35 EST by Samuel Sol,2012-01-30 09:44 EST,2 users
370036,http://git.eclipse.org/ paging seems broken,RESOLVED FIXED,None,Community,Git,unspecified,P3 normal,---,Eclipse Webmaster,,,,,,,2012-01-28 01:15 EST by Marcel Bruch,2012-01-28 08:38 EST,0 users
370037,Add Eclipse Dialogs Tutorial to http://www.eclipse.org/resources/,RESOLVED FIXED,None,Community,Articles,unspecified,P3 normal,---,community.articles-inbox,,,,,,,2012-01-28 05:15 EST by Lars Vogel,2012-10-03 22:15 EDT,2 users
370038,Remove task state from commit message template for Mylyn projects,RESOLVED FIXED,None,Mylyn,Releng,unspecified,P3 trivial,3.9,Steffen Pingel,,,,,,,2012-01-28 06:03 EST by Manuel Doninger,2012-11-11 10:35 EST,7 users
370039,Eclipse freezes  randomly,RESOLVED WORKSFORME,None,JSDT,General,3.3,P3 critical,---,Project Inbox,Nitin Dahyabhai,,,needinfo,,,2012-01-28 06:42 EST by Joakim B,2012-02-16 14:09 EST,1 user
370040,[otre] NoSuchFieldError when mixing class file versions within one type hierarchy,VERIFIED FIXED,None,Objectteams,OTJ,2.1,P3 normal,2.1 M5,Stephan Herrmann,,,,,,,2012-01-28 07:13 EST by Stephan Herrmann,2012-09-22 16:02 EDT,0 users
370041,ID-QRWK4,CLOSED DUPLICATE of bug 364313,None,Platform,SWT,3.7.1,P3 normal,---,Platform-SWT-Inbox,,,,,,,2012-01-28 09:10 EST by Mikael Setterberg,2012-02-09 11:37 EST,2 users
370042,Software and Cloud forms is not being rendered well,RESOLVED FIXED,None,z_Archived,gyrex,unspecified,P3 normal,---,Project Inbox,,,,,375809,,2012-01-28 10:40 EST by Cristiano Gavio,2018-03-19 11:59 EDT,1 user
370043,show login information in title area of repository settings page,RESOLVED FIXED,None,Mylyn Reviews,Gerrit Connector,unspecified,P3 trivial,0.9,Steffen Pingel,,,,,,,2012-01-28 11:29 EST by Steffen Pingel,2012-01-29 22:08 EST,0 users
370044,[class diagram]  classCastException on updating multiplicity at association end,CLOSED FIXED,None,Papyrus,Core,0.8.1,P3 critical,---,vincent lorenzo,,,,,,,2012-01-28 12:52 EST by Raphael Faudou,2012-02-10 15:45 EST,1 user
370045,localization missing for key bindings,RESOLVED FIXED,None,Mylyn Context,Framework,unspecified,P3 normal,3.7,Steffen Pingel,,,,,,,2012-01-28 14:19 EST by Stephan Herrmann,2012-02-07 09:28 EST,1 user
370046,"Move / copy standard dialogs, e.g. ListDialog from org.eclipse.ui.workbench to another plugin",CLOSED DUPLICATE of bug 350251,None,Platform,UI,4.2,P3 normal,---,Platform-UI-Inbox,,,,,,,2012-01-28 14:24 EST by Lars Vogel,2012-01-29 21:25 EST,3 users
370047,[class diagram]  missing preferences for association end (mutliplicity and role),CLOSED FIXED,None,Papyrus,Core,0.8.2,P3 normal,---,Project Inbox,,,,,,,2012-01-28 15:18 EST by Raphael Faudou,2012-03-20 13:51 EDT,2 users
370048,[ClassDiagram] class name truncated at right side,NEW,None,Papyrus,Diagram,0.10.0,P3 normal,---,Project Inbox,,,,,,,2012-01-28 15:32 EST by Raphael Faudou,2017-09-08 09:57 EDT,4 users
370049,XML editor position should be stored my Mylyn and restored at task activation,RESOLVED DUPLICATE of bug 373094,None,Mylyn Context,Framework,unspecified,P3 normal with 1 vote,---,Mylyn Inbox,,,,,,,2012-01-28 16:42 EST by Lars Vogel,2012-03-12 06:30 EDT,2 users
370050,use star icon to mark favorites in open resource popup,RESOLVED FIXED,None,Orion,Client,0.4,P3 normal,0.4 RC1,Andrew Eisenberg,,,,,,,2012-01-28 16:44 EST by Susan McCourt,2012-02-07 21:19 EST,3 users
370051,search options in open resource,CLOSED DUPLICATE of bug 334713,None,Orion,Client,0.4,P3 normal,---,Project Inbox,,,,,334713,,2012-01-28 16:48 EST by Susan McCourt,2012-02-01 08:54 EST,1 user
370052,opening CSS with CSS editor causes stack trace,ASSIGNED,None,WindowBuilder,Core,unspecified,P3 normal,---,Konstantin Scheglov,,,,,,,2012-01-28 16:48 EST by Edson Richter,2013-09-08 12:31 EDT,3 users
370053,Please add Eclipse Wizard Tutorial to http://www.eclipse.org/resources/,RESOLVED FIXED,None,Community,Articles,unspecified,P3 normal,---,community.articles-inbox,,,,,,,2012-01-28 17:06 EST by Lars Vogel,2012-01-31 11:22 EST,1 user
370054,Eclipse doesn't keep what you have selected when using orbit bundles.,NEW,None,Orbit,releng,unspecified,P3 normal,---,Project Inbox,Project Inbox,,,,,,2012-01-28 17:07 EST by Cristiano Gavio,2012-01-28 17:07 EST,0 users
370055,[ModelEditor] TrimWindow Bounds set to -2147483648,RESOLVED FIXED,None,e4,Tools,unspecified,P3 normal,0.16,Lars Vogel,,,,,,,2012-01-28 19:34 EST by Lars Vogel,2014-02-05 15:16 EST,4 users
370056,A dependency is indicated as resolved and it is not found when asking for the pom.xml or using it in the build,CLOSED INVALID,None,m2e,Core,unspecified,P3 enhancement,---,Project Inbox,,,,,,,2012-01-28 19:40 EST by Rinaldo DiGiorgio,2012-05-21 08:55 EDT,1 user
370057,While doing a check for update the Eclipse application became unresponsive and had to be terminated,NEW,None,Equinox,p2,3.7.1,P3 normal,---,P2 Inbox,,,stalebug,,,,2012-01-28 19:55 EST by Rinaldo DiGiorgio,2019-10-14 00:26 EDT,3 users
370058,3 Versions of org.eclipse.m2e.archetype.common preventing update,CLOSED DUPLICATE of bug 350786,None,m2e,Core,unspecified,P3 normal,---,Project Inbox,,,,,,,2012-01-28 20:02 EST by Rinaldo DiGiorgio,2012-01-29 08:28 EST,1 user
370059,unable to install pdt with eclipse 3.5.2,CLOSED INVALID,None,PDT,Debugger,unspecified,P3 major,---,PHP Debug,,,,usability,,,2012-01-29 03:38 EST by sushil kumar,2012-07-03 09:17 EDT,2 users
370060,[CTabFolder] Setting background image leads to black background in IE and Opera,RESOLVED FIXED,None,RAP,RWT,1.5,P3 normal,1.5 M5,Project Inbox,,,,,,,2012-01-29 04:45 EST by Ivan Furnadjiev,2012-01-30 10:19 EST,1 user
370061,"[Controls Demo] Provide a style contributions for ""special-red"" and ""special-blue"" variants",RESOLVED FIXED,None,RAP,Demo,1.5,P3 enhancement,1.5 M6,Project Inbox,,,,,362166,,2012-01-29 05:00 EST by Ivan Furnadjiev,2012-02-01 05:22 EST,2 users
370062,Adding Support for RelativeLayout,CLOSED WONTFIX,None,WindowBuilder,Swing,unspecified,P4 enhancement,---,Project inbox,,,,,,,2012-01-29 07:43 EST by Alessio Pollero,2012-06-04 17:24 EDT,2 users
370063,CSettingEntryFactory is not needed anymore,RESOLVED FIXED,None,CDT,cdt-core,8.1.0,P3 normal,8.1.0,Andrew Gvozdev,Andrew Gvozdev,,,,,,2012-01-29 08:13 EST by Andrew Gvozdev,2012-02-29 13:23 EST,1 user
370064,Copy and paste a JPanel from a JFrame to another lost border settings,CLOSED FIXED,None,WindowBuilder,Swing,unspecified,P3 normal,---,Konstantin Scheglov,,,,,,,2012-01-29 08:25 EST by Alessio Pollero,2012-06-04 17:04 EDT,2 users
370065,Eclipse crashes when saving a file after running php webpage,CLOSED WORKSFORME,None,Platform,SWT,4.2,P3 critical,---,Platform-SWT-Inbox,,,,needinfo,,,2012-01-29 08:30 EST by Herbert Lang,2013-08-01 06:57 EDT,5 users
370066,trait proposal,CLOSED FIXED,None,PDT,Code Assist,unspecified,P3 normal,---,PHP Core,,,,,,,2012-01-29 08:38 EST by itay friedman,2013-05-27 15:41 EDT,3 users
370067,expanded state inconsistent changing sub items count,NEW,None,Platform,SWT,3.7.1,P3 normal,---,Platform-SWT-Inbox,,,stalebug,,,,2012-01-29 08:46 EST by Nicola Zanaga,2019-10-21 14:59 EDT,0 users
370068,DateChooserCombo and TraverseListener with arrow up key  and arrow down key,CLOSED INVALID,None,Nebula,DateChooser,unspecified,P3 trivial,---,Eric Wuillai,,,,,,,2012-01-29 09:47 EST by Mariusz P.,2012-03-05 13:26 EST,2 users
370069,TargetServer missing latest server platforms,CLOSED INVALID,None,EclipseLink,JPA,2.3.3,P2 normal with 2 votes,2.5.1,Tom Ware,,,,,,,2012-01-29 09:55 EST by Pascal Filion,2013-06-12 13:25 EDT,2 users
370070,[plan] Lua launch configuration,RESOLVED FIXED,None,LDT,LuaDevelopmentTools,0.9,P3 enhancement,0.9 M1,Project Inbox,,,,,386107,,2012-01-29 10:22 EST by Benjamin Cab¨¦,2012-08-07 06:11 EDT,3 users
370071,"""Mark As Merged"" seemingly has no effect on projects with property conflicts",RESOLVED FIXED,None,Subversive,UI,0.7,P3 normal,---,Igor Burilo,,,,,,364407,2012-01-29 10:51 EST by Alexander Gurov,2012-01-29 11:41 EST,0 users
370072,"""Edit Conflicts"" action should cover both: property and content conflict cases",RESOLVED FIXED,None,Subversive,UI,0.7,P3 normal,---,Igor Burilo,,,,,,364407,2012-01-29 11:47 EST by Alexander Gurov,2012-01-29 11:50 EST,0 users
370073,Testing Assignee change when changing Product/Component,RESOLVED FIXED,None,z_Archived,Misc,unspecified,P3 normal,---,Nobody - feel free to take it,,,,,,,2012-01-29 11:57 EST by Markus Keller -- don't use,2012-07-18 11:41 EDT,0 users
370074,Namespace's inner types aren't shown,REOPENED,None,PDT,Code Assist,unspecified,P3 normal,---,PHP Core,,,,,,,2012-01-29 12:05 EST by itay friedman,2016-06-01 08:24 EDT,3 users
370075,Bug reporter without editbugs permission can change Product/Component but not Assignee,NEW,None,Community,Bugzilla,unspecified,P3 normal,---,Eclipse Webmaster,,,,,,,2012-01-29 12:08 EST by Markus Keller,2018-12-27 10:02 EST,2 users
370076,[compiler] misplaced annotation before labeled callin binding is silently ignored,VERIFIED FIXED,None,Objectteams,OTJ,2.1,P3 normal,2.1 M5,Stephan Herrmann,,,,,,,2012-01-29 12:52 EST by Stephan Herrmann,2012-09-22 16:12 EDT,0 users
370077,Terminate and relaunch does not work,NEW,None,Platform,Debug,4.2,P3 normal with 1 vote,---,Platform-Debug-Inbox,,,,,,,2012-01-29 14:43 EST by Alexander Glass,2016-02-05 07:50 EST,4 users
370078,[Tooling] BindingContext should be added to the Application.e4xmi,RESOLVED INVALID,None,e4,UI,unspecified,P3 normal,---,Project Inbox,,,,,,,2012-01-29 15:10 EST by Lars Vogel,2012-09-18 14:16 EDT,2 users
370079,weird scrolling behavior in lists on Kubuntu,CLOSED DUPLICATE of bug 389432,None,Platform,UI,4.2,P3 normal,---,Platform-UI-Inbox,,,,,,,2012-01-29 15:16 EST by Stephan Herrmann,2012-12-10 09:46 EST,3 users
370080,[rewrite] creating base class via quickfix should insert base import,VERIFIED FIXED,None,Objectteams,OTDT,2.1,P3 enhancement,2.1 M6,Stephan Herrmann,,,,,,,2012-01-29 17:07 EST by Stephan Herrmann,2012-09-22 19:04 EDT,0 users
370081,RewriteRegexRule does not handle null capture groups nor query strings,RESOLVED FIXED,None,Jetty,server,8.1.0,P3 normal,7.5.x,Greg Wilkins,,,,,,,2012-01-29 17:08 EST by Greg Wilkins,2012-01-29 19:49 EST,1 user
370082,Add Eclipse 4 Tutorial to resources,RESOLVED FIXED,None,Community,Articles,unspecified,P3 normal,---,community.articles-inbox,,,,,,,2012-01-29 18:19 EST by Lars Vogel,2012-01-31 11:15 EST,1 user
370083,improvements to orion.page.links.related,RESOLVED FIXED,None,Orion,Client,0.4,P3 normal,0.4 RC1,Susan McCourt,,,,,,,2012-01-29 18:40 EST by Susan McCourt,2012-02-08 15:01 EST,7 users
370084,[Search]SearchResultGenerator should use generic fileClient.,RESOLVED FIXED,None,Orion,Client,0.4,P3 normal,0.4 M2,libing wang,,,,,,,2012-01-29 19:31 EST by libing wang,2012-01-29 19:37 EST,1 user
370085,[Sites] the UI is not reachable,CLOSED DUPLICATE of bug 383035,None,Orion,Client,0.4,P3 normal,---,Mark Macdonald,,,,,,,2012-01-29 23:34 EST by John J. Barton,2012-06-25 16:30 EDT,1 user
370086,[Plugin] list.html: reload feature does not work.,RESOLVED FIXED,None,Orion,Client,0.4,P3 normal,0.4 RC1,Simon Kaegi,,,,,,,2012-01-30 00:10 EST by John J. Barton,2012-01-30 16:42 EST,1 user
370087,[oclinecore] Add Conversion Delegate support,NEW,None,OCL,Core,3.2.0,P3 enhancement,---,OCL Inbox,,,,,378206,,2012-01-30 01:11 EST by Ed Willink,2013-07-12 06:01 EDT,0 users
370088,Evaluate if Request recycling is still valid?,CLOSED MOVED,None,Jetty,server,8.1.0,P3 enhancement,9.0.x,Project Inbox,,,,,,,2012-01-30 01:23 EST by Greg Wilkins,2016-02-16 18:45 EST,3 users
370089,"Java Problem: Redundant superinterface IStructuredItemContentProvider for the type ManifestItemProvider, already defined by ITreeItemContentProvider",CLOSED FIXED,None,EMF,Core,2.8.0,P3 trivial,---,Ed Merks,,,,,,414970,2012-01-30 02:01 EST by Eike Stepper,2014-06-21 02:18 EDT,0 users
370090,BundleException comes in org.eclipse.equinox.p2.reconciler.dropins plugin,RESOLVED WORKSFORME,None,Equinox,p2,unspecified,P3 normal,---,P2 Inbox,,,stalebug,,,,2012-01-30 02:02 EST by Anand Kumar Gupta,2019-09-04 01:50 EDT,2 users
370091,Java Problem: Statement unnecessarily nested within else clause. The corresponding then clause does not complete normally,CLOSED DUPLICATE of bug 362981,None,EMF,Core,2.8.0,P3 trivial,---,Ed Merks,,,,,,,2012-01-30 02:04 EST by Eike Stepper,2012-01-30 03:02 EST,0 users
370092,PAYMENT MODULE,CLOSED NOT_ECLIPSE,None,ACTF,AI,unspecified,P3 normal,---,Project Inbox,,,,,,,2012-01-30 02:33 EST by Antonio Trasporto,2012-02-05 02:30 EST,1 user
370093,"Save commands are disabled on changed, ""dirty"" document.",CLOSED DUPLICATE of bug 361136,None,Platform,IDE,3.7.1,P3 normal,---,Platform-UI-Inbox,,,,,,,2012-01-30 02:53 EST by Lukas Glowania,2012-01-30 05:13 EST,2 users
370094,incorrect result when using 'extend' function after the 29th of each month,RESOLVED FIXED,None,z_Archived,EDT,unspecified,P3 normal,---,Project Inbox,,,,,,,2012-01-30 02:54 EST by Tom B,2017-02-23 14:20 EST,3 users
370095,ghg,RESOLVED INVALID,None,WTP Common Tools,Snippets Framework,unspecified,P3 critical,---,wst.common,Nitin Dahyabhai,,,,,,2012-01-30 03:07 EST by Croma Campus,2012-01-30 10:03 EST,0 users
370096,Incorrect Indent in Word Emitter,VERIFIED FIXED,None,BIRT,Report Engine,unspecified,P3 normal with 2 votes,4.2.0 M6,Ruo Yin,Xiaoying Gu,,,,,,2012-01-30 03:41 EST by Henning von Bargen,2012-05-31 01:58 EDT,4 users
370097,breaking change in dependencies.properties,RESOLVED FIXED,None,Linux Tools,eclipse-build,unspecified,P3 normal,1.0,Packaging Tools Inbox,,,,,,,2012-01-30 03:48 EST by Krzysztof Daniel,2012-01-30 05:47 EST,2 users
370098,QvtOperationalEvaluationEnv has hard-coded maximum stack depth of 300,NEW,None,QVTo,Engine,unspecified,P3 critical,---,Project Inbox,,,,,,,2012-01-30 03:53 EST by Dennis Hendriks,2014-05-06 07:37 EDT,3 users
370099,"NPE: Plugin Templates will not start out-of-the-box ""RCP application with a view""",CLOSED DUPLICATE of bug 317912,None,Platform,UI,4.2,P3 major,---,Platform-UI-Inbox,,,,,,,2012-01-30 04:12 EST by Oliver Luecking,2012-01-30 08:35 EST,0 users
370100,Debug tool items show up in the 'Plug-in Development' perspective,RESOLVED FIXED,None,PDE,UI,3.8,P3 minor,3.8 M6,Curtis Windatt,,,,,,,2012-01-30 04:22 EST by Oliver Luecking,2012-02-01 14:44 EST,3 users
370101,properties view not responding to diagram editor selection,CLOSED FIXED,None,Sapphire,ui,0.5,P3 normal,0.5,Shenxue Zhou,,,,,,,2012-01-30 04:23 EST by Greg Amerson,2012-05-22 14:08 EDT,2 users
370102,Menu has gray background while toolbar has blue one,NEW,None,Platform,UI,4.2,P3 normal,---,Platform-UI-Inbox,,,,,,,2012-01-30 04:34 EST by Oliver Luecking,2012-01-31 07:47 EST,3 users
370103,[Profile Diagram] The profile diagram doesn't handle the Element Icon appearance property,CLOSED FIXED,None,Papyrus,Diagram,0.10.0,P3 normal,---,vincent lorenzo,,,,,,,2012-01-30 04:43 EST by Camille Letavernier,2016-09-13 05:31 EDT,1 user
370104,Error opening a JPanel based form using the windows builder designer,CLOSED WORKSFORME,None,WindowBuilder,Swing,unspecified,P3 normal,---,Project inbox,,,,,,,2012-01-30 04:48 EST by Panayiotis Vlissidis,2012-06-04 17:23 EDT,1 user
370105,[DB] CommitException: SELECT-statement already in cache,CLOSED FIXED,None,EMF,cdo.db,4.2,P3 normal,---,Eike Stepper,Eike Stepper,,,,,,2012-01-30 05:12 EST by Stefan Winkler,2013-06-27 03:31 EDT,0 users
370106,ID-OA1F8,CLOSED DUPLICATE of bug 364895,None,Subversive,Core,unspecified,P3 normal,---,Igor Burilo,,,,,,,2012-01-30 05:14 EST by laurent schwartz,2012-02-01 02:14 EST,1 user
370107,[Presentations] NPE in PartStack#smartUnzoom(),NEW,None,Platform,UI,3.7.2,P3 normal,---,Platform UI Triaged,,,,,,,2012-01-30 05:30 EST by Daniel Stein,2015-01-26 01:45 EST,3 users
370108,Create a product 'Xtend' under tools,RESOLVED FIXED,None,Community,Bugzilla,unspecified,P3 normal,---,Eclipse Webmaster,,,,,369407,,2012-01-30 05:39 EST by Sven Efftinge,2012-01-30 11:12 EST,0 users
370109,Create a website for Xtend,RESOLVED FIXED,None,Community,Website,unspecified,P3 normal,---,phoenix.ui,,,,,369407,,2012-01-30 05:40 EST by Sven Efftinge,2012-01-30 11:11 EST,1 user
370110,Rename efacetcatalog2.ecore,CLOSED FIXED,None,EMFT.facet,Main,0.2.0,P3 normal,0.2.0 M6,Nicolas Bros,,,,,,,2012-01-30 05:48 EST by Nicolas Bros,2012-05-31 05:57 EDT,2 users
370111,"[xtend] Variable name must not be ""assert""",CLOSED DUPLICATE of bug 346826,None,TMF,Xtext,2.2.1,P3 trivial,---,Project Inbox,,,,,,,2012-01-30 05:53 EST by Karsten Thoms,2012-01-30 06:16 EST,1 user
370112,[target] LoadTargetDefinitionJob deadlocks when loading target definition,VERIFIED FIXED,None,PDE,UI,3.7.1,P3 normal,3.8 M6,Curtis Windatt,,,,,,,2012-01-30 06:02 EST by Idrissa Dieng,2012-02-21 09:57 EST,3 users
370113,org.eclipse.edt.mof.serialization.MofObjectNotFoundException on standalone functions,NEW,None,z_Archived,EDT,unspecified,P3 normal,---,Project Inbox,,,,,,,2012-01-30 06:09 EST by Bart Van Campenhout,2017-02-23 14:19 EST,1 user
370114,Markers are not inline in tree viewer,CLOSED WORKSFORME,None,Platform,UI,4.2,P3 normal,---,Platform-UI-Inbox,,,,needinfo,,,2012-01-30 06:10 EST by Marcin Dabrowski,2016-08-04 08:50 EDT,3 users
370115,attachments section not revealed when node is selected  in outline,RESOLVED FIXED,None,Mylyn Tasks,Framework,unspecified,P3 minor with 1 vote,3.7,Steffen Pingel,,,,,,,2012-01-30 06:19 EST by Jacek Jaroczynski,2012-01-30 15:39 EST,1 user
370116,show real usernames for editable persons attributes,NEW,None,Mylyn Tasks,Framework,unspecified,P3 enhancement,---,Project Inbox,,,,,,,2012-01-30 06:35 EST by Benjamin Muskalla,2012-03-08 12:53 EST,1 user
