id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
290048,JPA clazz parameter in CMP3Policy.getKeyClassFields() is unused,CLOSED FIXED,None,EclipseLink,JPA,2.0,P4 normal,2.2.0,Tom Ware,,,simple_fix,performance,,289108,2009-09-21 14:29 EDT by Michael OBrien,2010-06-08 15:23 EDT,2 users
290049,Reconciling a compilation unit does not return an AST with bindings when it should (probably),VERIFIED FIXED,None,JDT,Core,3.5,P3 normal,3.6 M3,Olivier Thomann,,,,,,,2009-09-21 14:30 EDT by Michael Rennie,2009-10-27 07:33 EDT,4 users
290050,Font size of source code is huge when printed,CLOSED DUPLICATE of bug 256493,None,CDT,cdt-editor,0 DD 1.1,P3 normal,---,Project Inbox,Anton Leherbauer,,,,,,2009-09-21 14:31 EDT by William,2009-09-22 02:44 EDT,0 users
290051,External scanner info error when workspace path contains spaces,RESOLVED DUPLICATE of bug 218444,None,CDT,cdt-build,0 DD 1.1,P3 normal,---,Project Inbox,Mike Kucera,,,,,,2009-09-21 14:33 EDT by A. L. Flanagan,2009-09-22 16:30 EDT,0 users
290052,CMOF Editor,NEW,None,z_Archived,MDT.MST,unspecified,P3 enhancement,---,Project Inbox,,,Compliance,plan,,,2009-09-21 14:35 EDT by Kenn Hussey,2012-11-23 16:01 EST,1 user
290053,"Provide one, common p2 repository",CLOSED FIXED,None,Orbit,releng,unspecified,P4 enhancement,---,Project Inbox,Project Inbox,,,,289092,,2009-09-21 14:35 EDT by Benjamin Muskalla,2017-07-21 14:29 EDT,3 users
290054,Add org.eclipse.pde.launching to the build.,RESOLVED FIXED,None,Platform,Releng,3.6,P3 enhancement,3.6 M3,Kim Moir,,,,noteworthy,,278845,2009-09-21 14:37 EDT by Chris Aniszczyk,2009-09-22 19:32 EDT,12 users
290055,Double clicking to insert a snippet can modify a read-only file,RESOLVED FIXED,None,WTP Common Tools,Snippets Framework,3.1,P3 normal,3.1.2,Nick Sandonato,Nitin Dahyabhai,,,,,,2009-09-21 14:40 EDT by Nick Sandonato,2010-01-27 19:15 EST,1 user
290056,org.eclipse.swt.SWTException: Invalid thread access error when new RefactoringStarter().activate(...),CLOSED WONTFIX,None,Platform,SWT,4.0,P3 normal,---,Platform-SWT-Inbox,,,,,,,2009-09-21 14:44 EDT by Vitali Yemialyanchyk,2010-06-10 07:14 EDT,3 users
290057,Platform Extension Points Reference typos,VERIFIED FIXED,None,Platform,Doc,3.5,P3 trivial with 1 vote,3.6 M3,John Arthorne,,,,,,,2009-09-21 14:45 EDT by Daniel U. Thibault,2009-10-28 08:15 EDT,2 users
290058,[localization] fixing NullPointerException's while listening changes made from outside Eclipse,RESOLVED FIXED,None,z_Archived,Sequoyah,unspecified,P3 normal,---,Api tml inbox,,,,,,,2009-09-21 14:51 EDT by Daniel Barboza Franco,2016-11-08 14:46 EST,2 users
290059,StructuredTextEditor validates file buffer changes to documents,RESOLVED FIXED,None,WTP Source Editing,wst.sse,3.0.5,P2 normal,3.2 M3,Nick Sandonato,Nitin Dahyabhai,,,,,,2009-09-21 15:01 EDT by Nick Sandonato,2009-12-08 17:28 EST,2 users
290060,[LTTng] Add a HOWTO to integrate the C library,CLOSED FIXED,None,Linux Tools,LTTng,unspecified,P3 normal,0.5,Francois Chouinard,Francois Chouinard,,,,,290047,2009-09-21 15:05 EDT by Francois Chouinard,2010-07-08 10:24 EDT,0 users
290061,Validate edit support has a problem with Dali component,RESOLVED FIXED,None,Dali JPA Tools,General,unspecified,P3 normal,2.3 M3,Neil Hauge,,,,,,320972,2009-09-21 15:05 EDT by Min Idzelis,2011-11-01 18:38 EDT,3 users
290062,JAXB: Need to throw an exception when an attempt is made to set to IDs on a single type info,RESOLVED FIXED,None,EclipseLink,MOXy,2.0,P3 normal,2.0,David McCann,,,,,,,2009-09-21 15:20 EDT by David McCann,2009-09-21 15:25 EDT,0 users
290063,Incorrect Language Pack Notes: for BIRt 2.5.0,RESOLVED FIXED,None,BIRT,Build,2.5.0,P3 normal,2.6.0,Jason Weathersby,,,Obsolete,,,,2009-09-21 15:33 EDT by Yasuo Doshiro,2010-06-24 04:24 EDT,3 users
290064,[Webapp] TocToolbar in Help window shows 404 with org.apache.jasper from Tomcat 5.5.27,RESOLVED FIXED,None,Platform,User Assistance,3.5,P3 normal,3.5.2,Chris Goldthorpe,,,,,,,2009-09-21 15:38 EDT by Alexander Kurtakov,2009-10-09 14:54 EDT,4 users
290065,add ant targets in jpa/eclipselink.jpa.test/build.xml to make exisitng JPA tests running against Spring,RESOLVED FIXED,None,EclipseLink,JPA,2.0,P3 normal,1.2.0,Project Inbox,,,,test,,,2009-09-21 15:39 EDT by Yiping Zhao,2009-09-24 09:48 EDT,0 users
290066,Glassfish Drivers don't run properly,NEW,None,JDT,Debug,3.6,P3 major,---,JDT-Debug-Inbox,,,,,,,2009-09-21 15:45 EDT by Robert Brown III,2009-09-21 16:55 EDT,2 users
290067,improve error message when access to an issue is lost,RESOLVED NOT_ECLIPSE,None,Mylyn,Jira,unspecified,P3 minor,---,Mylyn Inbox,,https://studio.atlassian.com/browse/P...,,,,291006,2009-09-21 16:13 EDT by Thomas Ehrnhoefer,2010-02-27 20:17 EST,0 users
290068,VMARGS -Djava.library.path is rewritten,NEW,None,Equinox,Framework,unspecified,P3 minor,---,equinox.framework-inbox,,,,,,,2009-09-21 16:14 EDT by William Bourque,2019-09-06 15:37 EDT,0 users
290069,testOrderCustomerMapping within jpa.xml.merge.relationships.EntityMappingsMergeRelationshipsJUnitTestCase failed on JBoss,CLOSED FIXED,None,EclipseLink,JPA,unspecified,P2 normal,2.1,Kevin Yuan,,,,test,,,2009-09-21 16:19 EDT by Kevin Yuan,2010-03-24 14:39 EDT,0 users
290070,repoman fails on repositories with relative pathnames,ASSIGNED,None,RTSC,Tools,unspecified,P3 normal,---,Joseph Cusano,,,,,,,2009-09-21 16:29 EDT by Jon Rowlands,2011-11-24 12:58 EST,1 user
290071,HTML superscript tag does not work for Microsoft DOC though works fine for PDF,CLOSED DUPLICATE of bug 211944,None,BIRT,Report Engine,2.5.0,P3 major,---,Birt-ReportEngine-inbox@eclipse.org,,,,,,,2009-09-21 17:19 EDT by James Y. Zhu,2009-09-22 05:15 EDT,1 user
290072,constructors of parent classes are ignored,CLOSED INVALID,None,PDT,Code Assist,unspecified,P1 major,---,PHP Core,Sylvia Tancheva,,,,,,2009-09-21 17:33 EDT by Philip Taffner,2010-02-10 02:35 EST,2 users
290073,backport additions to service model,RESOLVED FIXED,None,PTP,RDT,2.1.4,P3 normal,---,Chris Recoskie,Chris Recoskie,,,,,,2009-09-21 17:50 EDT by Mike Kucera,2010-05-31 11:43 EDT,1 user
290074,[services][breakpoints] IBreakpointDMData interface should extend IDMData,RESOLVED FIXED,None,CDT,cdt-debug-dsf,7.0,P3 minor,7.0,Pawel Piech,Pawel Piech,,,,,,2009-09-21 18:18 EDT by Pawel Piech,2009-09-22 10:46 EDT,2 users
290075,"Export-Package with version ""1.1.0"" makes it non-importable with the unspecified or ""0.0.0"" version",RESOLVED WONTFIX,None,Equinox,Framework,3.6,P3 minor,---,equinox.framework-inbox,,,,,,,2009-09-21 18:24 EDT by Hugues Malphettes,2010-02-10 16:56 EST,1 user
290076,Cannot open multiple generated files created from one recording.,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P1 major,---,Paul Slauenwhite,Kathy Chan,,closed471,,,,2009-09-21 18:42 EDT by Jeff Nevicosi,2016-05-05 10:32 EDT,3 users
290077,Server runtime default populated even if non-existent,NEW,None,WTP ServerTools,wst.server,3.0.2,P3 normal,---,Angel Vera,Angel Vera,,,,,,2009-09-21 19:47 EDT by raccah,2010-03-02 17:26 EST,0 users
290078,[formatter][preferences] Formatter profile in plugin_customization.ini is ignored,NEW,None,JSDT,General,unspecified,P3 normal,Future,Project Inbox,Chris Jaun,,tentative for 3.3.1,,,,2009-09-21 20:06 EDT by vassili,2013-07-18 14:07 EDT,2 users
290079,ListenerList not properly added on call to ExternalActionManager$CommandCallback#addPropertyChangeListener,CLOSED DUPLICATE of bug 249574,None,Platform,UI,3.4.2,P3 normal,---,Platform-UI-Inbox,,,,,,,2009-09-21 20:11 EDT by Mark Finlayson,2009-09-21 20:24 EDT,1 user
290080,RTA over RTDX broken on 64+ big endian sims,CLOSED FIXED,None,RTSC,Rta,unspecified,P3 normal,---,Chris McCormick,,,,,,,2009-09-21 20:16 EDT by Chris McCormick,2010-05-05 19:44 EDT,2 users
290081,Late consumption of LF after CR,RESOLVED FIXED,None,Jetty,server,7.0.0,P3 normal,7.0.0 M3,Greg Wilkins,,,,,,,2009-09-21 21:34 EDT by Greg Wilkins,2009-09-21 23:33 EDT,1 user
290082,[Mac] way too many rainbox spins in Cocoa version of eclipse,CLOSED DUPLICATE of bug 285175,None,Platform,UI,3.4.1,P3 normal,---,Platform UI Triaged,Boris Bokowski,,,,,,2009-09-21 21:44 EDT by Ray Kiddy,2009-10-13 16:43 EDT,2 users
290083,can't save the change of the link element location,RESOLVED FIXED,None,BPEL,UI,unspecified,P3 normal,---,BPEL UI Inbox,,,,,,,2009-09-21 22:58 EDT by grid.qian,2012-04-18 14:49 EDT,1 user
290084,don't display the correct wizard page of the wizard for adding a Import element to the bpel process,RESOLVED FIXED,None,BPEL,UI,unspecified,P3 normal,---,BPEL UI Inbox,,,,,,,2009-09-21 23:08 EDT by grid.qian,2012-04-18 14:49 EDT,1 user
290085,not refresh the properties view when change the import of the bpel process in the Source tab of the bpel editor,RESOLVED FIXED,None,BPEL,UI,unspecified,P3 normal,---,BPEL UI Inbox,,,,,,,2009-09-21 23:13 EDT by grid.qian,2012-04-18 14:50 EDT,1 user
290086,The column width is not correct in excel emitter.,VERIFIED FIXED,None,BIRT,Report Engine,unspecified,P3 normal,2.5.2,JingwenShen,Xiaodan Wang,,"Autoed-All,G-text",,,,2009-09-21 23:27 EDT by JingwenShen,2010-03-30 02:34 EDT,3 users
290087,"VerifyError : Declare parents does not properly rewrite super constructor call, since 1.6.4 present in 1.6.5",RESOLVED FIXED,None,AspectJ,Compiler,DEVELOPMENT,P2 major,1.6.6,aspectj inbox,,,,,,,2009-09-22 00:04 EDT by Simone Gianni,2009-09-22 16:33 EDT,1 user
290088,[fiximprove]: [nl] Translate MTJ into Chinese,NEW,None,MTJ,General,1.0,P3 enhancement,Future,Project Inbox,,,,"Documentation, nl",,,2009-09-22 00:47 EDT by Jin,2010-04-23 07:58 EDT,2 users
290089,"[fiximprove]: [nl] Translate the ""how to get started"" guide in Chinese",NEW,None,MTJ,Docs,1.0,P3 enhancement,Future,Gustavo de Paula,,,,"contributed, Documentation, nl",,,2009-09-22 00:58 EDT by Jin,2010-09-09 08:36 EDT,3 users
290090,there is a error when select a wsdl file in the import wsdl wizard,RESOLVED FIXED,None,BPEL,UI,unspecified,P3 normal,---,BPEL UI Inbox,,,,,,,2009-09-22 01:30 EDT by grid.qian,2012-04-18 14:50 EDT,1 user
290091,Tests for glassfish issue 1153 failed on PostgreSQL DB,CLOSED WORKSFORME,None,EclipseLink,JPA,2.0,P2 normal,---,Project Inbox,,,,,,,2009-09-22 01:47 EDT by Sherry Hill,2010-04-29 10:11 EDT,2 users
290092,Process editor can be opened more than one times for the same element.,RESOLVED FIXED,None,EPF,Tool,unspecified,P3 normal,1.5.0.4,Xiao Dan Xia,,,,,,,2009-09-22 02:12 EDT by Xiao Dan Xia,2009-09-22 16:45 EDT,1 user
290093,QStyle::pixelMetric not accessible,RESOLVED FIXED,None,ERCP,eSWT,unspecified,P3 minor,---,Gorkem Ercan,,,,,,,2009-09-22 02:27 EDT by Lauri Jskel,2009-09-22 03:50 EDT,0 users
290094,"BadLocationException: First position: '' at 28976, this position: 'calculEcartsTypes' at 28991",CLOSED DUPLICATE of bug 195834,None,JDT,UI,3.6,P3 normal,---,JDT-UI-Inbox,,,,,,,2009-09-22 02:48 EDT by utilisateur_768,2009-09-28 13:00 EDT,1 user
290095,[DB] DBTest-Verification-Framework does not work w/ PSQL,CLOSED WORKSFORME,None,EMF,cdo.db,3.0,P3 normal,---,Victor Roldan Betancort,Eike Stepper,,,,,,2009-09-22 03:16 EDT by Stefan Winkler,2010-06-29 04:43 EDT,1 user
290096,Headless product should not include the org.eclipse.equinox.executable feature.,RESOLVED FIXED,None,z_Archived,Buckminster,unspecified,P3 normal,---,buckminster.core-inbox,,,,,,,2009-09-22 03:19 EDT by Thomas Hallgren,2019-02-25 14:41 EST,0 users
290097,[DB] PSQL: Duplicate Resource in XATransactionTests,NEW,None,EMF,cdo.db,4.8,P3 normal,---,Victor Roldan Betancort,Eike Stepper,,,,,,2009-09-22 03:24 EDT by Stefan Winkler,2019-11-08 02:12 EST,1 user
290098,xsi:noNamespaceSchemaLocation and content type identifiers,VERIFIED FIXED,None,EMF,Core,unspecified,P3 normal,---,Ed Merks,,,,,,,2009-09-22 03:34 EDT by Daniel Hirscher,2009-11-06 10:50 EST,1 user
290099,Marker on feature.xml not cleaned after plug-in manifest matches the plug-in version in it,NEW,None,PDE,UI,3.6,P3 normal,---,PDE-UI-Inbox,,,stalebug,,,,2009-09-22 03:38 EDT by Ankur Sharma,2019-05-04 13:54 EDT,1 user
290100,Can't set breakpoint in JavaScript file opened in JSDT editor,RESOLVED INVALID,None,ATF,Debug,unspecified,P3 normal,---,Inbox,,,,,,,2009-09-22 04:10 EDT by Jacek Pospychala,2009-09-22 06:35 EDT,0 users
290101,"Set breakpoints in html events, like onload, onclick, etc.",NEW,None,ATF,Debug,unspecified,P3 enhancement,---,Inbox,,,,,,,2009-09-22 04:14 EDT by Jacek Pospychala,2009-09-22 08:43 EDT,0 users
290102,Mozilla editors should not be persisted when closing workbench,NEW,None,ATF,UI,unspecified,P3 normal,---,Inbox,,,,,,,2009-09-22 04:24 EDT by Jacek Pospychala,2009-09-22 04:24 EDT,0 users
290103,"[project] OCL 3.0: Maintain Currency with EMF, UML2",CLOSED FIXED,None,OCL,Core,3.0.0,P3 normal,3.0.0,OCL Inbox,,,Release Currency,plan,283052 297011 298201 298279,,2009-09-22 04:29 EDT by Alexander Igdalov,2011-05-27 02:55 EDT,2 users
290104,Creation of element failed when creating a new remote project's class on a remote C++ project,CLOSED DUPLICATE of bug 282320,None,CDT,cdt-other,6.0,P3 normal,---,Doug Schaefer,,,,,,,2009-09-22 04:44 EDT by Blazej Kroll,2009-09-24 04:23 EDT,0 users
290105,The update site for Eclipse 3.6M2 is inconsistent,CLOSED DUPLICATE of bug 272140,None,Platform,Releng,3.6,P3 major,---,Platform-Releng-Inbox,,,,,,,2009-09-22 05:11 EDT by Thomas Hallgren,2009-09-22 09:51 EDT,2 users
290106,Drawing Images to Display doesn't work,NEW,None,ERCP,eSWT,unspecified,P3 normal,---,ercp.eswt,,,,helpwanted,,,2009-09-22 05:40 EDT by Gorkem Ercan,2009-09-22 05:40 EDT,0 users
290107,IDA:DEFAULT clause generation for DERBY DDL is incorrect,RESOLVED FIXED,None,Data Tools,DDL Generation,unspecified,P3 normal,1.7.2,Larry Dunnell,,,,,,,2009-09-22 05:52 EDT by Prathap,2009-09-24 13:40 EDT,3 users
