id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
150012,Runtime adapters not loaded correctly,RESOLVED INVALID,None,Platform,Runtime,3.2,P3 normal,---,platform-runtime-inbox,,,,,,,2006-07-07 12:59 EDT by Zachary Calvert,2006-09-18 14:59 EDT,1 user
150013,scope parsing error with inner classes,CLOSED WORKSFORME,None,WTP Java EE Tools,jst.jem,unspecified,P3 normal,---,Richard Kulp,,,,,150040 150042 150043,,2006-07-07 13:17 EDT by Ernest Pasour,2007-04-03 11:51 EDT,0 users
150014,Accessibility failure: HTML not accessible,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P1 normal,---,Ruth Lee,,,closed460,,,,2006-07-07 13:20 EDT by Ruth Lee,2016-05-05 10:48 EDT,0 users
150015,invoking getClientArea() in MeasureItem callback can cause StackOverflow,RESOLVED FIXED,None,Platform,SWT,3.2,P3 normal,---,Ian Pun,,,,,,,2006-07-07 13:20 EDT by Grant Gayed,2016-08-05 09:23 EDT,1 user
150016,[console] Console View keeps opening  even when open in another window,RESOLVED DUPLICATE of bug 40356,None,Platform,Debug,3.2,P3 normal,---,Platform-Debug-Inbox,,,,,,,2006-07-07 13:35 EDT by K.C. Baltz,2007-02-08 10:04 EST,0 users
150017,Clipboard does not copy View.element when the element is derived from the view container,RESOLVED INVALID,None,GMF-Runtime,General,unspecified,P3 normal,1.0.1,Inbox,,,,,,,2006-07-07 13:43 EDT by Christian Vogt,2010-07-19 12:23 EDT,0 users
150018,east and north side border items overlap; can cause infinite loop / crash,RESOLVED FIXED,None,GMF-Runtime,General,1.0,P3 normal,1.0.1,Cherie Revells,,,,contributed,,,2006-07-07 13:54 EDT by Jennifer Cormier,2010-07-19 12:27 EDT,1 user
150019,Processes: Refresh  issue when variability type is changed in CP's properties,CLOSED FIXED,None,EPF,Tool,1.0,P3 normal,1.0 M4,Phong Nguyen Le,,,,,,,2006-07-07 14:05 EDT by Tushara,2006-08-29 13:37 EDT,0 users
150020,Browser widget scrollbars not appearing on Linux,RESOLVED DUPLICATE of bug 199661,None,Platform,SWT,3.2,P3 normal,---,Grant Gayed,,,,,,,2006-07-07 14:09 EDT by Paul Klicnik,2007-08-27 15:52 EDT,1 user
150021,"Remove ""/Doc"" from Windows SDK (and src tree)",CLOSED FIXED,None,z_Archived,TPTP,unspecified,P1 normal,---,Randy D. Smith,,,closed460,,,150050,2006-07-07 14:14 EDT by Karla Callaghan,2016-05-05 10:40 EDT,0 users
150022,Accessibility: For  the symptom analysis results view provide alternate context menu actions for tool bar actions,CLOSED FIXED,None,z_Archived,TPTP.monitoring,unspecified,P3 normal,---,Alex Nan,,,,,,,2006-07-07 14:17 EDT by Alex Nan,2010-06-03 15:08 EDT,0 users
150023,File URIs with file:// are not marked with red crosses,CLOSED FIXED,None,WTP Webservices,wst.wsdl,1.5,P3 normal,---,Gabriel Indik,Craig Salter,,,,,,2006-07-07 14:18 EDT by Sean Zhou,2007-04-03 11:47 EDT,3 users
150024,Group control borders disappear not when tabbing,REOPENED,None,Platform,SWT,3.2,P3 normal,---,Steve Northover,,,,,,,2006-07-07 14:18 EDT by icemank,2019-09-06 15:35 EDT,3 users
150025,Add registered trademark to doc,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P1 normal,---,jkubasta,,,closed460,,,,2006-07-07 14:24 EDT by Ruth Lee,2016-05-05 10:47 EDT,1 user
150026,Add self to cc field isn't available in editor when user not already on cc,RESOLVED FIXED,None,Mylyn,Bugzilla,unspecified,P3 normal,---,Mylyn Inbox,,,,,,,2006-07-07 14:28 EDT by Robert Elves,2006-07-07 15:01 EDT,0 users
150027,Search all declarations returns nothing,RESOLVED WORKSFORME,None,CDT,cdt-core,3.1,P3 normal,---,Project Inbox,,,,,,,2006-07-07 14:43 EDT by Vivian Kong,2009-01-09 15:54 EST,1 user
150028,[performance testing] Test measurements results are not realistic,CLOSED FIXED,None,WTP Common Tools,wst.common,1.5,P3 normal,1.5.1 M151,Jeffrey Liu,Konstantin Komissarchik,,,performance,,,2006-07-07 14:43 EDT by Valentin Baciu,2006-09-26 10:04 EDT,2 users
150029,Spawner does not work on some configurations (Windows),RESOLVED FIXED,None,CDT,cdt-core,3.1,P3 normal,4.0,Doug Schaefer,,,,contributed,,,2006-07-07 14:44 EDT by Alex Chapiro,2008-06-19 23:49 EDT,0 users
150030,Outline view (TreeEditPart) is causing an infinite loop when creating views (long running operation),RESOLVED FIXED,None,GMF-Runtime,General,unspecified,P3 normal,1.0.1,Inbox,,,,contributed,,,2006-07-07 14:46 EDT by Maneesh,2010-07-19 12:29 EDT,0 users
150031,Warning messages displayed for inline schema in the WSE,CLOSED FIXED,None,WTP Webservices,wst.ws,1.5,P2 major,3.0 RC1,Gilbert Andrews,Kathy Chan,,,,,,2006-07-07 14:50 EDT by Gilbert Andrews,2008-06-11 16:49 EDT,3 users
150032,export Config:  epf auto switches its lib path after export,CLOSED FIXED,None,EPF,Tool,1.0,P3 normal,1.0 M4,Weiping Lu,,,,,,,2006-07-07 15:02 EDT by Long Li,2006-08-29 15:08 EDT,1 user
150033,All subclasses AbstractEMFOperation have to check if progress monitor is null,VERIFIED FIXED,None,EMF Services,Transaction,unspecified,P3 normal,---,Christian Damus,,,,,,,2006-07-07 15:07 EDT by Linda Damus,2017-02-24 15:10 EST,0 users
150034,import config:  epf does not refesh correctly after import,CLOSED DUPLICATE of bug 146737,None,EPF,Tool,1.0,P2 normal,1.0 M4,Phong Nguyen Le,,,,,,,2006-07-07 15:10 EDT by Long Li,2006-08-29 14:54 EDT,1 user
150035,The Eclipse update link provided is invalid,RESOLVED FIXED,None,Community,Website,unspecified,P3 blocker,---,phoenix.ui,,http://download3.eclipse.org/tools/ph...,,,,,2006-07-07 15:17 EDT by Ferenczi Viktor,2006-07-07 15:30 EDT,0 users
150036,[Accessibility Testing] Cannot open/save test editors/views when running JAWS and Window-Eyes before Eclipse is started.,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P3 normal,---,Jerome Gout,,,,,,,2006-07-07 15:22 EDT by Paul Slauenwhite,2016-05-05 11:02 EDT,1 user
150037,[Accessibility Testing] Text fields and labels are not associated correctly in the Manual Test editor.,CLOSED WORKSFORME,None,z_Archived,TPTP,unspecified,P1 normal,---,Paul Slauenwhite,,,,plan,,,2006-07-07 15:28 EDT by Paul Slauenwhite,2016-05-05 10:36 EDT,1 user
150038,[Accessibility Testing] Inconsistent tabbing order.,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P3 normal,---,N¨¦d¨¦lec Patrick,,,,,,,2006-07-07 15:34 EDT by Paul Slauenwhite,2016-05-05 10:59 EDT,1 user
150039,Cannot Delete IFile During JUnit Run,RESOLVED INVALID,None,Platform,Resources,3.2,P3 normal,---,Platform-Resources-Inbox,,,,,,,2006-07-07 15:37 EDT by Michael Barkhouse,2006-07-10 10:19 EDT,0 users
150040,MethodHelper.findCompatible needs to set accessiblity on directly found methods,NEW,None,z_Archived,VE,unspecified,P3 normal,---,VE Bugzilla inbox,,,,,,150013,2006-07-07 15:49 EDT by Richard Kulp,2011-06-13 11:37 EDT,1 user
150041,deactivating task when deleting a local task,RESOLVED FIXED,None,Mylyn,Tasks,unspecified,P3 normal,---,Izzet Safer,,,,,,,2006-07-07 15:50 EDT by Izzet Safer,2006-07-11 19:53 EDT,0 users
150042,Bean not instantiated error given if the init string returns a null.,NEW,None,z_Archived,VE,unspecified,P3 normal,---,Joe Winchester,,,,,,150013,2006-07-07 15:52 EDT by Richard Kulp,2011-06-13 11:35 EDT,1 user
150043,"Usage of inner classes, and inner class changed should cause complete recycle of vm.",NEW,None,z_Archived,VE,unspecified,P3 normal,---,VE Bugzilla inbox,,,,,,150013,2006-07-07 15:55 EDT by Richard Kulp,2011-06-13 11:38 EDT,0 users
150044,"Sudden, persistent crash",RESOLVED DUPLICATE of bug 155763,None,AspectJ,IDE,1.5.0,P3 major,---,aspectj inbox,,,,,,,2006-07-07 16:09 EDT by Howard M. Lewis Ship,2009-01-31 20:07 EST,1 user
150045,"""Link with editor"" does not work in C/C++ Projects view",RESOLVED FIXED,None,CDT,cdt-core,3.1,P3 normal,3.1.1,Anton Leherbauer,,,,,,,2006-07-07 16:18 EDT by Will Horn,2009-01-09 15:03 EST,1 user
150046,[MPE] Drop-down list for extra tabs on a multi-page editor does not display correctly.,ASSIGNED,None,Platform,UI,3.2,P3 normal,---,Platform UI Triaged,,,,,,,2006-07-07 16:27 EDT by David Coppit,2019-09-06 16:07 EDT,2 users
150047,Saving JSP very slow,CLOSED DUPLICATE of bug 146067,None,WTP Source Editing,jst.jsp,1.5,P3 major,---,jst.jsp,David Williams,,,,,,2006-07-07 16:28 EDT by David Matheson,2006-11-28 15:49 EST,0 users
150048,Accessibility failures: HTML not accessible,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P1 normal,---,Ruth Lee,,,,,,,2006-07-07 16:29 EDT by Ruth Lee,2016-05-05 10:32 EDT,1 user
150049,(Web) Wrong link on TPTP Doc  page pointing to 4.2 Working with AC,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P3 normal,---,Ruth Lee,,,closed460,,,,2006-07-07 16:32 EDT by Karla Callaghan,2016-05-05 11:08 EDT,0 users
150050,Data Collection Framework Introduction doc has erroneous ref to /Doc in SDK,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P3 normal,---,Dale Ollila,,,closed460,,150021,,2006-07-07 16:39 EDT by Karla Callaghan,2016-05-05 11:09 EDT,2 users
150051,Require API to get resolved APT option values,RESOLVED FIXED,None,JDT,APT,3.2,P3 normal,3.2.1,Walter Harley,,,,,,,2006-07-07 16:43 EDT by Ravi Shankar,2006-07-12 19:42 EDT,0 users
150052,"In help32, get a default page with RAC-specific Working with AC",CLOSED DUPLICATE of bug 147122,None,z_Archived,TPTP,unspecified,P3 normal,---,Ruth Lee,,,closed471,,,,2006-07-07 16:57 EDT by Karla Callaghan,2016-05-05 11:09 EDT,0 users
150053,Generic Server UI:should allow specify a name for servers runtime,CLOSED WONTFIX,None,WTP ServerTools,jst.server,1.5,P3 enhancement,2.0 M2,Gorkem Ercan,Tim deBoer,,,,,,2006-07-07 17:12 EDT by Danny Ju,2008-11-16 15:05 EST,1 user
150054,birtviewer (birt-runtime-2_1_0.zip) not working in Tomcat,RESOLVED WORKSFORME,None,BIRT,Data Access,2.1.0,P5 major,2.1.1,xiaofeng zhang,,,,,,,2006-07-07 17:45 EDT by Ramkumar Sundaramurthy,2009-08-30 23:11 EDT,2 users
150055,GVT: Zoom input field not I18N compliant (decimal separator),RESOLVED FIXED,None,GEF,GEF-Legacy GEF,3.2,P3 normal,3.4.1 (Ganymede SR1),Anthony Hunter,,,,,,,2006-07-07 18:02 EDT by Michael Hanner,2008-07-16 14:30 EDT,0 users
150056,Fix getIPAddress() method in ARM agent code,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P3 normal,---,Robert Danek,,,,,,,2006-07-07 18:03 EDT by Robert Danek,2016-05-05 10:49 EDT,2 users
150057,Tooltips are needed for Outline Window buttons,RESOLVED FIXED,None,GMF-Runtime,General,1.0,P3 normal,1.0.1,Alex Boyko,,,,contributed,,,2006-07-07 18:05 EDT by Michael Hanner,2006-09-11 00:59 EDT,0 users
150058,Processes: Cannot do 'deep copy' in RUP 7.0.1 library,CLOSED DUPLICATE of bug 150059,None,EPF,Tool,1.0,P3 major,---,epf.tool-inbox,,,,,,,2006-07-07 18:06 EDT by Tushara,2006-08-29 14:25 EDT,0 users
150059,Processes: Cannot do 'deep copy' in RUP 7.0.1 library,CLOSED FIXED,None,EPF,Tool,1.0,P2 critical,1.0 M4,Weiping Lu,,,,,,,2006-07-07 18:06 EDT by Tushara,2006-08-29 15:09 EDT,0 users
150060,New Project Crashes (linux),RESOLVED WORKSFORME,None,CDT,cdt-core,3.1,P3 normal,---,Project Inbox,,,,,,,2006-07-07 18:15 EDT by Dirk Bridgedale,2009-07-27 13:30 EDT,0 users
150061,Processes: Variability Type is not working in RUP library 7.0.1,CLOSED FIXED,None,EPF,Tool,1.0,P2 critical,1.0 M4,Shashidhar Kannoori,,,,,,,2006-07-07 18:17 EDT by Tushara,2006-08-29 15:00 EDT,0 users
150062,"With prefs imported, CVS hangs; starting over and manually setting, things go fine",CLOSED INVALID,None,Platform,CVS,3.2,P3 normal,---,platform-cvs-inbox,,,,,,,2006-07-07 18:35 EDT by Randy D. Smith,2009-08-19 06:20 EDT,0 users
150063,XML import:  CP/DPs are unresovled after XML plugin import,CLOSED FIXED,None,EPF,Tool,1.0,P3 normal,1.0 M4,jxi,,,,,,,2006-07-07 18:36 EDT by Long Li,2006-08-29 14:37 EDT,1 user
150064,[move member type] Refactoring gives incorrect import statement for class-within-class-within-class,CLOSED DUPLICATE of bug 107409,None,JDT,UI,3.2,P3 normal,---,JDT-UI-Inbox,,,,,,,2006-07-07 18:40 EDT by Luke Hutchison,2014-06-24 22:22 EDT,2 users
150065,Support GZip content encoding where available,RESOLVED FIXED,None,Mylyn,Bugzilla,dev,P3 enhancement,---,Brock Janiczak,,,,,,,2006-07-07 19:33 EDT by Brock Janiczak,2006-07-11 16:36 EDT,2 users
150066,Publishing:  Element Icons do not display in the left pane.,CLOSED FIXED,None,EPF,Tool,unspecified,P3 major,1.0 M4,jxi,,,,,,,2006-07-07 19:46 EDT by Edward Cheung,2006-07-10 13:17 EDT,0 users
150067,[IRC] Joining an empty channel results in two instances of the user being added,RESOLVED FIXED,None,ECF,ecf.core,unspecified,P3 minor,---,ecf.core-inbox,,,,,,,2006-07-07 20:10 EDT by Remy Suen,2006-07-11 01:05 EDT,0 users
150068,Import Config:  2nd import hung,CLOSED FIXED,None,EPF,Tool,1.0,P2 major,1.0 M4,Weiping Lu,,,,,,,2006-07-07 20:37 EDT by Long Li,2006-08-29 15:09 EDT,1 user
150069,Dock icon not restored after modal shells are closed,RESOLVED WONTFIX,None,Platform,SWT,3.2,P3 normal,---,Silenio Quarti,,,,,,,2006-07-07 22:57 EDT by Rutger Ovidius,2012-06-20 15:34 EDT,0 users
150070,DOS line delimeter in antRun,RESOLVED WONTFIX,None,Platform,Ant,3.2,P3 normal,---,Darin Swanson,,,,,,,2006-07-07 23:05 EDT by Igor Fedorenko,2008-07-09 17:03 EDT,1 user
150071,NPE in ClipboardProxy.getFunc,RESOLVED FIXED,None,Platform,SWT,3.2,P3 normal with 2 votes,3.6,Bogdan Gheorghe,,,,,,,2006-07-07 23:12 EDT by Igor Fedorenko,2011-04-04 08:21 EDT,5 users
150072,Separate features storage within one update site,RESOLVED WONTFIX,None,Platform,Update,3.1.2,P3 normal,---,Platform-Update-Inbox,,,obsolete,,,,2006-07-08 00:27 EDT by dev2null,2012-07-24 10:20 EDT,0 users
150073,Commit dialog shows binary format for a text file,RESOLVED DUPLICATE of bug 112405,None,Platform,Team,3.2,P3 normal,---,Platform Team Inbox,,,,,,,2006-07-08 03:32 EDT by Oldrich Jedlicka,2006-07-10 09:51 EDT,0 users
150074,[compiler] init part of for each loop with empty body is not executed,VERIFIED FIXED,None,JDT,Core,3.2,P3 normal,3.2.1,Olivier Thomann,,,,,,,2006-07-08 04:10 EDT by Sebastian Scheid,2006-09-12 04:47 EDT,2 users
150075,C++ Indexer no longer shows progress indication,RESOLVED FIXED,None,CDT,cdt-parser,3.1,P3 minor,4.0 M5,Markus Schorn,,,,,,,2006-07-08 04:30 EDT by Vince Negri,2007-06-05 05:38 EDT,1 user
150076,Cannot uninstall disabled feature,RESOLVED WONTFIX,None,Platform,Update,3.2,P3 normal,---,Platform-Update-Inbox,,,obsolete,,,,2006-07-08 08:41 EDT by Oldrich Jedlicka,2012-07-24 10:20 EDT,2 users
150077,[validation] NPE In o.e.jt.j2ee.model.internal.validation.WarValidator,CLOSED FIXED,None,WTP Java EE Tools,jst.j2ee,1.5,P3 normal,1.5.1 M151,Neeraj Agrawal,Chuck Bridgham,,,,,,2006-07-08 08:45 EDT by Darryl Miles,2006-09-29 08:41 EDT,0 users
150078,add actions to save/retrieve context via drag and drop,RESOLVED FIXED,None,Mylyn,UI,unspecified,P3 enhancement,---,Mik Kersten,,,,,,,2006-07-08 10:03 EDT by Eugene Kuleshov,2006-12-08 20:34 EST,1 user
150079,Table/Tree.getItem() returns null when Table/Tree is horizontally scrolled.,RESOLVED FIXED,None,Platform,SWT,3.2,P3 normal with 1 vote,3.3 M7,Silenio Quarti,,,,,,,2006-07-08 11:18 EDT by Rutger Ovidius,2007-05-17 16:42 EDT,2 users
150080,Can't create a plug-in that runs in Eclipse 3.0.2,RESOLVED WORKSFORME,None,PDE,Build,3.2,P3 normal,---,pde-build-inbox,,,,,,,2006-07-08 13:13 EDT by Gary Karasiuk,2007-03-29 15:43 EDT,1 user
150081,[content assist] ImportPkg completions include already imported pkgs,RESOLVED FIXED,None,PDE,UI,3.2,P3 normal,3.3 M1,Brian Bauman,,,,,,,2006-07-08 18:03 EDT by Brian Bauman,2006-07-20 13:37 EDT,1 user
150082,[compiler][null] Null reference warning ignores try blocks?,VERIFIED FIXED,None,JDT,Core,3.2,P3 normal,3.3 M3,Maxime Daniel,,,,,,157154,2006-07-08 18:57 EDT by Jens Elkner,2006-10-30 14:07 EST,4 users
150083,Incremental find is disabled when text editor is embedded in MultiPageEditorPart,RESOLVED FIXED,None,Platform,Text,3.2,P3 normal,3.3 M1,Platform-Text-Inbox,,,,,,,2006-07-08 21:40 EDT by Peter Brant (personal email),2006-07-10 06:01 EDT,1 user
150084,Eclipse execution problem.,RESOLVED DUPLICATE of bug 150086,None,Platform,Runtime,3.1,P3 normal,---,platform-runtime-inbox,,,,,,,2006-07-09 02:02 EDT by vivekssingh,2006-07-09 20:10 EDT,0 users
150085,Eclipse execution problem.,RESOLVED DUPLICATE of bug 150086,None,Platform,Runtime,3.1,P3 normal,---,platform-runtime-inbox,,,,,,,2006-07-09 02:07 EDT by vivekssingh,2006-07-09 20:10 EDT,0 users
150086,Eclipse execution problem.,RESOLVED FIXED,None,Platform,SWT,3.1,P3 normal,---,Platform-SWT-Inbox,,,,,,,2006-07-09 02:07 EDT by vivekssingh,2006-07-16 00:43 EDT,0 users
150087,[Keybindings] I can't navigate through edit history any more,ASSIGNED,None,Platform,UI,3.2,P3 normal,---,Platform UI Triaged,,,,,289520,,2006-07-09 02:14 EDT by Gerd Castan,2019-09-06 16:12 EDT,2 users
150088,After a link error build does not try again to link,RESOLVED DUPLICATE of bug 142470,None,CDT,cdt-build,3.1,P3 normal,---,cdt-build-inbox@eclipse.org,,,,,,,2006-07-09 05:34 EDT by Romano Paolo Tenca,2006-07-10 04:41 EDT,0 users
150089,union without name inside struct in the Variables View,NEW,None,CDT,cdt-debug,3.1,P3 normal with 1 vote,---,cdt-debug-inbox@eclipse.org,,,,,,,2006-07-09 06:03 EDT by Romano Paolo Tenca,2006-07-09 06:03 EDT,0 users
150090,Server timeout preference ignored,CLOSED FIXED,None,WTP ServerTools,jst.server,1.5,P3 normal,1.5.1 M151,Tim deBoer,Tim deBoer,,,,,,2006-07-09 06:08 EDT by Rafal Krupinski,2017-10-11 16:03 EDT,2 users
150091,Context menu in editor does not permit to toggle watchpoint,NEW,None,CDT,cdt-debug,3.1,P3 minor,---,cdt-debug-inbox@eclipse.org,,,,,,,2006-07-09 06:13 EDT by Romano Paolo Tenca,2006-07-09 06:13 EDT,0 users
150092,plugin.xml not regenerated,CLOSED FIXED,None,EMF,Core,2.2,P3 enhancement with 2 votes,---,Marcelo Paternostro,,,,,,,2006-07-09 07:00 EDT by Koen van Dijken,2013-07-10 11:25 EDT,7 users
150093,C/C++ index View does not delete values,RESOLVED FIXED,None,CDT,cdt-parser,3.1,P3 normal,4.0.1,Markus Schorn,,,,,,,2006-07-09 07:50 EDT by Romano Paolo Tenca,2007-06-29 07:28 EDT,0 users
150094,DataGraph serialization of fragment path based IDREF is incorrect,VERIFIED FIXED,None,EMF,SDO,2.2,P3 normal,---,Ed Merks,,,,,,,2006-07-09 09:34 EDT by Ed Merks,2008-01-28 16:47 EST,0 users
150095,[generics] compile error with declare parents and generics,RESOLVED FIXED,None,AspectJ,Compiler,1.5.2,P3 normal,1.5.3,aspectj inbox,,,,,,,2006-07-09 09:51 EDT by Christophe Delhorbe,2006-07-19 09:48 EDT,0 users
150096,[Viewers] Removing an object from a virtual table will NOT decrement the itemCount,NEW,None,Platform,UI,3.2,P3 normal,---,Platform UI Triaged,,,,,,154755,2006-07-09 11:11 EDT by Giovanni Quarella,2019-09-06 16:07 EDT,0 users
150097,"Syntax highlighting of classes,functions, methods and properties",CLOSED FIXED,None,PDT,Editor,unspecified,P3 enhancement with 23 votes,2.2.0M1,PHP UI,Sylvia Tancheva,,,,,,2006-07-09 12:44 EDT by Mario Fischer,2010-01-20 05:52 EST,19 users
150098,"Drag and drop (copy files, folders) does not work in PHP explorer",CLOSED FIXED,None,PDT,PHP Explorer & Projects management,0.7,P3 normal with 1 vote,---,PHP UI,,,,,,,2006-07-09 13:30 EDT by Mario Fischer,2006-10-19 05:13 EDT,0 users
150099,Menu class has a public '_setVisible(boolean)' method.,RESOLVED FIXED,None,Platform,SWT,3.2,P3 normal,3.3 M1,Platform-SWT-Inbox,,,,,,,2006-07-09 17:45 EDT by Remy Suen,2006-07-18 16:52 EDT,3 users
150100,Accessibilty failure: alt text does not match image,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P1 normal,---,Ruth Lee,,,closed460,,,,2006-07-09 18:01 EDT by Ruth Lee,2016-05-05 10:43 EDT,0 users
150101,redirecting standard input,NEW,None,CDT,cdt-core,3.1,P3 normal with 5 votes,---,Project Inbox,,,,,,,2006-07-09 19:04 EDT by Alcino Dall Igna Junior,2009-01-09 15:54 EST,3 users
150102,"Eclipse/CDT interface breaks without warning, bad interface, indexer problems, some general gripes...",RESOLVED INVALID,None,CDT,cdt-debug,3.0.2,P3 normal,---,cdt-debug-inbox@eclipse.org,,,,,,,2006-07-09 19:52 EDT by Bartholomew Milne,2006-07-10 00:03 EDT,1 user
150103,Accessibilty failure,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P1 normal,---,Ruth Lee,,,closed460,,,,2006-07-09 20:28 EDT by Ruth Lee,2016-05-05 10:40 EDT,0 users
150104,Accessibilty failure,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P1 normal,---,Ruth Lee,,,closed460,,,,2006-07-09 20:43 EDT by Ruth Lee,2016-05-05 10:42 EDT,0 users
150105,MultiPageDialog.RemoveSelectionListener() needs to check for valid thread,RESOLVED FIXED,None,ERCP,eSWT,M8,P3 normal,---,ercp.eswt,,,,,,,2006-07-09 23:09 EDT by Daniel DL Su,2006-07-09 23:14 EDT,0 users
150106,[activity] [i18n] Date chooser: allow week to start on Mondays,RESOLVED FIXED,None,Mylyn,UI,0.6,P2 enhancement,3.0,Robert Elves,,,,,173809 227901,,2006-07-10 02:47 EDT by Gerd Castan,2008-04-19 18:55 EDT,1 user
150107,Task Editor: inconsistent date formats,RESOLVED DUPLICATE of bug 138837,None,Mylyn,Tasks,0.6,P3 normal,---,Robert Elves,,,,,,,2006-07-10 02:57 EDT by Gerd Castan,2006-07-12 12:10 EDT,0 users
150108,[Help][Context] Remove the link of dynamic help from the infopopup of the context help.,NEW,None,Platform,User Assistance,3.1.1,P3 normal,---,platform-ua-inbox,,,,,,,2006-07-10 03:02 EDT by Rohit Khariwal,2019-09-06 15:35 EDT,2 users
150109,404 Error when attempting to mirror Eclipse Platform Update site,RESOLVED FIXED,None,Platform,Releng,3.2,P3 normal,---,Platform-Releng-Inbox,,,,,,,2006-07-10 03:20 EDT by Michael Leditschke,2006-10-01 06:43 EDT,3 users
150110,Incorrect PDE -> JDT dependency on Callisto Update site,RESOLVED DUPLICATE of bug 147051,None,Community,Cross-Project,unspecified,P3 minor,---,Cross-Project issues,,,,,,,2006-07-10 04:29 EDT by Martin Oberhuber,2006-07-10 09:49 EDT,0 users
150111,eclipse often occupy more than 95% CPU,RESOLVED WORKSFORME,None,Platform,SWT,3.2,P3 critical,---,Steve Northover,,,,,,,2006-07-10 04:46 EDT by creatxr,2008-04-10 12:15 EDT,2 users
150112,[api] Dead code: SystemNewConnectionWizard,CLOSED FIXED,None,Target Management,RSE,unspecified,P5 trivial,2.0,Kushal Munir,Martin Oberhuber,,,api,,,2006-07-10 04:59 EDT by Martin Oberhuber,2008-08-13 13:16 EDT,0 users
150113,3.2 documentation not listed / available,RESOLVED FIXED,None,Community,Website,unspecified,P3 normal,---,phoenix.ui,,http://www.eclipse.org/documentation/...,,,,,2006-07-10 05:01 EDT by Ralph Mueller,2006-08-04 14:36 EDT,0 users
