id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
30040,Can't start the Eclipse on red hat linux 7.2 with sun jdk1.4,RESOLVED INVALID,None,Platform,Resources,2.1,P3 critical,---,Platform-Resources-Inbox,,,,,,,2003-01-23 01:50 EST by Venkatesh,2003-10-25 09:52 EDT,0 users
30041,"IMemento ,IDialogSettings and IPreferenceStore duplication",RESOLVED WONTFIX,None,Platform,UI,2.0.2,P3 normal,---,Tod Creasey,,,,,,,2003-01-23 02:01 EST by Joseph Khalil,2003-01-23 13:00 EST,0 users
30042,[View Mgmt] why save the view state when eclipse workbench and not when view closes,RESOLVED WONTFIX,None,Platform,UI,2.0.2,P4 enhancement with 1 vote,---,Platform-UI-Inbox,,,,,,,2003-01-23 02:13 EST by Joseph Khalil,2019-01-04 05:40 EST,5 users
30043,[windows] 2 windows with open dialogs problem,RESOLVED WORKSFORME,None,Platform,UI,2.0.2,P3 normal,---,Tod Creasey,,,,,,,2003-01-23 02:16 EST by Joseph Khalil,2003-01-23 13:01 EST,0 users
30044,[GlobalActions] Copy-paste of 2 (or more) projects fails.,RESOLVED FIXED,None,Platform,UI,2.0.1,P3 normal,2.1 M5,Simon Arsenault,,,,,,,2003-01-23 02:28 EST by Denis Zvonov,2003-02-04 12:24 EST,0 users
30045,Invoke Update from Setup Framework,RESOLVED FIXED,None,Platform,Update,2.0,P4 trivial,---,Christophe Elek,,,,,,,2003-01-23 02:46 EST by Gunnar Wagenknecht,2003-02-04 06:36 EST,0 users
30046,Stackoverflow when I tried to switch target platform,RESOLVED FIXED,None,PDE,UI,2.1,P1 blocker,---,Wassim Melhem,,,,,,,2003-01-23 02:57 EST by Dani Megert,2003-01-28 11:52 EST,2 users
30047,ip address not refreshed when changed for CVS server,RESOLVED DUPLICATE of bug 9295,None,Platform,Team,2.1,P3 normal,---,Michael Valenta,,,,,,,2003-01-23 03:15 EST by Izaak de Hullu,2003-01-31 16:07 EST,0 users
30048,[Repo View] CVS repository view : branches,RESOLVED WONTFIX,None,Platform,Team,2.1,P3 enhancement with 1 vote,---,Platform Team Inbox,,,,,,,2003-01-23 03:23 EST by Xavier M¨¦haut,2009-08-30 02:23 EDT,2 users
30049,Automatic refresh,RESOLVED DUPLICATE of bug 14867,None,Platform,Resources,2.1,P3 normal,---,Platform-Resources-Inbox,,,,,,,2003-01-23 03:26 EST by Xavier M¨¦haut,2003-01-23 09:23 EST,0 users
30050,Comparing two files/directories in the navigator view,RESOLVED WONTFIX,None,Platform,Team,2.1,P3 normal,---,Platform-VCM-Inbox,,,,,,,2003-01-23 03:31 EST by Xavier M¨¦haut,2003-01-23 13:55 EST,0 users
30051,Add compare two directories/files,RESOLVED DUPLICATE of bug 21817,None,Platform,Compare,2.1,P3 enhancement,---,Platform-Compare-Inbox,,,,,,,2003-01-23 03:31 EST by Oyvind Harboe,2003-01-27 09:17 EST,0 users
30052,"The text editing ""I"" cursor doesn't return",RESOLVED DUPLICATE of bug 29130,None,JDT,Text,2.1,P3 normal,2.1 RC1,JDT-Text-Inbox,,,,,,,2003-01-23 03:38 EST by Tomer Shiran,2003-02-19 02:36 EST,0 users
30053,"[Viewers] TreeViewer is not documented to be subclassed, but jdt violates that",RESOLVED WONTFIX,None,Platform,UI,2.0.2,P3 normal,---,Nick Edgar,,,,,,,2003-01-23 03:39 EST by Joseph Khalil,2003-02-13 10:45 EST,0 users
30054,[CVS UI] Effects of Keyword mode change on other users,RESOLVED WORKSFORME,None,Platform,Team,2.0.1,P3 normal,---,Platform-VCM-Inbox,,,,,,,2003-01-23 03:41 EST by martin.jaeger,2005-03-29 12:36 EST,0 users
30055,DBCS: font rendering quality issue on motif,CLOSED INVALID,None,Platform,SWT,2.1,P1 blocker,---,Grant Gayed,,,,,,,2003-01-23 03:44 EST by Masayuki Fuse,2003-04-01 01:38 EST,2 users
30056,Merging with CVS,RESOLVED WONTFIX,None,Platform,Team,2.1,P3 enhancement,---,Platform-VCM-Inbox,,,,,,,2003-01-23 03:47 EST by Xavier M¨¦haut,2005-05-06 17:18 EDT,0 users
30057,[Navigator] NewWizardAction is instantiated in MainActionGroup of ResourceNavigator but never used,RESOLVED FIXED,None,Platform,UI,2.0.2,P3 normal,2.1 M5,Knut Radloff,,,,,,,2003-01-23 03:51 EST by Joseph Khalil,2003-01-23 13:37 EST,0 users
30058,Comparing with a branch/version,RESOLVED WONTFIX,None,Platform,Team,2.1,P3 normal,---,Platform-VCM-Inbox,,,,,,,2003-01-23 03:54 EST by Xavier M¨¦haut,2005-05-06 17:18 EDT,0 users
30059,share project feature,RESOLVED WONTFIX,None,Platform,Team,2.1,P4 enhancement,---,Platform-VCM-Inbox,,,,,,,2003-01-23 04:02 EST by Xavier M¨¦haut,2005-05-06 17:18 EDT,0 users
30060,Auto implemet interface,RESOLVED WORKSFORME,None,JDT,UI,2.0.2,P3 enhancement,---,JDT-UI-Inbox,,,,,,,2003-01-23 04:03 EST by MH,2003-01-23 04:52 EST,0 users
30061,Feature Req: Bring back the old Ant target choice dialog,RESOLVED DUPLICATE of bug 26683,None,Platform,Ant,2.1,P3 enhancement,---,Platform-Ant-Inbox,,,,,,,2003-01-23 04:04 EST by Peter John Golda,2003-01-29 14:05 EST,0 users
30062,TKCVS like feature,RESOLVED WONTFIX,None,Platform,Team,2.1,P3 enhancement,---,Platform-VCM-Inbox,,,,,,,2003-01-23 04:05 EST by Xavier M¨¦haut,2005-05-06 17:18 EDT,0 users
30063,[Working Sets] No internationalized icons in extension point org.eclipse.ui.workingSets,RESOLVED FIXED,None,Platform,UI,2.0.2,P3 normal,2.1 RC1,Knut Radloff,,,,,,,2003-01-23 04:12 EST by Joseph Khalil,2003-02-12 17:30 EST,1 user
30064,GEF crashes the whole JVM during direct edit operation,RESOLVED INVALID,None,GEF,GEF-Legacy GEF,2.1,P3 critical,---,Randy Hudson,,,,,,,2003-01-23 04:14 EST by Yannick Saillet,2003-01-30 10:11 EST,0 users
30065,Project meta-information,RESOLVED WONTFIX,None,Platform,Team,2.1,P3 enhancement,---,Platform-VCM-Inbox,,,,,,,2003-01-23 04:21 EST by Xavier M¨¦haut,2005-05-06 17:18 EDT,0 users
30066,Trigger on CVS actions,RESOLVED WONTFIX,None,Platform,Team,2.1,P3 enhancement,---,Platform-VCM-Inbox,,,,,,,2003-01-23 04:23 EST by Xavier M¨¦haut,2005-05-06 17:18 EDT,0 users
30067,Trigger on CVS actions,RESOLVED DUPLICATE of bug 30066,None,Platform,Team,2.1,P3 normal,---,Platform-VCM-Inbox,,,,,,,2003-01-23 04:23 EST by Xavier M¨¦haut,2003-01-23 12:43 EST,0 users
30068,Unknown Protocol: c,RESOLVED FIXED,None,Platform,Update,2.1,P3 normal,2.1 M5,Platform-Update-Inbox,,,,,,,2003-01-23 04:25 EST by Nikolay Metchev,2004-11-17 20:23 EST,1 user
30069,Right-click on an unselected object shows the wrong context menu.,RESOLVED WORKSFORME,None,GEF,GEF-Legacy GEF,2.1,P3 normal,---,Randy Hudson,,,,,,,2003-01-23 04:26 EST by Yannick Saillet,2003-01-30 15:15 EST,0 users
30070,"Errors are generated when ""package xxx.xxx.xxx"" statement and source directory names do not have the same case.",RESOLVED WONTFIX,None,JDT,Core,2.1,P3 normal,---,JDT-Core-Inbox,,,,,,,2003-01-23 04:35 EST by Zach Pincus,2009-08-30 02:21 EDT,0 users
30071,[Workbench] adopt SWTUtil,RESOLVED WONTFIX,None,Platform,UI,2.1,P4 enhancement,---,Platform-UI-Inbox,,,,api,,,2003-01-23 04:36 EST by Adam Kiezun,2006-06-22 08:35 EDT,3 users
30072,adopt Assert,RESOLVED FIXED,None,Platform,Runtime,2.1,P3 enhancement,---,Oleg Besedin,,,,,,,2003-01-23 04:38 EST by Adam Kiezun,2006-08-31 06:01 EDT,1 user
30073,Graphical Editor is not refreshed properly when scrollbars disappear,RESOLVED FIXED,None,Platform,SWT,2.1,P2 major,2.1 RC3,Grant Gayed,,,,,,,2003-01-23 04:57 EST by Yannick Saillet,2003-04-01 09:01 EST,4 users
30074,Key Handler doesn't work under Motif,RESOLVED DUPLICATE of bug 30893,None,GEF,GEF-Legacy GEF,2.1,P3 normal,---,Randy Hudson,,,,,,,2003-01-23 05:02 EST by Yannick Saillet,2003-02-14 15:10 EST,0 users
30075,NPE during shutdown,RESOLVED FIXED,None,JDT,Text,2.1,P3 normal,2.1 M5,JDT-Text-Inbox,,,,,,,2003-01-23 05:16 EST by Philipe Mulet,2003-01-28 11:54 EST,0 users
30076,plugin.xml editor should provide some help in locating syntax errors,RESOLVED WORKSFORME,None,PDE,UI,1.0,P3 normal,---,PDE-UI-Inbox,,,,,,,2003-01-23 05:18 EST by Adam Kiezun,2003-01-23 09:20 EST,0 users
30077,[Tasks] Filter Based on Package Explorer View,RESOLVED WONTFIX,None,Platform,UI,2.1,P3 enhancement,---,Platform-UI-Inbox,,,,,,,2003-01-23 05:28 EST by Nikolay Metchev,2006-06-22 08:35 EDT,1 user
30078,Autocomplete Ignores Read-Only file status,RESOLVED INVALID,None,JDT,Text,2.1,P3 normal,---,Kai-Uwe Maetzel,,,,needinfo,,,2003-01-23 06:36 EST by Nikolay Metchev,2007-06-22 10:04 EDT,0 users
30079,Modifying JRE contents shouldn't trigger a build without asking permission,VERIFIED FIXED,None,JDT,Debug,2.1,P2 normal,2.1 RC1,Darin Swanson,,,,,,,2003-01-23 07:09 EST by Philipe Mulet,2003-02-09 21:09 EST,3 users
30080,[Preferences] NoSuchElementException dumped into .log file,RESOLVED FIXED,None,JDT,Text,2.1,P2 major,2.1 M5,Dani Megert,,,,,,,2003-01-23 07:10 EST by Philipe Mulet,2003-02-27 06:02 EST,0 users
30081,Stack overflow attempting to run Runtime Workbench,RESOLVED DUPLICATE of bug 30046,None,PDE,UI,2.1,P3 critical,---,Wassim Melhem,,,,,,,2003-01-23 07:33 EST by Philipe Mulet,2003-01-23 14:31 EST,0 users
30082,X,RESOLVED INVALID,None,Platform,Ant,2.0,P3 normal,---,Platform-Ant-Inbox,,,,,,,2003-01-23 08:11 EST by Gunnar Wagenknecht,2003-01-23 08:13 EST,0 users
30083,Adding -logger XmlLogger cause Exception on build finished,VERIFIED FIXED,None,Platform,Ant,2.1,P2 normal,2.1 M5,Jared Burns,,,,,,,2003-01-23 08:11 EST by Gunnar Wagenknecht,2003-01-27 14:17 EST,0 users
30084,Printing - Incorrect CopyArea,RESOLVED INVALID,None,Platform,SWT,2.1,P3 normal,---,Christophe Cornu,,,,,,,2003-01-23 08:52 EST by Christophe Cornu,2003-01-27 09:28 EST,0 users
30085,Reformatter: add an option to not do anything about line wrapping (plus comments repositionning),RESOLVED WONTFIX,None,JDT,Core,3.0,P3 enhancement with 1 vote,---,JDT-Core-Inbox,,,,,,,2003-01-23 09:29 EST by quartz quartz,2009-08-30 02:38 EDT,1 user
30086,Ant view not updated when project deleted,VERIFIED FIXED,None,Platform,Ant,2.1,P2 normal,2.1 M5,Darin Wright,,,,,,,2003-01-23 09:30 EST by Darin Wright,2003-01-27 16:23 EST,1 user
30087,extract method: cannot extract tail of void methods,RESOLVED DUPLICATE of bug 28942,None,JDT,UI,2.1,P3 enhancement,---,JDT-UI-Inbox,,,,,,,2003-01-23 09:38 EST by Adam Kiezun,2003-01-23 10:07 EST,0 users
30088,Junit plugin test - cannot edit launch config to remove individual test [JUnit],RESOLVED FIXED,None,JDT,UI,2.1,P3 normal,---,Erich Gamma,,,,,,,2003-01-23 09:40 EST by Philipe Mulet,2003-02-20 05:42 EST,0 users
30089,PDE doesn't use plugins in my workspace,RESOLVED FIXED,None,Platform,Update,2.1,P3 major,---,Christophe Elek,,,,,,,2003-01-23 09:53 EST by Michael Valenta,2003-02-04 06:37 EST,2 users
30090,[UI Guidelines] Update toolbar/context menu section,RESOLVED WONTFIX,None,Platform,UI,2.0,P3 normal,---,Platform-UI-Inbox,,,,,,,2003-01-23 10:00 EST by Knut Radloff,2009-08-30 02:25 EDT,0 users
30091,Want to launch on remote machine,CLOSED FIXED,None,CDT,cdt-debug-cdi,2.0,P3 enhancement with 3 votes,8.1.0,David Inglis,,,,,,,2003-01-23 10:25 EST by Johan Walles,2014-04-29 18:49 EDT,2 users
30092,[browsing]Missing View Short cuts in the Java Browsing perspective,RESOLVED FIXED,None,JDT,UI,2.1,P3 normal,2.1 M5,Dani Megert,,,,,,,2003-01-23 10:28 EST by Erich Gamma,2003-01-23 12:54 EST,0 users
30093,Handling bad definitions of extension points,VERIFIED FIXED,None,Platform,Ant,2.1,P2 normal,2.1 M5,Jared Burns,,,,,,,2003-01-23 10:32 EST by Darin Swanson,2003-02-06 14:52 EST,0 users
30094,Wanted: Remote debugging,RESOLVED FIXED,None,CDT,cdt-debug,2.0,P3 enhancement with 8 votes,---,cdt-debug-inbox@eclipse.org,,,,,,,2003-01-23 10:36 EST by Johan Walles,2009-05-19 10:09 EDT,6 users
30095,ELF parser doesn't work on ELF64 binaries,RESOLVED FIXED,None,CDT,cdt-core,2.0,P3 enhancement,2.1,David Inglis,,,,,,69908,2003-01-23 10:40 EST by Johan Walles,2004-09-28 16:49 EDT,1 user
30096,Need accessibility role for hyperlinks,RESOLVED FIXED,None,Platform,SWT,2.1,P3 normal,---,Carolyn MacLeod,,,,,,25564,2003-01-23 10:43 EST by Dejan Glozic,2018-04-20 07:50 EDT,1 user
30097,'references in file' searches not in the list of searches [search],RESOLVED FIXED,None,JDT,UI,2.1,P3 enhancement,2.1,Erich Gamma,,,,,,,2003-01-23 10:48 EST by Adam Kiezun,2003-04-24 08:33 EDT,0 users
30098,AntSecurityManager throws exception when exiting Eclipse,VERIFIED FIXED,None,Platform,Ant,2.1,P2 normal,2.1 M5,Darin Wright,,,,,,,2003-01-23 10:56 EST by Julien Ruaux,2003-02-04 12:33 EST,0 users
30099,NamingConvention.suggestArgumentNames: No guess returned,VERIFIED FIXED,None,JDT,Core,2.1,P3 major,2.1 M5,David Audel,,,,,,,2003-01-23 10:58 EST by Martin Aeschlimann,2003-02-06 12:13 EST,0 users
30100,Some text drop from included schema file,RESOLVED FIXED,None,PDE,UI,2.1,P3 normal,2.1 M5,PDE-UI-Inbox,,,,,,,2003-01-23 10:59 EST by Simon Arsenault,2003-01-23 11:32 EST,0 users
30101,Search in the CEditor not functionnal,RESOLVED FIXED,None,CDT,cdt-core,2.0,P3 normal,---,Alain Magloire,,,,,,,2003-01-23 11:18 EST by Alain Magloire,2009-01-09 14:52 EST,0 users
30102,NamingConvention: Tests fail,VERIFIED FIXED,None,JDT,Core,2.1,P3 normal,2.1 M5,David Audel,,,,,,,2003-01-23 11:24 EST by Martin Aeschlimann,2003-02-11 07:46 EST,0 users
30103,Improving the creation of the build time construction,RESOLVED FIXED,None,PDE,Build,2.1,P3 enhancement,3.0 M2,PDE-Core-Inbox,,,,performance,,,2003-01-23 11:36 EST by Pascal Rapicault,2003-10-10 17:50 EDT,0 users
30104,Drag & Drop not implemented on the Mac,RESOLVED FIXED,None,Platform,SWT,2.1,P3 normal with 8 votes,---,Veronika Irvine,,,,,,,2003-01-23 12:02 EST by Steve Northover,2004-06-22 15:06 EDT,12 users
30105,HANG - SendMessage - Tree.WM_KEYDOWN - Eclipse froze after releasing some change,RESOLVED WORKSFORME,None,Platform,SWT,2.1,P3 normal,---,Steve Northover,,,,,,,2003-01-23 12:09 EST by Philipe Mulet,2004-11-19 17:43 EST,1 user
30106,Unix man pages for the Eclipse executable,RESOLVED DUPLICATE of bug 30107,None,Platform,SWT,2.1,P3 normal,---,Kevin Cornell,,,,,,,2003-01-23 12:14 EST by Steve Northover,2003-01-23 13:09 EST,0 users
30107,Unix man pages for the Eclipse executable,RESOLVED WONTFIX,None,Platform,Releng,2.1,P3 normal,---,Platform-Releng-Inbox,,,,,,,2003-01-23 12:14 EST by Steve Northover,2012-03-23 14:40 EDT,9 users
30108,not clear what 'modifiers' in NamingConventions means,VERIFIED FIXED,None,JDT,Core,2.1,P3 normal,2.1 M5,Jim des Rivieres,,,,,,,2003-01-23 12:29 EST by Adam Kiezun,2003-02-10 12:20 EST,0 users
30109,Module icon needs transparent background,RESOLVED DUPLICATE of bug 26468,None,Platform,Team,2.1,P3 normal,---,Michael Valenta,,,,,,,2003-01-23 12:40 EST by Tod Creasey,2003-01-23 13:16 EST,0 users
30110,[resources] Recreating deleted project does not restore linked resources,RESOLVED DUPLICATE of bug 29634,None,Platform,Resources,2.0,P3 normal,---,John Arthorne,,,,,,,2003-01-23 12:43 EST by Knut Radloff,2003-01-23 12:58 EST,0 users
30111,[TableCursor] IndexOutOfBounds in refactoring preview [dialogs],NEW,None,Platform,SWT,2.1,P3 normal,---,Duong Nguyen,,,,,,,2003-01-23 12:46 EST by Adam Kiezun,2019-09-06 16:18 EDT,2 users
30112,assertion failed in MoveInnerToTop,RESOLVED FIXED,None,JDT,UI,2.1,P3 normal,2.1 M5,Adam Kiezun,,,,,,,2003-01-23 12:47 EST by Adam Kiezun,2003-01-23 13:28 EST,0 users
30113,Wrong positions in the outliner for a field that follows an initializer,VERIFIED FIXED,None,JDT,Core,2.1,P3 normal,2.1 M5,David Audel,,,,,,,2003-01-23 12:54 EST by Olivier Thomann,2003-02-11 07:48 EST,0 users
30114,asdb123,RESOLVED INVALID,None,AspectJ,IDE,unspecified,P3 critical,---,barry,,,,,,,2003-01-23 13:15 EST by barry,2003-01-28 15:23 EST,0 users
30115,[Dialogs] NewFolderDialog has duplicate 'F' mneumonic,CLOSED FIXED,None,Platform,UI,2.1,P3 normal,---,Tod Creasey,,,,,,,2003-01-23 14:04 EST by Darin Swanson,2005-05-10 14:56 EDT,0 users
30116,NPE focus making invalid selection in dependencies view,RESOLVED FIXED,None,PDE,UI,2.1,P3 normal,2.1 M5,PDE-UI-Inbox,,,,,,,2003-01-23 14:23 EST by Rafael Chaves,2003-01-23 14:36 EST,0 users
30117,Investigate adding session properties to fast visitor,RESOLVED FIXED,None,Platform,Resources,2.1,P3 normal,2.1 M5,John Arthorne,,,,,,,2003-01-23 14:33 EST by John Arthorne,2003-01-29 14:55 EST,1 user
30118,Should schema include files be gen as html docs?,RESOLVED WORKSFORME,None,PDE,UI,2.1,P3 normal,---,PDE-UI-Inbox,,,,,,,2003-01-23 15:00 EST by Simon Arsenault,2003-01-23 15:10 EST,0 users
